Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index,tg1,tg2,tg3,tg4
2011-11-28,1192.55,2383.034,16167.13,3493.13,0.9999999999999999,1.97758476261356e-16,0.0,1.9255430583342559e-16
2011-11-29,1195.19,2412.393,16008.34,3486.69,1.0,0.0,3.469446951953614e-16,0.0
2011-11-30,1246.96,2333.414,16123.46,3670.45,0.9999999999999994,2.42861286636753e-17,3.885780586188048e-16,0.0
2011-12-01,1244.58,2386.861,16483.45,3726.9,1.0,2.8449465006019636e-16,0.0,0.0
2011-12-02,1244.28,2360.664,16846.83,3735.75,1.0,0.0,1.942890293094024e-16,0.0
2011-12-05,1257.08,2333.229,16805.33,3792.13,1.0,4.961309141293668e-16,0.0,2.8102520310824275e-16
2011-12-06,1258.47,2325.905,16805.33,3790.62,0.9999999999999996,5.793976409762536e-16,0.0,1.1622647289044608e-16
2011-12-07,1261.01,2332.73,16877.06,3770.11,1.0,0.0,0.0,0.0
2011-12-08,1234.35,2329.82,16488.24,3688.73,0.9999999999999997,0.0,8.187894806610529e-16,0.0
2011-12-09,1255.19,2315.27,16213.46,3736.26,1.0,1.491862189340054e-16,0.0,0.0
2011-12-12,1236.47,2291.545,15870.35,3656.26,0.9999999999999996,8.881784197001252e-16,0.0,2.220446049250313e-16
2011-12-13,1225.73,2248.59,16002.51,3624.64,0.9999999999999998,8.81239525796218e-16,0.0,2.0816681711721685e-16
2011-12-14,1211.82,2228.525,15881.14,3528.57,0.9999999999999998,0.0,5.273559366969494e-16,0.0
2011-12-15,1215.75,2180.895,15836.47,3547.72,0.9999999999999994,3.2612801348363973e-16,0.0,4.3021142204224816e-16
2011-12-16,1219.66,2224.84,15491.35,3563.65,0.9999999999999991,3.5388358909926865e-16,3.3306690738754696e-16,2.0816681711721685e-16
2011-12-19,1205.35,2218.235,15379.34,3511.85,0.9999999999999997,3.0184188481996443e-16,0.0,1.43982048506075e-16
2011-12-20,1241.31,2215.93,15175.08,3631.85,1.0,3.122502256758253e-16,0.0,0.0
2011-12-21,1243.72,2191.148,15685.21,3604.63,0.9999999999999996,0.0,8.326672684688674e-17,3.885780586188048e-16
2011-12-22,1254.0,2186.296,15813.36,3645.65,0.9999999999999993,0.0,4.013038816183534e-16,3.606259713594129e-16
2011-12-23,1265.33,2204.784,15738.7,3656.36,1.0,0.0,0.0,8.326672684688674e-17
2011-12-26,1265.33,2190.11,15970.75,3652.05,1.0,0.0,1.1102230246251565e-16,0.0
2011-12-27,1265.43,2166.205,15873.95,3652.25,1.0,3.191891195797325e-16,0.0,8.326672684688674e-17
2011-12-28,1249.64,2170.013,15727.85,3559.87,0.9999999999999993,1.9081958235744878e-16,5.134781488891349e-16,6.938893903907228e-18
2011-12-29,1263.02,2173.561,15543.93,3600.55,0.9999999999999992,4.163336342344337e-16,1.8041124150158794e-16,3.122502256758253e-16
2011-12-30,1257.61,2199.417,15454.92,3602.28,0.9999999999999994,0.0,1.2212453270876722e-15,1.6653345369377348e-16
2012-01-02,1257.61,2199.417,15517.92,3628.13,0.9999999999999998,0.0,3.885780586188048e-16,0.0
2012-01-03,1277.06,2199.417,15939.36,3740.39,1.0,0.0,2.7755575615628914e-17,0.0
2012-01-04,1277.3,2169.39,15882.64,3762.43,1.0,0.0,3.3306690738754696e-16,2.7755575615628914e-16
2012-01-05,1281.06,2148.452,15857.08,3708.69,1.0,1.6653345369377348e-16,4.163336342344337e-16,0.0
2012-01-06,1277.81,2163.395,15867.73,3685.09,0.9999999999999998,3.903127820947816e-16,0.0,3.209238430557093e-16
2012-01-09,1280.7,2225.89,15814.72,3709.86,0.9999999999999998,3.469446951953614e-17,0.0,4.718447854656915e-16
2012-01-10,1292.08,2285.744,16165.09,3799.11,0.9999999999999998,0.0,8.326672684688674e-17,5.551115123125783e-16
2012-01-11,1292.48,2276.046,16175.86,3803.65,1.0,0.0,5.828670879282072e-16,1.6653345369377348e-16
2012-01-12,1295.5,2275.01,16037.51,3834.74,1.0,0.0,2.7755575615628914e-17,0.0
2012-01-13,1289.09,2244.58,16154.62,3787.85,0.9999999999999999,0.0,3.885780586188048e-16,3.3306690738754696e-16
2012-01-16,1289.09,2206.193,16189.36,3850.61,1.0,0.0,5.273559366969494e-16,0.0
2012-01-17,1293.67,2298.376,16466.05,3887.22,1.0,0.0,1.942890293094024e-16,0.0
2012-01-18,1308.04,2266.384,16451.47,3967.88,0.9999999999999998,0.0,5.412337245047638e-16,0.0
2012-01-19,1314.5,2296.075,16643.74,3992.56,1.0,0.0,0.0,4.336808689942018e-17
2012-01-20,1315.38,2319.118,16739.01,3992.66,1.0,0.0,1.1102230246251565e-16,1.491862189340054e-16
2012-01-23,1316.0,2319.118,16751.73,4024.05,1.0,0.0,6.314393452555578e-16,0.0
2012-01-24,1314.65,2319.118,16995.77,3997.82,0.999999999999999,2.430781270712501e-16,3.712308238590367e-16,3.148523108897905e-16
2012-01-25,1326.05,2319.118,17077.18,4012.64,1.0,0.0,2.914335439641036e-16,0.0
2012-01-26,1318.43,2319.118,17077.18,4072.14,1.0,0.0,3.122502256758253e-16,0.0
2012-01-27,1316.33,2319.118,17233.98,4049.11,1.0,5.342948306008566e-16,0.0,0.0
2012-01-30,1313.01,2285.038,16863.3,4026.09,1.0,0.0,0.0,1.1796119636642288e-16
2012-01-31,1312.41,2292.61,17193.55,4051.44,1.0,1.106753577673203e-15,0.0,0.0
2012-02-01,1324.09,2268.08,17300.58,4148.59,0.9999999999999992,3.8510861166685117e-16,0.0,6.175615574477433e-16
2012-02-02,1325.54,2312.556,17431.85,4166.82,1.0,1.0547118733938987e-15,0.0,0.0
2012-02-03,1344.9,2330.405,17604.96,4205.92,0.9999999999999999,3.3306690738754696e-16,0.0,0.0
2012-02-06,1344.33,2331.136,17707.31,4225.66,0.9999999999999986,9.26342336171615e-16,9.020562075079397e-17,5.759281940243e-16
2012-02-07,1347.05,2291.902,17622.45,4245.94,1.0,8.534839501805891e-16,0.0,0.0
2012-02-08,1349.96,2347.53,17707.32,4249.28,0.9999999999999998,2.0469737016526324e-16,0.0,4.0939474033052647e-16
2012-02-09,1351.95,2349.589,17830.75,4245.26,1.0,3.5388358909926865e-16,0.0,0.0
2012-02-10,1342.64,2351.981,17748.69,4153.21,1.0,1.016547956922409e-15,0.0,0.0
2012-02-13,1351.77,2351.854,17772.84,4226.22,0.9999999999999992,1.457167719820518e-16,1.6653345369377348e-16,3.885780586188048e-16
2012-02-14,1350.5,2344.771,17848.57,4173.38,0.9999999999999984,7.494005416219807e-16,0.0,1.0234868508263162e-15
2012-02-15,1343.23,2366.702,18202.41,4171.46,1.0,0.0,1.6653345369377348e-16,0.0
2012-02-16,1358.04,2356.86,18153.99,4195.64,1.0,7.45931094670027e-17,0.0,1.1622647289044608e-16
2012-02-17,1361.23,2357.181,18289.35,4237.59,1.0,0.0,5.551115123125783e-17,9.540979117872439e-17
2012-02-20,1361.23,2363.597,18289.35,4252.58,1.0,0.0,1.5265566588595902e-16,0.0
2012-02-21,1362.21,2381.43,18428.61,4238.51,0.9999999999999992,3.0184188481996443e-16,5.828670879282072e-16,0.0
2012-02-22,1357.66,2403.587,18145.25,4240.61,0.9999999999999998,0.0,3.608224830031759e-16,1.1796119636642288e-16
2012-02-23,1363.46,2409.554,18078.5,4236.25,0.9999999999999998,0.0,0.0,3.608224830031759e-16
2012-02-24,1365.74,2439.627,17923.57,4255.21,1.0,6.522560269672795e-16,0.0,0.0
2012-02-27,1367.59,2447.057,17445.75,4224.82,0.9999999999999997,8.552186736565659e-16,0.0,0.0
2012-02-28,1372.17,2451.857,17731.12,4275.91,1.0,2.8809962228371067e-16,2.1299151678477735e-16,0.0
2012-02-29,1365.68,2428.487,17752.68,4256.23,1.0,8.673617379884035e-17,0.0,8.326672684688674e-17
2012-03-01,1374.09,2426.115,17583.97,4307.77,0.9999999999999998,1.2836953722228372e-15,0.0,2.0122792321330962e-16
2012-03-02,1369.63,2460.693,17636.8,4316.46,1.0,0.0,0.0,4.163336342344337e-17
2012-03-05,1364.34,2445.002,17362.87,4253.8,1.0,4.544975507059235e-16,0.0,0.0
2012-03-06,1343.36,2410.445,17173.29,4108.23,1.0,0.0,5.204170427930421e-17,0.0
2012-03-07,1352.63,2394.794,17145.52,4121.7,1.0,0.0,2.498001805406602e-16,0.0
2012-03-08,1365.91,2420.276,17145.52,4175.82,1.0,0.0,0.0,1.3704315460216776e-16
2012-03-09,1370.87,2439.462,17503.24,4185.95,0.9999999999999999,1.6306400674181987e-16,1.2923689896027213e-16,0.0
2012-03-12,1371.09,2434.859,17587.67,4099.8,1.0,4.9439619065339e-16,0.0,0.0
2012-03-13,1395.95,2455.795,17813.62,4224.42,1.0,2.498001805406602e-16,0.0,0.0
2012-03-14,1394.28,2391.23,17919.3,4186.79,0.9999999999999997,0.0,6.38378239159465e-16,3.191891195797325e-16
2012-03-15,1402.6,2373.774,17675.85,4192.71,0.9999999999999997,0.0,5.551115123125783e-16,2.2898349882893854e-16
2012-03-16,1404.17,2404.736,17466.2,4199.44,1.0,0.0,1.1102230246251565e-16,0.0
2012-03-19,1409.75,2410.184,17273.37,4204.64,0.9999999999999997,0.0,6.418476861114186e-16,0.0
2012-03-20,1405.52,2376.839,17316.18,4147.85,0.9999999999999993,6.38378239159465e-16,0.0,8.326672684688674e-17
2012-03-21,1402.89,2378.195,17601.71,4143.07,1.0,0.0,5.551115123125783e-17,7.979727989493313e-17
2012-03-22,1392.79,2375.772,17196.47,4095.87,0.9999999999999997,5.178149575790769e-16,2.1163626406917047e-16,0.0
2012-03-23,1397.11,2349.539,17361.74,4112.92,0.9999999999999998,3.8077180297690916e-16,0.0,0.0
2012-03-26,1416.51,2350.599,17052.78,4191.44,0.9999999999999999,0.0,3.2612801348363973e-16,4.631711680858075e-16
2012-03-27,1412.52,2347.179,17257.36,4184.55,1.0,0.0,0.0,5.551115123125783e-17
2012-03-28,1405.54,2284.881,17121.62,4114.53,1.0,0.0,0.0,0.0
2012-03-29,1403.28,2252.16,17058.61,4086.75,1.0,0.0,0.0,0.0
2012-03-30,1408.47,2262.789,17404.2,4107.8,0.9999999999999997,0.0,2.7755575615628914e-17,5.273559366969494e-16
2012-04-02,1419.04,2262.789,17478.15,4149.08,0.9999999999999984,5.984795992119984e-16,5.134781488891349e-16,4.440892098500626e-16
2012-04-03,1413.38,2262.789,17597.42,4132.06,1.0,0.0,0.0,8.326672684688674e-17
2012-04-04,1398.96,2262.789,17486.02,4045.42,1.0,3.226585665316861e-16,0.0,0.0
2012-04-05,1398.08,2302.241,17486.02,4052.55,1.0,1.734723475976807e-16,0.0,0.0
2012-04-06,1398.08,2306.553,17486.02,4052.55,1.0,0.0,0.0,0.0
2012-04-09,1382.2,2285.777,17222.14,4013.69,0.9999999999999999,1.734723475976807e-16,0.0,5.551115123125783e-17
2012-04-10,1358.59,2305.863,17243.84,3947.15,0.9999999999999998,3.677613769070831e-16,0.0,0.0
2012-04-11,1368.7,2308.925,17199.4,3958.72,1.0,1.5612511283791264e-16,0.0,0.0
2012-04-12,1387.57,2350.864,17332.62,4038.88,0.9999999999999997,1.3877787807814457e-16,0.0,2.7755575615628914e-17
2012-04-13,1370.26,2359.161,17094.51,3970.71,0.9999999999999996,0.0,6.245004513516506e-17,4.440892098500626e-16
2012-04-16,1369.57,2357.026,17150.95,3947.35,0.9999999999999999,1.3877787807814457e-17,0.0,3.608224830031759e-16
2012-04-17,1390.78,2334.985,17357.94,3973.82,1.0,0.0,0.0,3.3306690738754696e-16
2012-04-18,1385.14,2380.848,17392.39,3955.58,1.0,3.920475055707584e-16,0.0,0.0
2012-04-19,1376.92,2378.634,17503.71,3913.17,1.0,0.0,4.510281037539698e-16,0.0
2012-04-20,1378.53,2406.863,17373.84,3940.76,0.9999999999999993,4.631711680858075e-16,0.0,3.0531133177191805e-16
2012-04-23,1366.94,2388.588,17096.68,3882.4,1.0,0.0,0.0,1.942890293094024e-16
2012-04-24,1371.97,2388.834,17207.29,3913.29,1.0,5.342948306008566e-16,0.0,0.0
2012-04-25,1390.69,2406.813,17151.29,3894.82,1.0,0.0,0.0,0.0
2012-04-26,1399.98,2404.697,17130.67,3901.52,1.0,4.163336342344337e-17,0.0,0.0
2012-04-27,1403.36,2396.316,17134.25,3925.5,0.9999999999999999,3.0357660829594124e-16,0.0,7.28583859910259e-17
2012-04-30,1397.91,2396.316,17318.81,3923.65,0.9999999999999999,3.122502256758253e-17,0.0,2.498001805406602e-16
2012-05-01,1405.82,2396.316,17318.81,3911.73,0.9999999999999997,1.1796119636642288e-16,1.3877787807814457e-17,2.498001805406602e-16
2012-05-02,1402.31,2438.436,17301.91,3920.62,0.9999999999999998,2.7755575615628914e-16,9.71445146547012e-17,0.0
2012-05-03,1391.57,2440.08,17151.19,3879.08,1.0,0.0,1.3183898417423734e-16,0.0
2012-05-04,1369.1,2452.014,16831.08,3823.45,0.9999999999999996,1.8041124150158794e-16,3.2612801348363973e-16,5.551115123125783e-17
2012-05-07,1369.58,2451.947,16912.71,3841.11,1.0,0.0,0.0,0.0
2012-05-08,1363.72,2448.884,16546.18,3758.56,1.0,0.0,0.0,1.6653345369377348e-16
2012-05-09,1354.58,2408.587,16479.58,3698.87,1.0,0.0,0.0,0.0
2012-05-10,1357.99,2410.229,16420.05,3711.0,1.0,0.0,0.0,0.0
2012-05-11,1353.39,2394.983,16292.98,3690.91,1.0,1.8041124150158794e-16,0.0,0.0
2012-05-14,1338.35,2380.725,16215.84,3557.43,1.0,0.0,1.6653345369377348e-16,0.0
2012-05-15,1330.66,2374.843,16328.25,3495.35,1.0,0.0,0.0,0.0
2012-05-16,1324.8,2346.192,16030.09,3467.16,1.0,0.0,0.0,2.7755575615628914e-17
2012-05-17,1304.86,2378.886,16070.48,3395.46,1.0,0.0,0.0,0.0
2012-05-18,1295.22,2344.52,16152.75,3389.13,1.0,3.0531133177191805e-16,2.8449465006019636e-16,0.0
2012-05-21,1315.99,2348.3,16183.26,3444.41,1.0,9.020562075079397e-17,8.239936510889834e-18,0.0
2012-05-22,1316.63,2373.306,16026.41,3412.48,1.0,0.0,0.0,0.0
2012-05-23,1318.86,2363.437,15948.1,3310.34,1.0,1.691355389077387e-16,0.0,0.0
2012-05-24,1320.68,2350.973,16222.3,3353.75,0.9999999999999992,4.440892098500626e-16,1.5265566588595902e-16,1.734723475976807e-16
2012-05-25,1317.82,2333.553,16217.82,3392.5,1.0,6.938893903907228e-17,1.3877787807814457e-17,0.0
2012-05-28,1317.82,2361.367,16416.84,3441.44,1.0,0.0,0.0,0.0
2012-05-29,1332.42,2389.636,16438.58,3434.46,1.0,0.0,6.938893903907228e-18,5.898059818321144e-17
2012-05-30,1313.32,2384.668,16312.15,3379.69,1.0,0.0,0.0,0.0
2012-05-31,1310.33,2372.234,16218.53,3393.75,1.0,0.0,3.8163916471489756e-17,0.0
2012-06-01,1278.05,2373.436,15965.16,3320.12,0.9999999999999994,2.498001805406602e-16,4.163336342344337e-17,3.365363543395006e-16
2012-06-04,1278.18,2308.55,15988.4,3322.5,1.0,0.0,3.0878077872387166e-16,1.2836953722228372e-16
2012-06-05,1285.5,2311.916,16020.64,3318.5,0.9999999999999991,5.551115123125783e-16,1.5959455978986625e-16,1.1102230246251565e-16
2012-06-06,1315.13,2309.555,16454.3,3400.92,0.9999999999999994,2.0816681711721685e-16,1.3877787807814457e-16,1.6653345369377348e-16
2012-06-07,1314.99,2293.13,16649.05,3402.5,1.0,0.0,0.0,0.0
2012-06-08,1325.66,2281.447,16718.87,3394.27,1.0,0.0,0.0,0.0
2012-06-11,1308.93,2305.856,16668.01,3376.69,0.9999999999999993,6.938893903907228e-17,5.134781488891349e-16,9.020562075079397e-17
2012-06-12,1324.18,2289.791,16862.8,3391.19,0.9999999999999999,1.3183898417423734e-16,0.0,1.734723475976807e-17
2012-06-13,1314.88,2318.924,16880.51,3402.69,1.0,1.8041124150158794e-16,0.0,0.0
2012-06-14,1329.1,2295.946,16677.88,3385.05,1.0,0.0,0.0,7.28583859910259e-17
2012-06-15,1342.84,2306.85,16949.83,3443.3,1.0,0.0,8.326672684688674e-17,6.938893903907228e-17
2012-06-18,1344.78,2316.052,16705.83,3446.37,0.9999999999999998,2.7755575615628914e-17,2.7755575615628914e-17,2.220446049250313e-16
2012-06-19,1357.98,2300.795,16859.8,3544.93,0.9999999999999998,0.0,9.71445146547012e-17,3.469446951953614e-17
2012-06-20,1355.69,2292.877,16896.63,3562.25,0.9999999999999999,6.938893903907228e-18,0.0,1.0408340855860843e-16
2012-06-21,1325.51,2260.877,17032.56,3472.85,1.0,0.0,0.0,0.0
2012-06-22,1335.02,2260.877,16972.51,3439.33,1.0,0.0,0.0,1.734723475976807e-17
2012-06-25,1313.72,2224.114,16882.16,3359.45,0.9999999999999997,0.0,4.163336342344337e-16,0.0
2012-06-26,1319.99,2222.067,16906.58,3370.43,0.9999999999999992,2.3592239273284576e-16,4.996003610813204e-16,7.632783294297951e-17
2012-06-27,1331.85,2216.934,16967.76,3379.99,0.9999999999999998,2.7755575615628914e-16,0.0,1.1796119636642288e-16
2012-06-28,1329.04,2195.843,16990.76,3354.44,0.9999999999999984,7.28583859910259e-16,3.191891195797325e-16,5.447031714567174e-16
2012-06-29,1362.16,2225.431,17429.98,3521.49,1.0,0.0,1.3877787807814457e-16,0.0
2012-07-02,1365.51,2226.11,17398.98,3562.99,0.9999999999999998,6.938893903907228e-17,2.220446049250313e-16,4.163336342344337e-17
2012-07-03,1374.02,2229.192,17425.71,3610.48,1.0,0.0,8.326672684688674e-17,0.0
2012-07-04,1374.02,2227.314,17462.81,3595.41,0.9999999999999999,0.0,1.1102230246251565e-16,1.8041124150158794e-16
2012-07-05,1367.58,2201.353,17538.67,3591.5,1.0,0.0,0.0,0.0
2012-07-06,1354.68,2223.579,17521.12,3542.51,1.0,0.0,0.0,0.0
2012-07-09,1352.46,2170.814,17391.98,3554.14,1.0,0.0,1.6653345369377348e-16,0.0
2012-07-10,1341.47,2164.438,17618.35,3496.05,1.0,0.0,0.0,3.400058012914542e-16
2012-07-11,1341.45,2175.383,17489.14,3499.12,0.9999999999999994,4.85722573273506e-17,0.0,3.677613769070831e-16
2012-07-12,1334.76,2185.491,17232.55,3460.71,0.999999999999999,3.400058012914542e-16,2.3592239273284576e-16,3.7816971776294395e-16
2012-07-13,1356.78,2185.895,17213.7,3531.28,1.0,1.0408340855860843e-17,0.0,0.0
2012-07-16,1353.64,2147.955,17103.31,3517.25,0.9999999999999994,2.220446049250313e-16,2.3592239273284576e-16,1.734723475976807e-17
2012-07-17,1363.67,2161.186,17105.3,3541.74,1.0,0.0,8.326672684688674e-17,0.0
2012-07-18,1372.78,2169.099,17185.01,3569.6,1.0,1.9081958235744878e-16,0.0,0.0
2012-07-19,1376.51,2184.841,17278.85,3586.22,0.9999999999999991,2.509928029303943e-16,3.660266534311063e-16,3.030345072096985e-16
2012-07-20,1362.66,2168.638,17158.44,3549.4,0.9999999999999993,3.400058012914542e-16,0.0,3.400058012914542e-16
2012-07-23,1350.52,2141.401,16877.35,3475.03,1.0,0.0,8.326672684688674e-17,0.0
2012-07-24,1338.31,2146.588,16918.08,3444.81,1.0,0.0,7.771561172376096e-16,0.0
2012-07-25,1337.89,2136.151,16846.05,3434.89,0.9999999999999993,5.898059818321144e-16,0.0,2.498001805406602e-16
2012-07-26,1360.02,2126.004,16639.82,3522.54,1.0,2.0816681711721685e-17,0.0,0.0
2012-07-27,1385.97,2128.765,16839.19,3639.9,1.0,0.0,1.6653345369377348e-16,0.0
2012-07-30,1385.3,2109.914,17143.68,3641.0,0.9999999999999998,3.0531133177191805e-16,4.163336342344337e-17,0.0
2012-07-31,1379.32,2103.635,17236.18,3566.3,1.0,0.0,0.0,0.0
2012-08-01,1375.14,2123.36,17257.38,3569.8,1.0,0.0,0.0,0.0
2012-08-02,1365.0,2111.182,17224.36,3527.29,0.9999999999999997,4.996003610813204e-16,0.0,5.724587470723463e-16
2012-08-03,1390.99,2132.796,17197.93,3616.03,1.0,0.0,0.0,0.0
2012-08-06,1394.23,2154.916,17412.96,3653.57,0.9999999999999999,2.949029909160572e-16,0.0,3.7990444123892075e-16
2012-08-07,1401.35,2157.62,17601.78,3640.03,1.0,3.5561831257524545e-17,0.0,0.0
2012-08-08,1402.22,2160.99,17600.56,3670.63,1.0,0.0,0.0,1.5785983631388945e-16
2012-08-09,1402.8,2174.102,17560.87,3678.0,0.9999999999999996,1.3270634591222574e-16,3.400058012914542e-16,5.377642775528102e-17
2012-08-10,1405.87,2168.814,17557.74,3696.14,1.0,0.0,5.724587470723463e-16,0.0
2012-08-13,1404.11,2136.078,17633.45,3655.46,0.9999999999999994,2.914335439641036e-16,0.0,2.498001805406602e-16
2012-08-14,1403.93,2142.524,17728.2,3638.79,0.9999999999999991,5.342948306008566e-16,1.3877787807814457e-16,2.3592239273284576e-16
2012-08-15,1405.53,2118.945,17728.2,3646.59,1.0,0.0,0.0,0.0
2012-08-16,1415.51,2112.197,17657.21,3687.05,1.0,4.85722573273506e-17,0.0,0.0
2012-08-17,1418.16,2114.891,17691.08,3670.49,0.9999999999999993,7.632783294297951e-17,3.0531133177191805e-16,3.5388358909926865e-16
2012-08-20,1418.13,2106.957,17691.08,3669.59,1.0,0.0,0.0,1.1102230246251565e-16
2012-08-21,1413.17,2118.268,17885.26,3653.92,1.0,0.0,0.0,0.0
2012-08-22,1413.49,2107.711,17846.86,3650.25,1.0,0.0,0.0,6.938893903907228e-17
2012-08-23,1402.08,2113.072,17850.22,3625.42,1.0,0.0,5.273559366969494e-16,0.0
2012-08-24,1411.13,2092.104,17783.21,3620.26,1.0,0.0,9.71445146547012e-17,0.0
2012-08-27,1410.43,2055.709,17678.81,3600.14,1.0,7.632783294297951e-17,0.0,0.0
2012-08-28,1409.3,2073.154,17631.71,3592.0,0.9999999999999998,6.938893903907228e-18,5.551115123125783e-17,9.71445146547012e-17
2012-08-29,1410.49,2053.235,17490.81,3540.59,1.0,0.0,0.0,2.983724378680108e-16
2012-08-30,1399.48,2052.585,17541.64,3522.44,0.9999999999999994,0.0,9.71445146547012e-16,0.0
2012-08-31,1406.58,2047.522,17429.56,3540.46,1.0,0.0,0.0,8.326672684688674e-17
2012-09-03,1406.58,2059.147,17384.4,3555.65,1.0,1.1449174941446927e-16,0.0,0.0
2012-09-04,1404.94,2043.649,17440.87,3507.42,1.0,0.0,0.0,0.0
2012-09-05,1403.43,2037.681,17313.34,3537.26,1.0,0.0,0.0,0.0
2012-09-06,1432.12,2051.918,17346.27,3613.18,1.0,3.0531133177191805e-16,0.0,1.0408340855860843e-16
2012-09-07,1437.92,2127.762,17683.73,3633.35,0.9999999999999997,0.0,1.3877787807814457e-16,6.245004513516506e-17
2012-09-10,1429.08,2134.893,17766.78,3635.41,1.0,0.0,0.0,0.0
2012-09-11,1433.57,2120.554,17852.95,3671.28,1.0,0.0,0.0,0.0
2012-09-12,1436.56,2126.554,18000.03,3673.98,1.0,0.0,0.0,0.0
2012-09-13,1459.99,2110.379,18021.16,3741.25,0.9999999999999996,4.2847669856627135e-16,1.0408340855860843e-17,3.209238430557093e-17
2012-09-14,1465.77,2123.847,18464.27,3806.26,1.0,0.0,0.0,0.0
2012-09-17,1461.19,2078.499,18542.31,3775.29,1.0,0.0,0.0,0.0
2012-09-18,1459.32,2059.543,18496.01,3767.76,1.0,0.0,1.1102230246251565e-16,0.0
2012-09-19,1461.05,2067.831,18496.01,3768.56,0.9999999999999993,6.314393452555578e-16,0.0,0.0
2012-09-20,1460.26,2024.837,18349.25,3749.74,0.9999999999999994,2.1510571102112408e-16,1.249000902703301e-16,1.6653345369377348e-16
2012-09-21,1460.15,2026.69,18752.83,3744.18,1.0,0.0,0.0,0.0
2012-09-24,1456.89,2033.191,18673.34,3749.97,1.0,9.71445146547012e-17,0.0,0.0
2012-09-25,1441.59,2029.293,18694.41,3699.54,0.9999999999999999,2.220446049250313e-16,0.0,3.400058012914542e-16
2012-09-26,1433.32,2004.172,18632.17,3683.04,0.9999999999999992,0.0,1.0269562977782698e-15,0.0
2012-09-27,1447.15,2056.323,18579.5,3699.3,1.0,2.0816681711721685e-16,0.0,2.1510571102112408e-16
2012-09-28,1440.67,2086.169,18762.74,3674.66,1.0,0.0,0.0,0.0
2012-10-01,1444.49,2086.169,18823.91,3697.77,1.0,0.0,0.0,0.0
2012-10-02,1445.75,2086.169,18823.91,3705.13,0.9999999999999998,2.3592239273284576e-16,0.0,0.0
2012-10-03,1450.99,2086.169,18869.69,3673.31,1.0,1.6653345369377348e-16,0.0,0.0
2012-10-04,1461.4,2086.169,19058.15,3704.99,1.0,0.0,1.1102230246251565e-16,0.0
2012-10-05,1460.93,2086.169,18938.46,3728.9,1.0,0.0,0.0,0.0
2012-10-08,1455.88,2074.419,18708.98,3728.43,1.0,1.5959455978986625e-16,0.0,2.1510571102112408e-16
2012-10-09,1441.48,2115.229,18793.36,3694.45,0.9999999999999987,3.885780586188048e-16,7.494005416219807e-16,2.220446049250313e-16
2012-10-10,1432.56,2119.942,18631.1,3667.5,0.999999999999999,1.5265566588595902e-16,2.220446049250313e-16,6.036837696399289e-16
2012-10-11,1432.84,2102.868,18804.75,3705.5,1.0,0.0,0.0,6.938893903907228e-17
2012-10-12,1428.59,2104.932,18675.18,3694.49,1.0,0.0,0.0,0.0
2012-10-15,1440.13,2098.703,18713.55,3718.06,1.0,9.71445146547012e-17,0.0,0.0
2012-10-16,1454.92,2098.808,18577.7,3755.68,0.9999999999999999,2.983724378680108e-16,0.0,2.1510571102112408e-16
2012-10-17,1460.91,2105.618,18610.77,3760.07,1.0,0.0,0.0,1.3877787807814457e-16
2012-10-18,1457.34,2131.688,18791.93,3759.23,1.0,0.0,6.106226635438361e-16,0.0
2012-10-19,1433.19,2128.302,18682.31,3725.84,0.9999999999999993,4.926614671774132e-16,0.0,5.273559366969494e-16
2012-10-22,1433.82,2132.758,18793.44,3712.44,1.0,3.469446951953614e-17,3.3306690738754696e-16,0.0
2012-10-23,1413.11,2114.447,18710.02,3654.64,1.0,1.3877787807814457e-16,0.0,0.0
2012-10-24,1408.75,2115.99,18710.02,3657.0,0.9999999999999997,0.0,5.551115123125783e-16,0.0
2012-10-25,1412.97,2101.58,18758.63,3688.56,1.0,0.0,0.0,1.4072944198861848e-16
2012-10-26,1411.94,2066.209,18625.34,3678.78,0.9999999999999994,0.0,3.3306690738754696e-16,3.365363543395006e-16
2012-10-29,1411.94,2058.943,18635.82,3664.23,0.9999999999999999,4.3368086899420177e-16,0.0,3.3480163086352377e-16
2012-10-30,1411.94,2062.347,18430.85,3672.11,1.0,0.0,0.0,0.0
2012-10-31,1412.16,2068.88,18505.38,3647.28,0.9999999999999998,2.1510571102112408e-16,0.0,1.5959455978986625e-16
2012-11-01,1427.59,2104.427,18561.7,3691.97,1.0,1.6653345369377348e-16,0.0,0.0
2012-11-02,1414.2,2117.046,18755.45,3692.95,0.9999999999999993,2.3592239273284576e-16,0.0,3.191891195797325e-16
2012-11-05,1417.26,2114.027,18762.87,3683.08,1.0,0.0,0.0,0.0
2012-11-06,1428.39,2105.999,18817.38,3712.09,0.9999999999999998,0.0,8.881784197001252e-16,0.0
2012-11-07,1394.53,2105.73,18902.41,3656.72,1.0,2.0122792321330962e-16,0.0,0.0
2012-11-08,1377.51,2071.509,18846.26,3618.69,0.9999999999999998,1.1796119636642288e-16,8.326672684688674e-17,2.498001805406602e-16
2012-11-09,1379.85,2069.067,18683.68,3591.42,1.0,0.0,0.0,0.0
2012-11-12,1380.03,2079.273,18670.34,3581.29,1.0,0.0,3.885780586188048e-16,0.0
