Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index
1998-10-21,1069.92,1207.825,2764.16,723.34
1998-10-22,1078.48,1216.094,2764.16,743.14
1998-10-23,1070.67,1217.429,2784.46,728.33
1998-10-26,1072.32,1208.266,2889.71,717.71
1998-10-27,1065.34,1216.788,2895.84,711.96
1998-10-28,1068.09,1225.929,2833.04,701.7
1998-10-29,1085.93,1216.76,2845.16,694.27
1998-10-30,1098.67,1217.316,2812.49,733.36
1998-11-02,1111.6,1223.478,2811.44,739.06
1998-11-03,1110.84,1236.872,2812.06,762.09
1998-11-04,1118.67,1235.804,2812.06,781.43
1998-11-05,1133.85,1253.275,2842.51,798.63
1998-11-06,1141.01,1259.765,2884.37,808.59
1998-11-09,1130.2,1283.121,2983.67,798.81
1998-11-10,1128.26,1286.559,3004.67,782.66
1998-11-11,1120.97,1286.199,2976.17,776.72
1998-11-12,1117.69,1282.988,3009.57,757.15
1998-11-13,1125.72,1282.508,2976.12,760.48
1998-11-16,1135.87,1293.743,2945.4,772.67
1998-11-17,1139.32,1290.595,2968.6,782.63
1998-11-18,1144.48,1285.503,3003.25,796.53
1998-11-19,1152.61,1275.607,2964.87,788.54
1998-11-20,1163.55,1275.374,2941.39,801.44
1998-11-23,1188.21,1273.785,2919.57,808.79
1998-11-24,1182.99,1278.916,2903.56,800.25
1998-11-25,1186.87,1263.85,2881.69,809.27
1998-11-26,1186.87,1252.818,2825.08,816.34
1998-11-27,1192.33,1245.081,2783.1,821.88
1998-11-30,1163.63,1247.417,2810.66,788.78
1998-12-01,1175.28,1234.358,2804.03,778.88
1998-12-02,1171.25,1236.969,2816.59,773.84
1998-12-03,1150.14,1232.506,2804.46,735.48
1998-12-04,1176.74,1219.196,2849.82,732.89
1998-12-07,1187.7,1209.541,2921.8,745.28
1998-12-08,1181.38,1223.258,2945.64,740.62
1998-12-09,1183.49,1224.087,2950.21,737.12
1998-12-10,1165.02,1204.635,2979.6,735.62
1998-12-11,1166.46,1214.21,3002.54,722.16
1998-12-14,1141.2,1196.296,2990.44,693.6
1998-12-15,1162.83,1194.844,2927.48,702.14
1998-12-16,1161.94,1183.062,2936.92,695.39
1998-12-17,1179.98,1160.09,2864.44,700.07
1998-12-18,1188.03,1155.92,2875.09,711.36
1998-12-21,1202.84,1154.428,2973.37,731.58
1998-12-22,1203.57,1185.966,2976.58,730.39
1998-12-23,1228.54,1172.512,2962.5,732.88
1998-12-24,1226.27,1168.981,2963.45,735.86
1998-12-25,1226.27,1173.913,2963.45,735.86
1998-12-28,1225.49,1159.937,3054.73,722.89
1998-12-29,1241.81,1142.729,3046.29,715.07
1998-12-30,1231.93,1148.264,3110.33,719.88
1998-12-31,1229.23,1146.7,3055.41,721.58
1999-01-01,1229.23,1146.7,3060.34,721.58
1999-01-04,1228.1,1125.819,3122.04,717.98
1999-01-05,1244.78,1119.965,3149.06,716.73
1999-01-06,1272.34,1132.59,3205.68,723.12
1999-01-07,1269.73,1137.729,3299.09,707.36
1999-01-08,1275.09,1168.814,3397.84,698.48
1999-01-11,1263.88,1172.813,3433.21,673.4
1999-01-12,1239.51,1158.868,3353.22,643.09
1999-01-13,1234.4,1148.154,3310.46,585.17
1999-01-14,1212.19,1148.655,3292.28,568.22
1999-01-15,1243.26,1137.309,3207.85,636.42
1999-01-18,1243.26,1153.119,3278.58,624.94
1999-01-19,1252.0,1158.551,3218.91,631.76
1999-01-20,1256.62,1151.374,3218.91,655.69
1999-01-21,1235.16,1158.499,3329.93,624.99
1999-01-22,1225.19,1162.35,3297.86,618.78
1999-01-25,1233.98,1148.123,3309.15,616.12
1999-01-26,1252.31,1138.21,3309.15,625.46
1999-01-27,1243.17,1146.493,3353.98,626.59
1999-01-28,1265.37,1140.975,3292.95,637.38
1999-01-29,1279.64,1134.673,3315.57,634.94
1999-02-01,1273.0,1120.531,3265.91,672.08
1999-02-02,1261.99,1126.404,3236.76,686.02
1999-02-03,1272.07,1116.865,3277.57,681.16
1999-02-04,1248.49,1112.102,3236.42,678.49
1999-02-05,1239.4,1081.442,3215.35,669.55
1999-02-08,1243.77,1065.816,3183.64,669.94
1999-02-09,1216.14,1090.087,3207.71,666.36
1999-02-10,1223.55,1090.087,3307.49,673.93
1999-02-11,1254.04,1090.087,3313.4,687.94
1999-02-12,1230.13,1090.087,3337.49,685.94
1999-02-15,1230.13,1090.087,3315.08,686.2
1999-02-16,1241.87,1090.087,3344.68,689.73
1999-02-17,1224.03,1090.087,3336.42,680.87
1999-02-18,1237.28,1090.087,3351.05,680.71
1999-02-19,1239.22,1090.087,3354.92,690.42
1999-02-22,1272.14,1090.087,3303.89,687.89
1999-02-23,1271.18,1090.087,3283.97,679.37
1999-02-24,1253.41,1090.087,3287.53,677.17
1999-02-25,1245.02,1090.087,3281.29,669.88
1999-02-26,1238.33,1090.087,3233.86,674.67
1999-03-01,1236.16,1097.975,3523.98,666.96
1999-03-02,1225.5,1100.919,3523.98,661.69
1999-03-03,1227.7,1128.736,3640.42,663.79
1999-03-04,1246.64,1128.954,3601.96,685.66
1999-03-05,1275.47,1132.357,3649.06,700.9
1999-03-08,1282.73,1142.107,3732.1,714.03
1999-03-09,1279.84,1136.941,3784.11,726.49
1999-03-10,1286.84,1132.736,3743.37,745.72
1999-03-11,1297.68,1149.925,3673.51,741.39
1999-03-12,1294.59,1158.702,3702.81,738.97
1999-03-15,1307.26,1164.639,3783.71,760.13
1999-03-16,1306.38,1166.93,3744.18,771.19
1999-03-17,1297.82,1159.096,3672.71,768.46
1999-03-18,1316.55,1151.991,3672.71,779.11
1999-03-19,1299.29,1172.933,3672.63,773.84
1999-03-22,1297.01,1172.743,3713.18,763.45
1999-03-23,1262.14,1170.949,3757.5,753.06
1999-03-24,1268.59,1169.034,3682.69,763.19
1999-03-25,1289.99,1156.854,3682.69,783.5
1999-03-26,1282.8,1161.12,3597.58,778.21
1999-03-29,1310.17,1169.489,3597.58,789.87
1999-03-30,1300.75,1157.507,3683.49,801.4
1999-03-31,1286.37,1158.054,3739.96,809.88
1999-04-01,1293.72,1168.504,3686.29,810.04
1999-04-02,1293.72,1184.402,3686.29,810.78
1999-04-05,1321.12,1194.469,3519.39,830.76
1999-04-06,1317.89,1199.6,3569.47,839.97
1999-04-07,1326.89,1201.634,3586.8,847.14
1999-04-08,1343.98,1202.469,3538.17,851.12
1999-04-09,1348.35,1205.139,3441.19,849.66
1999-04-12,1358.64,1195.337,3463.77,857.82
1999-04-13,1349.82,1178.192,3464.52,858.84
1999-04-14,1328.44,1181.517,3464.52,861.49
1999-04-15,1322.86,1170.616,3357.12,883.16
1999-04-16,1319.0,1166.237,3572.91,901.22
1999-04-19,1289.48,1159.473,3451.43,903.39
1999-04-20,1306.17,1171.603,3443.99,884.74
1999-04-21,1336.12,1144.065,3464.54,879.8
1999-04-22,1358.82,1137.162,3408.74,895.13
1999-04-23,1356.85,1139.997,3406.59,895.96
1999-04-26,1360.04,1112.791,3245.27,882.66
1999-04-27,1362.8,1091.695,3245.27,878.28
1999-04-28,1350.91,1091.089,3272.71,897.17
1999-04-29,1342.83,1116.405,3325.69,905.4
1999-04-30,1335.18,1120.927,3325.69,924.22
1999-05-03,1354.63,1120.927,3378.4,939.85
1999-05-04,1332.0,1111.757,3502.95,934.82
1999-05-05,1347.31,1116.932,3557.07,946.01
1999-05-06,1332.05,1128.224,3648.86,969.57
1999-05-07,1345.0,1120.738,3707.75,992.62
1999-05-10,1340.3,1071.927,3820.25,1010.38
1999-05-11,1355.61,1095.402,3900.49,998.01
1999-05-12,1364.0,1099.996,3876.89,982.36
1999-05-13,1367.56,1088.863,4014.68,1004.33
1999-05-14,1337.8,1063.277,4075.47,990.15
1999-05-17,1339.49,1065.557,4039.39,976.39
1999-05-18,1333.32,1059.874,4085.11,979.61
1999-05-19,1344.23,1109.089,4123.58,958.51
1999-05-20,1338.83,1147.707,4079.45,956.12
1999-05-21,1330.29,1168.72,4015.75,927.47
1999-05-24,1306.65,1213.654,4028.98,897.21
1999-05-25,1284.4,1202.885,4060.08,871.08
1999-05-26,1304.76,1236.046,3973.3,907.78
1999-05-27,1281.41,1283.02,3862.45,883.63
1999-05-28,1301.84,1277.15,3773.32,883.0
1999-05-31,1301.84,1279.326,3963.56,891.63
1999-06-01,1294.26,1311.594,3912.0,883.63
1999-06-02,1294.81,1287.931,3935.82,882.28
1999-06-03,1299.54,1268.324,3976.88,881.6
1999-06-04,1327.75,1285.579,4042.52,893.11
1999-06-07,1334.52,1326.518,4035.32,894.88
1999-06-08,1317.33,1333.644,4066.82,892.73
1999-06-09,1318.64,1348.606,4041.89,885.92
1999-06-10,1302.82,1364.345,4056.47,884.12
1999-06-11,1293.64,1370.39,3969.36,875.18
1999-06-14,1294.0,1427.707,3950.96,867.3
1999-06-15,1301.16,1387.592,3901.73,878.86
1999-06-16,1330.41,1460.168,4021.4,917.04
1999-06-17,1339.9,1501.007,4125.25,927.2
1999-06-18,1342.84,1498.915,4109.89,933.43
1999-06-21,1349.0,1546.408,4210.36,941.19
1999-06-22,1335.88,1564.444,4254.86,939.09
1999-06-23,1333.06,1606.5,4157.13,921.88
1999-06-24,1315.78,1654.11,4119.73,903.76
1999-06-25,1315.31,1593.859,4111.77,892.05
1999-06-28,1331.35,1693.16,4158.67,902.07
1999-06-29,1351.45,1739.205,4170.83,909.26
1999-06-30,1372.71,1689.428,4140.73,933.28
1999-07-01,1380.96,1560.787,4144.52,938.42
1999-07-02,1391.22,1613.533,4194.55,953.72
1999-07-05,1391.22,1581.819,4306.4,959.46
1999-07-06,1388.12,1517.253,4332.7,951.13
1999-07-07,1395.86,1568.652,4321.51,953.01
1999-07-08,1394.42,1577.987,4326.41,934.31
1999-07-09,1403.28,1584.75,4362.87,933.57
1999-07-12,1399.1,1559.732,4585.63,902.31
1999-07-13,1393.56,1524.821,4615.2,914.2
1999-07-14,1398.17,1559.52,4710.25,919.41
1999-07-15,1409.62,1549.336,4679.92,925.49
1999-07-16,1418.78,1519.741,4639.94,934.02
1999-07-19,1407.65,1479.076,4716.81,942.37
1999-07-20,1377.1,1574.603,4617.82,922.7
1999-07-21,1379.29,1609.811,4659.59,927.05
1999-07-22,1360.97,1550.73,4728.78,916.12
1999-07-23,1356.94,1585.98,4672.12,892.58
1999-07-26,1347.76,1602.031,4625.4,868.28
1999-07-27,1362.84,1590.713,4593.22,869.64
1999-07-28,1365.4,1597.199,4598.18,879.65
1999-07-29,1341.03,1595.86,4603.42,863.17
1999-07-30,1328.72,1601.459,4542.34,859.59
1999-08-02,1328.05,1616.276,4494.18,839.73
1999-08-03,1322.18,1626.841,4527.3,843.02
1999-08-04,1305.33,1649.128,4644.07,836.39
1999-08-05,1313.71,1653.537,4601.19,833.24
1999-08-06,1300.29,1646.593,4575.3,822.82
1999-08-09,1297.8,1628.836,4639.2,823.46
1999-08-10,1281.43,1602.147,4594.12,814.9
1999-08-11,1301.93,1583.401,4553.63,830.23
1999-08-12,1298.16,1575.642,4543.64,834.58
1999-08-13,1327.68,1571.901,4487.87,846.19
1999-08-16,1330.77,1560.068,4558.23,842.35
1999-08-17,1344.16,1576.405,4621.0,839.73
1999-08-18,1332.84,1581.929,4705.13,820.09
1999-08-19,1323.59,1637.743,4630.06,816.57
1999-08-20,1336.61,1628.934,4645.81,823.73
1999-08-23,1360.22,1644.999,4729.78,838.33
1999-08-24,1363.5,1648.469,4792.1,837.49
1999-08-25,1381.79,1625.765,4718.73,856.95
1999-08-26,1362.01,1638.233,4846.36,852.06
1999-08-27,1348.27,1633.9,4870.66,841.1
1999-08-30,1324.02,1619.039,4905.89,836.93
1999-08-31,1320.41,1627.116,4898.21,833.45
1999-09-01,1331.07,1599.552,4824.44,839.93
1999-09-02,1319.11,1611.958,4729.73,840.81
1999-09-03,1357.24,1587.887,4709.93,845.17
1999-09-06,1357.24,1560.678,4832.56,846.85
1999-09-07,1350.45,1562.794,4773.65,836.83
1999-09-08,1344.15,1571.598,4781.62,834.82
1999-09-09,1347.66,1675.122,4764.59,843.81
1999-09-10,1351.66,1659.929,4760.21,857.71
1999-09-13,1344.13,1670.143,4760.21,860.08
1999-09-14,1336.29,1672.892,4731.12,861.73
1999-09-15,1317.97,1662.803,4661.04,854.14
1999-09-16,1318.48,1645.511,4571.09,847.16
1999-09-17,1335.42,1648.558,4618.39,849.6
1999-09-20,1335.53,1633.835,4641.07,862.69
1999-09-21,1307.58,1625.588,4633.0,849.71
1999-09-22,1310.51,1617.057,4687.23,853.99
1999-09-23,1280.41,1604.203,4735.81,845.72
1999-09-24,1277.36,1619.326,4757.82,848.44
1999-09-27,1283.31,1602.158,4715.67,857.9
1999-09-28,1282.2,1591.432,4733.42,854.78
1999-09-29,1268.37,1584.954,4797.41,854.05
1999-09-30,1282.71,1570.702,4764.42,844.88
1999-10-01,1282.81,1570.702,4702.31,832.46
1999-10-04,1304.6,1570.702,4654.72,838.85
1999-10-05,1301.35,1570.702,4708.92,832.08
1999-10-06,1325.4,1570.702,4697.7,845.42
1999-10-07,1317.64,1570.702,4963.1,850.44
1999-10-08,1336.02,1534.515,4981.74,857.7
1999-10-11,1335.21,1522.48,5031.78,861.52
1999-10-12,1313.04,1537.796,5057.32,849.45
1999-10-13,1285.55,1507.422,5032.99,827.15
1999-10-14,1283.42,1508.726,5075.39,821.94
1999-10-15,1247.41,1543.798,4884.02,796.8
1999-10-18,1254.13,1501.665,4930.69,791.64
1999-10-19,1261.32,1470.9,4930.69,805.19
1999-10-20,1289.43,1485.827,4943.14,816.29
1999-10-21,1283.61,1458.53,4836.91,819.69
1999-10-22,1301.65,1497.462,4783.08,833.81
1999-10-25,1293.63,1468.266,4816.01,828.95
1999-10-26,1281.91,1482.667,4814.34,827.55
1999-10-27,1296.71,1536.821,4756.2,829.15
1999-10-28,1342.44,1514.525,4594.57,846.12
1999-10-29,1362.93,1504.563,4444.56,863.46
1999-11-01,1354.12,1493.096,4270.74,867.58
1999-11-02,1347.74,1487.469,4491.56,872.46
1999-11-03,1354.93,1475.684,4456.18,908.99
1999-11-04,1362.64,1464.828,4485.92,918.87
1999-11-05,1370.23,1465.232,4598.45,934.52
1999-11-08,1377.01,1471.375,4650.54,942.82
1999-11-09,1365.28,1464.03,4621.96,938.1
1999-11-10,1373.46,1450.152,4621.96,946.9
1999-11-11,1381.46,1443.905,4639.36,951.2
1999-11-12,1396.06,1450.327,4629.61,949.57
1999-11-15,1394.39,1451.536,4585.92,956.11
1999-11-16,1420.07,1431.319,4578.87,956.73
1999-11-17,1410.71,1462.79,4541.48,948.57
1999-11-18,1424.94,1482.452,4606.16,962.09
1999-11-19,1422.0,1468.472,4584.1,976.62
1999-11-22,1420.94,1464.588,4636.31,961.15
1999-11-23,1404.64,1466.434,4636.31,964.79
1999-11-24,1417.08,1454.578,4686.11,964.57
1999-11-25,1417.08,1444.241,4740.68,975.54
1999-11-26,1416.62,1444.513,4704.99,983.69
1999-11-29,1407.83,1435.468,4639.43,981.27
1999-11-30,1388.91,1434.973,4622.21,971.38
1999-12-01,1397.72,1447.116,4614.96,976.7
1999-12-02,1409.04,1435.837,4691.67,999.73
1999-12-03,1433.3,1437.233,4714.14,1016.26
1999-12-06,1423.33,1426.995,4835.98,1010.08
1999-12-07,1409.17,1428.261,4864.62,1008.08
1999-12-08,1403.88,1424.848,4799.22,1023.64
1999-12-09,1408.11,1416.726,4839.16,1026.89
1999-12-10,1417.04,1428.939,4788.47,1039.2
1999-12-13,1415.22,1417.107,4802.96,1033.77
1999-12-14,1403.17,1422.263,4690.78,1025.51
1999-12-15,1413.32,1451.057,4665.56,1027.1
1999-12-16,1418.78,1434.867,4710.49,1040.17
1999-12-17,1421.03,1419.551,4675.85,1061.76
1999-12-20,1418.09,1419.551,4746.54,1071.57
1999-12-21,1433.43,1395.497,4786.01,1078.86
1999-12-22,1436.13,1387.51,4948.54,1074.82
1999-12-23,1458.34,1369.461,4969.22,1077.28
1999-12-24,1458.34,1355.367,4874.73,1077.34
1999-12-27,1457.1,1345.352,4818.37,1073.21
1999-12-28,1457.66,1348.821,4861.93,1083.56
1999-12-29,1463.46,1356.926,4939.47,1105.95
1999-12-30,1464.47,1366.58,5005.82,1121.89
1999-12-31,1469.25,1366.58,5005.82,1121.89
2000-01-04,1399.42,1406.371,5491.01,1050.57
2000-01-05,1402.11,1409.682,5357.0,1064.78
2000-01-06,1403.45,1463.942,5421.53,1057.7
2000-01-07,1441.47,1516.604,5414.48,1089.29
2000-01-10,1457.6,1545.112,5518.39,1128.88
2000-01-11,1438.56,1479.781,5296.3,1103.24
2000-01-12,1432.25,1438.02,5491.2,1102.51
2000-01-13,1449.68,1424.442,5444.82,1141.97
2000-01-14,1465.15,1408.848,5471.27,1166.37
2000-01-17,1465.15,1433.33,5404.07,1184.6
2000-01-18,1455.14,1426.623,5464.51,1171.97
2000-01-19,1455.9,1440.724,5478.24,1152.36
2000-01-20,1445.57,1466.863,5355.8,1135.89
2000-01-21,1441.36,1465.085,5423.05,1121.8
2000-01-24,1401.53,1477.344,5458.06,1116.36
2000-01-25,1410.03,1476.506,5367.79,1113.03
2000-01-26,1404.09,1481.117,5367.79,1119.5
2000-01-27,1398.56,1506.767,5369.1,1113.87
2000-01-28,1360.16,1534.997,5335.8,1084.37
2000-01-31,1394.46,1534.997,5205.29,1068.14
2000-02-01,1409.28,1534.997,5215.54,1078.1
2000-02-02,1409.12,1534.997,5304.92,1091.0
2000-02-03,1424.97,1534.997,5340.19,1134.38
2000-02-04,1424.37,1534.997,5313.59,1168.22
2000-02-07,1424.24,1534.997,5474.0,1196.7
2000-02-08,1441.72,1534.997,5610.56,1212.88
2000-02-09,1411.7,1534.997,5649.1,1200.19
2000-02-10,1416.83,1534.997,5789.04,1216.84
2000-02-11,1387.12,1534.997,5933.56,1202.06
2000-02-14,1389.94,1673.943,5924.31,1183.43
2000-02-15,1402.05,1670.67,5803.19,1185.78
2000-02-16,1387.67,1693.109,5725.5,1189.0
2000-02-17,1388.26,1640.649,5835.15,1183.9
2000-02-18,1346.09,1668.091,5721.65,1153.59
2000-02-21,1346.09,1677.136,5876.89,1151.44
2000-02-22,1352.17,1632.294,5883.33,1134.36
2000-02-23,1360.69,1594.93,5642.46,1158.88
2000-02-24,1353.43,1634.309,5810.17,1158.74
2000-02-25,1333.36,1631.576,5623.08,1147.56
2000-02-28,1348.05,1704.855,5740.69,1141.95
2000-02-29,1366.42,1714.578,5446.98,1149.73
2000-03-01,1379.19,1697.744,5642.12,1175.06
2000-03-02,1381.76,1713.014,5528.31,1202.15
2000-03-03,1409.17,1738.021,5378.27,1227.54
2000-03-06,1391.28,1681.085,5520.69,1217.16
2000-03-07,1355.62,1694.798,5589.85,1215.23
2000-03-08,1366.7,1726.033,5511.42,1228.01
2000-03-09,1401.69,1732.346,5328.79,1236.07
2000-03-10,1395.07,1705.049,5301.78,1218.08
2000-03-13,1383.62,1728.875,5129.22,1190.5
2000-03-14,1359.15,1685.347,5175.71,1173.62
2000-03-15,1392.15,1681.471,5249.76,1179.0
2000-03-16,1458.47,1607.527,5102.41,1187.8
2000-03-17,1464.47,1658.601,5102.41,1185.05
2000-03-20,1456.63,1699.248,5102.41,1186.53
2000-03-21,1493.87,1710.324,5133.24,1198.18
2000-03-22,1500.64,1720.446,5201.87,1186.98
2000-03-23,1527.35,1747.241,5115.02,1204.03
2000-03-24,1527.46,1730.499,5141.42,1216.32
2000-03-27,1523.86,1775.914,5146.3,1228.05
2000-03-28,1507.73,1791.441,5156.12,1198.39
2000-03-29,1508.52,1788.807,5102.46,1182.64
2000-03-30,1487.92,1810.984,5041.08,1155.9
2000-03-31,1498.58,1800.225,5001.28,1158.28
2000-04-03,1505.97,1801.003,5052.94,1139.42
2000-04-04,1494.73,1760.692,4691.46,1109.38
2000-04-05,1487.37,1771.199,4757.06,1114.41
2000-04-06,1501.34,1809.141,4866.73,1139.28
2000-04-07,1516.35,1819.896,5219.2,1162.98
2000-04-10,1504.46,1826.061,5442.86,1139.43
2000-04-11,1500.59,1821.174,5541.54,1118.09
2000-04-12,1467.17,1807.328,5426.82,1096.45
2000-04-13,1440.51,1831.548,5172.13,1062.14
2000-04-14,1356.56,1833.665,5172.13,1005.21
2000-04-17,1401.44,1795.058,4880.71,993.0
2000-04-18,1441.61,1813.495,4745.47,1033.88
2000-04-19,1427.47,1828.71,4665.81,1004.16
2000-04-20,1434.54,1847.027,4657.42,1012.83
2000-04-21,1434.54,1841.064,4657.42,1012.83
2000-04-24,1429.86,1837.398,4511.05,997.62
2000-04-25,1477.44,1833.469,4533.99,1033.07
2000-04-26,1460.99,1832.779,4792.95,1032.91
2000-04-27,1464.92,1806.83,4679.63,1034.85
2000-04-28,1452.43,1836.321,4657.55,1032.8
2000-05-01,1468.25,1836.321,4657.55,1036.09
2000-05-02,1446.29,1836.321,4372.22,1041.75
2000-05-03,1415.1,1836.321,4335.29,1012.07
2000-05-04,1409.57,1836.321,4553.92,1009.79
2000-05-05,1432.63,1836.321,4693.88,1011.54
2000-05-08,1424.17,1836.352,4463.4,988.17
2000-05-09,1412.14,1806.638,4578.49,976.9
2000-05-10,1383.05,1770.889,4458.4,956.39
2000-05-11,1407.81,1724.048,4251.36,960.5
2000-05-12,1420.96,1720.608,4107.14,979.77
2000-05-15,1452.36,1704.587,4212.53,1004.41
2000-05-16,1466.04,1724.538,4230.13,1017.42
2000-05-17,1447.8,1725.398,4234.23,988.74
2000-05-18,1437.21,1754.34,4192.44,975.13
2000-05-19,1406.95,1777.828,4068.65,945.26
2000-05-22,1400.72,1824.736,3920.18,923.52
2000-05-23,1373.86,1822.497,3943.54,909.68
2000-05-24,1399.05,1855.493,3933.65,940.54
2000-05-25,1381.52,1880.704,3999.03,932.41
2000-05-26,1378.02,1879.617,4084.71,941.52
2000-05-29,1378.02,1898.748,4189.85,951.02
2000-05-30,1422.45,1877.471,4311.77,984.82
2000-05-31,1420.6,1894.554,4433.61,978.6
2000-06-01,1448.81,1903.488,4325.47,1005.44
2000-06-02,1477.26,1916.25,4453.47,1058.34
2000-06-05,1467.63,1899.092,4531.53,1048.39
2000-06-06,1457.84,1925.544,4591.68,1019.64
2000-06-07,1471.36,1935.031,4604.84,1019.23
2000-06-08,1461.67,1925.206,4728.81,1021.66
2000-06-09,1456.95,1900.787,4729.63,1025.96
2000-06-12,1446.0,1912.557,4639.46,1023.68
2000-06-13,1469.44,1938.67,4615.13,1037.97
2000-06-14,1470.54,1932.29,4625.04,1047.38
2000-06-15,1478.73,1942.285,4653.22,1038.35
2000-06-16,1464.46,1926.944,4764.67,1028.64
2000-06-19,1486.0,1915.205,4837.24,1035.61
2000-06-20,1475.95,1895.348,4863.9,1036.55
2000-06-21,1479.13,1913.131,4731.57,1053.27
2000-06-22,1452.18,1913.901,4794.16,1037.61
2000-06-23,1441.48,1939.627,4721.7,1022.29
2000-06-26,1455.31,1948.639,4670.09,1022.08
2000-06-27,1450.55,1942.898,4686.91,1029.95
2000-06-28,1454.82,1947.481,4748.8,1037.29
2000-06-29,1442.39,1937.261,4792.74,1037.05
2000-06-30,1454.6,1928.106,4748.77,1064.61
2000-07-03,1469.54,1895.637,4844.98,1105.06
2000-07-04,1469.54,1907.931,4887.06,1123.31
2000-07-05,1446.23,1909.187,4912.11,1109.68
2000-07-06,1456.67,1902.552,4885.6,1107.46
2000-07-07,1478.9,1932.792,4905.94,1121.14
2000-07-10,1475.62,1948.021,4867.43,1126.35
2000-07-11,1480.88,1960.541,4898.07,1103.84
2000-07-12,1492.92,1973.374,4964.28,1118.29
2000-07-13,1495.84,1979.201,4880.8,1101.67
2000-07-14,1509.98,1987.192,4856.82,1117.69
2000-07-17,1510.49,1982.479,4747.32,1124.52
2000-07-18,1493.74,1993.986,4734.8,1116.54
2000-07-19,1481.96,1998.426,4616.01,1073.56
2000-07-20,1495.57,1991.56,4575.67,1087.83
2000-07-21,1480.19,1996.336,4463.66,1085.47
2000-07-24,1464.29,1989.239,4188.34,1079.77
2000-07-25,1474.47,1996.577,4336.2,1076.07
2000-07-26,1452.42,2012.319,4191.27,1071.36
2000-07-27,1449.62,2012.35,4281.13,1058.15
2000-07-28,1419.89,2012.793,4276.7,1029.93
2000-07-31,1430.83,2023.539,4279.86,1041.19
2000-08-01,1438.1,2028.151,4253.69,1035.98
2000-08-02,1438.7,2030.683,4260.88,1039.75
2000-08-03,1452.56,2036.301,4207.63,1041.82
2000-08-04,1462.93,2026.361,4186.16,1051.8
2000-08-07,1479.32,2039.419,4201.25,1060.87
2000-08-08,1482.8,2049.916,4317.22,1054.95
2000-08-09,1472.87,2061.18,4317.04,1040.6
2000-08-10,1460.25,2065.943,4253.23,1044.34
2000-08-11,1471.84,2062.666,4192.0,1058.83
2000-08-14,1491.56,2076.3,4232.51,1068.41
2000-08-15,1484.43,2076.823,4232.51,1067.49
2000-08-16,1479.85,2083.467,4325.67,1059.67
2000-08-17,1496.07,2091.586,4294.18,1070.22
2000-08-18,1491.72,2090.183,4347.04,1047.39
2000-08-21,1499.48,2108.69,4409.57,1036.99
2000-08-22,1498.13,2074.703,4461.23,1040.88
2000-08-23,1505.97,2057.919,4444.79,1045.61
2000-08-24,1508.31,2071.161,4459.07,1039.7
2000-08-25,1506.45,2086.703,4416.86,1040.11
2000-08-28,1514.09,2100.585,4395.81,1039.17
2000-08-29,1509.84,2105.476,4401.82,1039.66
2000-08-30,1502.59,2076.143,4411.85,1057.65
2000-08-31,1517.68,2021.199,4477.31,1064.88
2000-09-01,1520.77,1999.859,4477.31,1074.93
2000-09-04,1520.77,2010.602,4602.43,1080.0
2000-09-05,1507.08,1963.792,4598.65,1075.2
2000-09-06,1492.25,1925.907,4606.35,1080.16
2000-09-07,1502.51,1950.663,4628.93,1089.39
2000-09-08,1494.5,1959.312,4668.27,1080.04
2000-09-11,1489.26,1972.043,4696.6,1076.23
2000-09-12,1481.99,1979.095,4763.63,1058.65
2000-09-13,1484.91,1988.936,4702.52,1062.17
2000-09-14,1480.87,1979.505,4671.92,1059.85
2000-09-15,1465.81,1978.434,4562.38,1054.98
2000-09-18,1444.51,1946.753,4366.41,1020.08
2000-09-19,1459.9,1903.154,4264.34,1024.86
2000-09-20,1451.34,1922.289,4325.25,1026.34
2000-09-21,1449.05,1907.306,4257.2,1015.33
2000-09-22,1448.72,1891.984,4032.37,1013.04
2000-09-25,1439.03,1875.911,4173.48,1020.11
2000-09-26,1427.21,1887.829,4089.58,1009.33
2000-09-27,1426.57,1914.086,4164.1,996.94
2000-09-28,1458.29,1889.289,4067.38,1008.66
2000-09-29,1436.51,1910.161,4090.38,1000.75
2000-10-02,1436.23,1910.161,4090.38,988.73
2000-10-03,1426.46,1910.161,4135.55,990.78
2000-10-04,1434.32,1910.161,4160.41,998.7
2000-10-05,1436.28,1910.161,4116.25,1007.12
2000-10-06,1408.99,1910.161,4092.42,984.91
2000-10-09,1402.03,1915.35,4056.07,977.97
2000-10-10,1387.02,1942.149,3945.28,976.84
2000-10-11,1364.59,1933.726,3836.51,958.15
2000-10-12,1329.78,1926.324,3847.58,943.02
2000-10-13,1374.17,1918.157,3738.93,939.88
2000-10-16,1374.62,1902.809,3728.67,935.42
2000-10-17,1349.97,1909.49,3664.79,914.34
2000-10-18,1342.13,1922.845,3593.63,907.23
2000-10-19,1388.76,1913.42,3702.83,933.22
