Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,TWSE Index,KOSPI Index,SENSEX Index,MXMU Index,MXLA Index
1994/5/19,456.48,134.37,20221.34,590.54,5944.61,951.73,3808.77,94.44,894.36
1994/5/20,454.92,133.65,20342.17,594.22,5905.79,948.5,3783.67,95.14,897.59
1994/5/23,453.2,133.06,20568.71,587.65,5817.68,945.5,3737.23,94.44,905.11
1994/5/24,454.81,131.88,20622.12,590.45,5769.12,945.89,3704.33,92.66,912.66
1994/5/25,456.34,129.85,20663.63,586.76,5775.18,943.92,3704.33,91.12,923.46
1994/5/26,457.06,129.49,20495.8,577.46,5852.36,950.76,3738,93.41,919.46
1994/5/27,457.33,128.46,20777.16,573.36,5806.77,953.86,3789.51,92.57,918.67
1994/5/30,457.33,128.43,20838.97,544.26,5934.5,945.64,3828.7,91.27,924.85
1994/5/31,456.5,127.77,20973.59,556.26,5891.56,939.49,3829.36,92.62,928.99
1994/6/1,457.63,127.04,21053.11,545.05,5961.45,932.77,3833.49,93.98,922.88
1994/6/2,457.65,127.82,21009,546.58,5956.62,937.43,3923.7,91.26,923.54
1994/6/3,460.13,128.77,20954.19,548.75,6023.69,942.43,4053.23,91.32,939.09
1994/6/6,458.88,129.55,20726.65,542.97,6077.25,930.26,4091.39,92.31,958.84
1994/6/7,458.21,129.11,21042.71,529.76,6069.85,921.72,4033.66,90.83,948.69
1994/6/8,457.06,130.11,21261.95,533.56,6098.58,933.02,4033.66,91.01,929.18
1994/6/9,457.86,129.54,21402.78,523,5942.38,935.79,4137.7,90.67,928.19
1994/6/10,458.67,129.93,21395.18,514.54,5994.66,928.94,4145.13,91.11,925.06
1994/6/13,459.1,128.2,21552.81,492.03,6073.43,923.24,4128.85,92.29,903.84
1994/6/14,462.37,127.83,21353.97,490.75,6098.94,903.72,4133.13,93.54,906.4
1994/6/15,460.61,127.45,21282.96,496.11,6115.06,890.92,4123.7,94.6,902.63
1994/6/16,461.93,126.41,21367.47,506.36,6149.64,901.08,4187.75,95.45,900.16
1994/6/17,458.45,125.51,21503.3,527.85,6159.74,918.54,4282.59,95.7,904.16
1994/6/20,455.48,122.46,21152.03,502.43,6038.41,942.5,4332.98,94.07,895.72
1994/6/21,451.34,121.82,20813.16,498.07,5948.97,936.83,4332.98,94.35,875.29
1994/6/22,453.09,122.93,20581.32,505.18,5957.61,936.39,4324.12,94.02,875.38
1994/6/23,449.63,123.79,21040.21,500.39,5871.14,935.57,4257.7,94.05,861.54
1994/6/24,442.8,122,20766.75,492.33,5939.62,929.45,4213.01,95.07,842.28
1994/6/27,447.31,121.56,20300.96,472.1,5866.95,931.04,4174.38,96.71,861.43
1994/6/28,446.07,122.5,20639.23,469.95,5875.56,923.61,4211.83,95.83,865.92
1994/6/29,447.63,123.66,20481,468.2,5933.15,933.96,4140.25,96.73,886.83
1994/6/30,444.27,122.59,20643.93,469.29,5932.6,933.36,4086.72,96.99,867.23
1994/7/1,446.2,122.71,20543.41,458.37,5932.6,934.59,4118.98,95.4,870.46
1994/7/4,446.2,123.58,20631.93,438.58,6067.63,951.23,4095.2,96.24,875.16
1994/7/5,446.37,122.79,20834.37,443.61,6064.95,960.49,4102.06,98.5,876.29
1994/7/6,446.13,122.74,20629.03,431.71,6115.18,953.48,4098.33,100.28,897.72
1994/7/7,448.38,122.81,20620.02,425.98,6095.34,945.71,4048.61,100.69,918.46
1994/7/8,449.55,123.08,20526.51,437.76,6191.79,948.96,4076.65,99.24,920.31
1994/7/11,448.06,123.43,20473.09,428.15,6313,948.84,4080.17,101.55,910.32
1994/7/12,447.95,122.42,20400.48,429.21,6331.36,960.59,4133.29,103.56,909.41
1994/7/13,448.73,123.66,20540.41,437.62,6318.23,961.97,4131.52,104.26,906.11
1994/7/14,453.41,124.8,20718.04,431.8,6304.61,958.72,4093.63,105.46,918.36
1994/7/15,454.16,125.74,20770.15,413.93,6407.5,950.24,4121.49,105.89,916.25
1994/7/18,455.22,126.16,20717.64,398.96,6533.46,944.8,4098.11,105.68,913.53
1994/7/19,453.86,127.38,20775.16,400.48,6526.39,939.05,4114.85,104.43,900.58
1994/7/20,451.6,127.3,20780.76,393.87,6474.3,936.67,4110.86,103.93,902.97
1994/7/21,452.61,127.82,20622.92,380.9,6577.7,935.35,4104.47,102.53,902.96
1994/7/22,453.11,128.91,20462.89,363.73,6496.6,939.08,4103.35,101.33,906.96
1994/7/25,454.25,128.63,20297.66,375.39,6688,939.12,4106.65,101.25,912.5
1994/7/26,453.36,128.76,20345.37,388.75,6727.22,935.2,4108.1,101.47,929.86
1994/7/27,452.57,127.56,20137.23,371.19,6661.34,934.22,4101.27,103.32,940.71
1994/7/28,454.23,127.8,20247.85,339.81,6642.13,926.2,4106.97,104.33,942.3
1994/7/29,458.26,128.65,20449.39,333.92,6749.4,933.66,4191.3,102.91,948.96
1994/8/1,461.01,128.99,20271.35,445.64,6839.02,932.69,4276.48,105.72,952.97
1994/8/2,460.56,130.86,20660.13,432.61,6879.56,927.55,4309.93,107,984.5
1994/8/3,461.45,131.06,20632.73,522.98,6723.56,923.47,4281.64,108.16,998.12
1994/8/4,458.4,131.04,20676.84,562.77,6789.57,927.49,4300.99,109.22,993.59
1994/8/5,457.09,131.24,20521.7,683.04,6919.21,935.82,4301.57,109.66,1008.16
1994/8/8,457.89,131.26,20635.83,711.8,6940.32,919.76,4297.34,109.42,1015.76
1994/8/9,457.93,130.35,20590.22,621.58,6944.91,917.5,4319.08,109.09,1012.07
1994/8/10,460.3,129.46,20770.25,739.56,6838.01,930.21,4365,110.46,1004.4
1994/8/11,458.88,129.4,20821.36,689.31,6692.02,939.19,4394.27,110.05,1003.89
1994/8/12,461.94,127.91,20663.83,689.66,6628.14,945.74,4508.15,111.76,1012.62
1994/8/15,461.23,127.8,20626.33,665.88,6543.57,944.61,4508.15,113.36,1023.72
1994/8/16,465.01,128.23,20786.36,693.02,6583.9,939.9,4495.84,114.44,1039.3
1994/8/17,465.17,128.97,20824.56,725.04,6645.9,942.96,4506.5,113.9,1060.15
1994/8/18,463.17,128.36,20862.77,748.56,6586.16,946.48,4534.33,113.94,1065.28
1994/8/19,463.68,128.34,20512.7,713.85,6766.38,943.23,4468.78,114.31,1082.65
1994/8/22,462.32,127.41,20394.58,681.8,6838.6,962.96,4468.78,115.37,1116.1
1994/8/23,464.51,127.67,20380.78,714.61,6798.19,951.51,4468.78,110.52,1108.23
1994/8/24,469.03,128.75,20511.6,705.71,6862.14,943.64,4429.05,108.27,1107.64
1994/8/25,468.08,129.83,20443.29,722.23,6858.01,945.41,4430.76,111.24,1110.57
1994/8/26,473.8,131.13,20471.49,707.41,6881.1,951.38,4430.76,111.21,1099.74
1994/8/29,474.59,132.04,20600.42,710.68,7040.52,936.01,4525.25,110.7,1102.92
1994/8/30,476.07,131.65,20592.12,756.2,6980.28,939.85,4525.25,110.34,1103.72
1994/8/31,475.49,131.91,20628.53,785.33,7008.11,944.23,4588.16,107.98,1101.85
1994/9/1,473.17,131.04,20642.93,790.19,6974.15,949.23,4542.78,109.08,1110.26
1994/9/2,470.99,130.79,20653.83,830.18,7010.63,944.52,4526.21,109.19,1102.95
1994/9/5,470.99,130.21,20409.18,940.56,6866.32,969.61,4510.75,110.14,1058.06
1994/9/6,471.86,128.87,20393.98,999.69,6830.47,977.5,4525.01,110.72,1075.57
1994/9/7,470.96,129.17,20023.8,931.57,6895.93,972.68,4530.33,107.54,1082.2
1994/9/8,473.14,129.11,19917.78,972.84,6928.58,991.44,4550.95,106.78,1109.42
1994/9/9,468.18,128.07,19897.88,962.53,6987.2,984.8,4550.95,109,1118.11
1994/9/12,466.21,128.12,19917.28,1019.97,6967.48,995.7,4630.54,107.79,1124.9
1994/9/13,467.51,127.74,20046.11,1033.47,6955.02,995.38,4599.42,106.14,1126.71
1994/9/14,468.8,126.77,19919.38,974.86,7025.18,999.36,4599.17,107.54,1133.27
1994/9/15,474.81,127.78,19919.38,972.54,6989.97,988.75,4604.15,107.83,1132.31
1994/9/16,471.19,127.03,19796.26,978.99,6981.2,1000.8,4617.61,107.8,1134.35
1994/9/19,470.85,126.69,19554.11,927.62,7048.24,1023.61,4553.79,106.45,1136.58
1994/9/20,463.36,125.63,19837.27,914.39,7048.24,1023.61,4488.38,108.08,1129.61
1994/9/21,461.46,125.04,19885.38,969.03,6999.44,1023.61,4507.11,107.89,1137
1994/9/22,461.27,124.79,19833.67,918.44,6889.88,1034.01,4451.78,108.24,1147.71
1994/9/23,459.67,125.41,19833.67,867.65,6930.28,1030.99,4494.38,108.66,1153.66
1994/9/26,460.82,124.65,19814.36,880.69,7025.76,1045.12,4494.38,109.07,1144.67
1994/9/27,462.05,124.59,19468.89,870.15,7029.1,1052.01,4444.56,109.87,1132.75
1994/9/28,464.84,125.56,19507.6,912.38,7029.1,1039.79,4408.49,109.8,1128.45
1994/9/29,462.24,123.99,19615.12,839.37,7101.13,1037.55,4358.3,110.03,1131.5
1994/9/30,462.69,124.09,19563.81,791.15,7091.13,1050.51,4281,110.18,1148.54
1994/10/3,461.74,122.79,19650.03,791.15,7183.75,1054.23,4339.46,109.41,1139.91
1994/10/4,454.59,123.06,19568.61,791.15,7179.92,1064.64,4366.14,111.12,1127.25
1994/10/5,453.52,121.18,19751.55,706.42,6944.59,1057.29,4350.05,111.44,1111.21
1994/10/6,452.36,121.88,19655.23,660.5,6653.32,1069.93,4380.17,112.39,1101.11
1994/10/7,455.1,121.83,19744.75,738.03,6620.36,1065.84,4427.04,111.6,1099.79
1994/10/10,459.04,123.63,19744.75,698.93,6214.48,1068.68,4410.95,108.89,1108.86
1994/10/11,465.79,124.92,19821.46,705.07,6124.71,1078.66,4423.25,109.19,1113.96
1994/10/12,465.47,125.52,20089.72,711.01,6495.78,1089.66,4401.88,110.06,1124.07
1994/10/13,467.77,126.61,20148.83,635.39,6626.39,1096.54,4401.88,110.34,1132.74
1994/10/14,469.1,126.16,19969.29,663.75,6567.77,1103.37,4386.43,111.58,1133.85
1994/10/17,468.96,125.91,19958.29,616.34,6731.23,1109.87,4365.43,111.02,1129.97
1994/10/18,467.66,124.96,19992.4,624.52,6755.53,1113.29,4335.9,110.25,1128.93
1994/10/19,470.28,124.44,19868.87,652.89,6669.1,1094.76,4329.47,108.84,1121.46
1994/10/20,466.85,124.81,19991.9,718.99,6761.37,1088.77,4281.99,109.18,1105.38
1994/10/21,464.89,123.38,19899.08,712.71,6839.78,1095.32,4310.52,109.3,1092.04
1994/10/24,460.83,123.4,19852.37,785.85,6742.39,1081.15,4328.37,108.41,1064.98
1994/10/25,461.53,122.25,19732.15,744.52,6742.39,1091.02,4355.58,108.81,1060.95
1994/10/26,462.62,122.29,19746.35,686.31,6685.87,1092.03,4357.44,108.28,1067.09
1994/10/27,465.85,122.91,19796.36,703.62,6594.97,1084.71,4328.57,108.09,1078.79
1994/10/28,473.77,124.69,19805.16,677.45,6604.98,1082.58,4274.71,107.82,1098.34
1994/10/31,472.35,125.92,19989.6,654.98,6526.47,1105.62,4269.86,107.21,1090.67
1994/11/1,468.42,125.46,19916.48,673.79,6201.21,1108.43,4269.86,107.55,1083.51
1994/11/2,466.5,124.95,19750.65,667.87,6342.66,1105.74,4269.86,108.83,1081.66
1994/11/3,467.91,125.63,19750.65,717.36,6306.29,1117.73,4303.65,108.06,1065.82
1994/11/4,462.28,125.65,19811.56,666.78,6369.11,1119.52,4303.65,108.01,1082.3
1994/11/7,463.07,124.52,19619.22,674.68,6320.02,1132.99,4308.7,108.87,1091.25
1994/11/8,465.65,124.89,19609.02,709.69,6348.2,1138.75,4295.89,109.51,1098.77
1994/11/9,465.4,126.47,19423.88,723.91,6449.99,1138.39,4205.68,108.29,1107.71
1994/11/10,464.37,126.45,19264.85,711.68,6444.68,1126.87,4138.73,108.38,1095.42
1994/11/11,462.35,126,19284.36,731.16,6482.68,1122.57,4059.58,109.68,1085.36
1994/11/14,466.04,126.54,19261.45,733.4,6393.27,1128.57,4020.99,109,1083.24
1994/11/15,465.03,127.55,19391.68,705.43,6381.8,1125.8,4035.49,108.94,1078.02
1994/11/16,465.6,127.5,19306.66,706.63,6346.78,1118.75,4113.79,109.6,1085.35
1994/11/17,463.56,126.98,19336.57,697.17,6297.88,1120.63,4158.19,109.17,1070.33
1994/11/18,461.47,126.87,19302.56,698.81,6350.71,1118.44,4158.19,109.41,1051.58
1994/11/21,458.3,126.93,19121.72,699.1,6404.62,1117.08,4136.65,108.45,1029.11
1994/11/22,450.09,125.4,18962.99,692.39,6345.27,1106.7,4082.28,108.54,1030.79
1994/11/23,449.93,123.57,18962.99,679.61,6371.48,1095.97,4022.67,108.78,1011.16
1994/11/24,449.93,124.47,18701.24,678.02,6340.02,1085.16,4075.39,107.6,1023.49
1994/11/25,452.29,124.55,18666.93,685.33,6421.82,1079.34,4132.28,108.05,1016.68
1994/11/28,454.16,125.14,18811.36,681.49,6384.2,1069.48,4132.28,108.46,1021.17
1994/11/29,455.17,125.1,18926.49,687.56,6388.1,1081.26,4149.86,109.27,1053.95
1994/11/30,453.69,125.93,19075.62,683.59,6363.72,1074.41,4124.18,110.26,1057.38
1994/12/1,448.92,125.2,19013.6,682.3,6444.05,1066.21,4104.33,110.39,1057.93
1994/12/2,453.3,125.13,18998.3,677.91,6479.82,1053.63,4077.49,111.59,1037.67
1994/12/5,453.32,125.48,19305.66,663.13,6750.22,1065.03,4084.23,111.66,1042.1
1994/12/6,453.11,124.57,19340.47,653.98,6709.47,1075.01,4040.37,111.34,1042.12
1994/12/7,451.23,124.44,19174.23,652.85,6777.68,1068.93,3978.39,111.57,1048.76
1994/12/8,445.45,124.37,19180.04,643.86,6775.38,1053.7,3925.73,111.87,1059.95
1994/12/9,446.96,123.23,18978.3,640.67,6763.01,1037.67,3967.87,111.08,1048.55
1994/12/12,449.47,122.2,18975.1,620.47,6722.4,1042.78,3884.48,112.01,1055.82
1994/12/13,450.15,122.03,18875.48,636.66,6697.57,1025.89,3830.05,110.41,1051.31
1994/12/14,454.97,122.75,18931.49,625.21,6681.9,1026.62,3861.47,109.83,1059.8
1994/12/15,455.34,123.07,19121.12,666.68,6823.13,1027.87,3903.89,109.23,1044.38
1994/12/16,458.8,123.8,19163.43,680.23,6811.99,1036.76,3943.65,108.91,1040.77
1994/12/19,457.91,124.22,19270.85,653.37,7055.3,1028.62,3910.06,108.22,1028.61
1994/12/20,457.1,124.61,19406.98,667.94,6925.28,1023.99,3897.58,109.08,983.05
1994/12/21,459.61,125.12,19340.67,672.47,7010.6,1026.86,3912.63,108.96,942.41
1994/12/22,459.67,125.79,19633.53,673.48,6965.68,1040.2,3897.21,109.01,881.08
1994/12/23,459.83,125.98,19633.53,677.84,6857.95,1040.55,3926.9,109.08,892.13
1994/12/26,459.83,125.98,19726.75,675.88,6994.11,1024.6,3926.9,108.08,884.45
1994/12/27,462.47,126.25,19711.36,660.88,6982.91,1025.33,3926.9,107.29,846.8
1994/12/28,460.86,126.45,19665.53,649.59,6947.83,1027.37,3926.9,107.41,877.7
1994/12/29,461.16,124.57,19752.98,645.06,7027.43,1027.37,3926.9,108.33,904.28
1994/12/30,459.27,125.06,19723.06,647.87,7111.1,1027.37,3926.9,107.74,898.56
1995/1/2,459.27,124.84,19723.06,647.87,7124.66,1027.37,3932.09,104.96,904.84
1995/1/3,459.11,124.89,19723.06,639.88,7124.66,1013.57,3916.29,104.73,869.66
1995/1/4,460.71,124.96,19684.04,653.81,7124.66,997.01,3886.34,105.4,836.39
1995/1/5,460.34,124.18,19616.11,646.89,7051.49,976.06,3827.41,106.26,852.83
1995/1/6,460.68,124.71,19519.46,640.76,6919.31,975.32,3765.62,105.6,825.56
1995/1/9,460.83,123.92,19444.92,626,6869.08,998.32,3709.02,106.23,799
1995/1/10,461.68,123.7,19501.45,610.3,6756.88,993.44,3623.06,105.7,731.75
1995/1/11,461.66,123.52,19548.47,613.13,6777.24,999.08,3600.79,105.39,760.07
1995/1/12,461.64,123.61,19410.01,602.12,6609.5,1000.77,3574.9,104.79,809.74
1995/1/13,465.97,123.79,19331.17,597.84,6582.4,976.59,3603.66,103.97,859.19
1995/1/16,469.38,124.88,19331.17,588.81,6536.65,957.88,3653.17,101.99,850.89
1995/1/17,470.05,124.42,19241.32,587.94,6515.79,956.96,3636.3,101.13,868.69
1995/1/18,469.72,124.43,19223.31,593.64,6623.52,966.66,3654.35,101.08,847.62
1995/1/19,466.95,124.01,19075.74,571.72,6598.02,974.9,3656.08,100.44,813.85
1995/1/20,464.78,122.88,18840.22,571.24,6372.01,973.06,3600.53,100.57,808.29
1995/1/23,465.81,121.52,17785.49,553.44,6431.99,935.38,3483.93,98.91,792.9
1995/1/24,465.86,121.85,18060.73,547.57,6167.79,916.83,3411.04,98.32,799.97
1995/1/25,467.44,122.01,18159.48,555.77,6299.62,916.85,3450.68,97.77,798.76
1995/1/26,468.32,122.87,18070.84,553.11,6307.85,927.85,3450.68,97.74,808.03
1995/1/27,470.39,122.97,18104.35,562.59,6307.85,907.05,3505.81,98.33,788.49
1995/1/30,468.51,122.36,18752.88,562.59,6307.85,925.56,3575.79,97.53,742.59
1995/1/31,470.42,121.92,18649.82,562.59,6307.85,925.56,3618.54,97.59,799.39
1995/2/1,470.4,123.32,18739.47,562.59,6307.85,925.56,3569.66,97.73,816.41
1995/2/2,472.78,123.55,18604.3,562.59,6307.85,943.35,3599.29,98.99,804.13
1995/2/3,478.64,124.27,18538.97,562.59,6307.85,940.64,3638.13,98.29,812.87
1995/2/6,481.14,125.15,18667.23,533.72,6417.28,945.27,3590.24,97.96,798.61
1995/2/7,480.81,125.16,18500.55,532.49,6531.82,942.52,3581.47,98.19,782.96
1995/2/8,481.19,124.75,18290.25,533.75,6526.74,958.35,3548.27,97.89,771.48
1995/2/9,480.19,125.76,18099.55,553.36,6543.42,963.77,3555.57,98.82,747.89
1995/2/10,481.46,126.01,18291.35,541.38,6554.78,955.31,3522.14,99,746.24
1995/2/13,481.65,125.36,18313.86,548.84,6498.21,957.1,3506.04,100.23,733.37
1995/2/14,482.55,125.08,18138.47,548.11,6504.59,941.49,3515.48,101.3,717.49
1995/2/15,484.54,125.09,17991,542.84,6576.25,926.09,3485.14,101.82,688.28
1995/2/16,485.22,123.87,17780.59,538.37,6646.55,923.49,3409.69,101.83,663.23
1995/2/17,481.97,123.48,18020.51,533.76,6646.25,910.22,3383.89,102.35,686.19
1995/2/20,481.97,122.27,17956.48,534.96,6612.97,929.23,3356.73,102.88,685.74
1995/2/21,482.74,122.63,18096.25,541.14,6633.03,917.75,3280.83,102.85,664.5
1995/2/22,485.07,122.34,18106.65,594.64,6603.88,919.48,3233.31,103.12,663.31
1995/2/23,486.91,123.3,17830.02,589.13,6552.95,907.86,3371.23,103.25,693.07
1995/2/24,488.11,122.88,17472.94,558.43,6596.07,892.89,3454.89,103.68,690.32
1995/2/27,483.81,122.09,16808.7,561.27,6388.57,894.6,3454.89,103.94,675.89
1995/2/28,487.39,121.82,17053.43,549.26,6509.33,885.69,3421.47,102.87,681.87
1995/3/1,485.65,122.72,16618.71,556.96,6337.83,885.69,3459.81,103.36,675.98
1995/3/2,485.13,122.9,16963.18,560.85,6450.39,903.42,3508.33,103.69,644.29
1995/3/3,485.42,122.25,17039.62,577.22,6516.83,907.96,3528.36,105.04,634.99
1995/3/6,485.63,120.82,17040.72,616.3,6530.74,933.44,3540.76,107.31,609.85
1995/3/7,482.12,120.11,16955.28,632.96,6480.76,936.13,3498.42,107.1,579.78
1995/3/8,483.14,119.06,16621.31,620.81,6426.07,940.08,3480.99,107.77,546.06
1995/3/9,483.16,118.38,16763.08,605.59,6388.36,943.75,3473.06,107.16,518.47
1995/3/10,489.57,119,16358.38,586.29,6453.52,944.37,3515.19,106.75,593.53
1995/3/13,490.05,118.53,16477.64,586.23,6503.18,953.16,3410.11,106.85,601.93
1995/3/14,492.89,119.7,16245.82,588.24,6480.31,956.65,3465.13,106.41,640.32
1995/3/15,491.88,119.35,16666.83,572.6,6555.19,953.71,3399.19,106.28,626.25
1995/3/16,495.41,120,16355.68,579.88,6564.66,954.16,3367.65,106.25,637.45
1995/3/17,495.52,120.75,16251.23,593.52,6594.26,952.25,3367.65,108.28,626.98
1995/3/20,496.15,121.23,16129.96,585.45,6541.58,956.87,3367.65,109.06,613.51
1995/3/21,495.07,121.51,16129.96,591.95,6524.87,946.07,3367.65,109.49,625.48
1995/3/22,495.67,121.59,15904.85,613.7,6479.01,941.77,3367.65,110.37,625.57
1995/3/23,495.95,120.4,15813.41,611.13,6441.85,947.27,3293.77,110.37,637.25
1995/3/24,500.97,121.3,15749.77,611.77,6433.44,953.62,3280.1,111.1,671.52
1995/3/27,503.2,121.62,16096.25,629.36,6470.28,953.84,3299.19,112.22,682.02
1995/3/28,503.9,120.71,16681.73,626.55,6464.76,947.9,3317.01,111.84,673.6
1995/3/29,503.12,120.55,16460.73,637.15,6464.76,936.44,3292.34,114.3,665.4
1995/3/30,502.22,122.42,16512.22,630.93,6514.46,926.93,3288.32,115.68,670.94
1995/3/31,500.71,121.27,16139.95,646.92,6524,931.78,3260.96,118.48,656.71
1995/4/3,501.85,121.27,15381.29,656.88,6573.54,922.53,3316.64,120.29,653.75
1995/4/4,505.24,122.43,15630.53,660.16,6573.54,911.61,3394.42,120.76,678.53
1995/4/5,505.57,122.73,15882.49,649.7,6573.54,911.61,3439.94,122.1,687.98
1995/4/6,506.08,123.1,15815.87,659.06,6575.71,905.78,3484.25,123.24,698.67
1995/4/7,506.42,122.97,15719.5,673.72,6518.83,914.3,3472.06,124.12,697.14
1995/4/10,507.01,123.05,16163.09,667.39,6528.98,899.39,3464.76,123.56,687.07
1995/4/11,505.53,122.66,16268.88,641.08,6497.06,893.27,3464.76,123.22,674.99
1995/4/12,507.17,123,16344.92,644.74,6462.34,893.47,3464.76,122.88,669.75
1995/4/13,509.23,122.99,16438.79,632.76,6417.58,891.2,3464.76,124.74,669.24
1995/4/14,509.23,122.99,16047.89,640.04,6356.55,906.06,3464.76,125.85,669.73
1995/4/17,506.13,122.98,16304.15,631.26,6112.07,918.89,3460.46,128.6,677
1995/4/18,505.37,122.06,16225.11,625.52,6106.56,917.06,3421.89,129.72,679.01
1995/4/19,504.92,122.4,16376.08,631.51,6109.6,909.86,3384.52,131.89,687.92
1995/4/20,505.29,122.84,16643.06,645.2,6136.54,908.73,3356.32,133.26,704.12
1995/4/21,508.49,123.71,16968.24,635.99,5943.21,903.16,3362.79,134.68,715.96
1995/4/24,512.89,123.46,16804.05,619.73,5963.86,876.89,3309,131.72,739.21
1995/4/25,512.1,124.51,16910.54,619.84,5803.14,878.78,3272.53,133.96,757.59
1995/4/26,512.66,125.12,16826.49,601.83,5735.23,880.73,3264.79,132.84,767.83
1995/4/27,513.55,125.46,16883.99,573.31,5898.53,893.88,3210.71,130.84,761.86
1995/4/28,514.71,125.25,16806.75,579.93,5825.99,896.84,3133.28,130.13,750.27
1995/5/1,514.26,125.93,16811.46,579.93,5789.98,897,3133.28,130.18,750.56
1995/5/2,514.86,126.84,17088.66,580.61,5771.81,906.04,3015.07,129.88,759.27
1995/5/3,520.48,127.17,17088.66,580.38,5779.68,920.73,3069.25,132.29,784.73
1995/5/4,520.54,127.6,17088.66,571.2,5699.14,922.05,3104.23,137.11,788.27
1995/5/5,520.12,126.9,17088.66,574.17,5574.99,922.05,3203.81,137.68,789.42
1995/5/8,523.96,126.69,17103.69,571.51,5674.53,910.39,3199.18,140.3,781.55
1995/5/9,523.56,127.37,16958.22,578.5,5775.15,903.01,3207.42,139.29,798.41
1995/5/10,524.36,128.25,16826.49,565.14,5765.42,891.87,3187.81,137.96,803.65
1995/5/11,524.37,129.73,16461.73,568.06,5776.18,884.79,3187.81,137.25,795.89
1995/5/12,525.55,130.22,16420.76,584.84,5740.02,886.11,3154.18,135.87,804.67
1995/5/15,527.74,129.65,16609.7,582.04,5828.21,887.11,3117.27,132.11,800.98
1995/5/16,528.19,130.29,16388.9,578.85,5799.88,885.33,3149.77,131.17,797.43
1995/5/17,527.07,130.41,16471.35,582.89,5771.46,886.2,3229.29,132.44,813.5
1995/5/18,519.58,129.58,16312.56,763.51,5758.53,880.4,3276.52,128.55,815.12
1995/5/19,519.19,128.5,16140.85,855.81,5757.65,876.01,3327.68,129.18,804.67
1995/5/22,523.65,129.44,15789.12,897.42,5705.5,864.13,3279.13,124.11,814.56
1995/5/23,528.59,129.37,15916.15,750.3,5705.03,856.89,3252.09,125.3,812.09
1995/5/24,528.61,130.43,15970.75,741.93,5645.71,848.63,3229.36,126.46,810.78
1995/5/25,528.59,130.19,15579.44,696.85,5618.99,862.18,3213.02,129.77,799.03
1995/5/26,523.65,128.2,15694.25,727.62,5561.15,850.76,3235.55,131.11,781.11
1995/5/29,523.65,128.03,15574.03,710.59,5597.44,887.5,3249.55,132.15,781.84
1995/5/30,523.58,128.73,15762.97,711,5647.07,881.8,3276.31,131.31,760.44
1995/5/31,533.4,129.27,15436.79,700.51,5674.55,882.5,3351.48,130.51,763.79
1995/6/1,533.49,130.55,15594.57,708.67,5714.33,891.43,3409.85,131.52,771.27
1995/6/2,532.51,130.38,15849.13,716.82,5714.33,894.24,3384.99,132.93,791.79
1995/6/5,535.6,130.94,15897.32,691.64,5671.18,899.04,3367.55,136.05,803.5
1995/6/6,535.55,131.1,15660.99,689.13,5678.31,899.04,3399.36,137.12,789.47
1995/6/7,533.13,131.16,15679.62,716.45,5681.58,899.36,3388.48,138.3,773.45
1995/6/8,532.35,130.68,15442.3,695.93,5641.02,890.68,3359.27,136.84,772.48
1995/6/9,527.94,129.6,15044.18,702.62,5609.79,886.83,3337.71,138.63,759.2
1995/6/12,530.88,129.4,14813.46,698.72,5620.94,884.4,3318.54,138.47,764.75
1995/6/13,536.05,129.43,14599.68,698.95,5513.7,887.32,3299.47,137.64,776.12
1995/6/14,536.47,129.34,14660.49,689.22,5413.74,886.56,3324.86,137.07,764.51
1995/6/15,537.12,129.76,14867.26,646.85,5360.09,880.91,3315.88,134.46,766.28
1995/6/16,539.83,129.38,14703.17,646.54,5443.43,879.24,3349.47,136.34,769.43
