Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index
1995-12-18,606.81,137.99,19311.08,592.14,3210.91,5112.92,867.18,3042.96,994.63,110.63,734.91
1995-12-19,611.93,137.34,19140.49,592.06,3133.79,5082.17,890.79,3037.01,988.71,109.81,742.6
1995-12-20,605.94,138.31,19448.59,601.04,3195.01,4964.84,892.04,3049.26,1006.82,110.27,758.69
1995-12-21,610.49,138.99,19653.25,597.43,3162.71,5093.85,899.84,3105.2,1016.49,110.6,768.95
1995-12-22,611.96,140.35,19744.42,594.24,3169.39,5091.94,894.67,3110.49,1016.86,111.42,773.98
1995-12-25,611.96,140.35,19775.41,580.03,3169.39,5163.28,893.11,3110.49,1016.86,111.42,773.98
1995-12-26,614.3,140.35,19904.72,572.22,3169.39,5105.37,876.37,3110.49,1011.83,110.11,773.49
1995-12-27,614.53,141.4,20011.76,570.4,3203.53,5071.55,882.94,3110.49,1008.65,108.99,768.68
1995-12-28,614.12,141.16,19873.13,556.82,3187.72,5108.18,882.94,3110.49,1009.56,109.34,763.87
1995-12-29,615.93,141.69,19868.15,555.29,3287.68,5158.65,882.94,3110.49,1018.17,110.08,763.02
1996-01-01,615.93,141.69,19868.15,555.29,3287.68,5173.73,882.94,3127.94,1018.17,110.08,763.02
1996-01-02,620.73,142.36,19868.15,537.87,3295.58,5173.73,882.94,3111.96,1015.82,109.01,781.46
1996-01-03,621.32,144.12,19868.15,542.42,3464.41,5173.73,888.85,3088.4,1041.88,109.85,815.25
1996-01-04,617.7,143.51,20618.0,558.76,3829.26,5146.04,859.97,3072.41,1064.46,111.16,811.85
1996-01-05,616.71,142.88,20669.03,536.37,3904.47,4799.3,856.62,3048.86,1067.0,112.95,811.68
1996-01-08,618.46,142.75,20563.58,539.17,3776.32,4934.86,866.81,3003.19,1070.49,113.34,815.36
1996-01-09,609.45,142.32,20652.08,558.62,3744.93,4911.99,881.99,3001.03,1060.71,114.29,805.44
1996-01-10,598.48,141.03,20612.32,547.62,3694.17,4862.35,885.77,2997.33,1059.03,116.22,797.33
1996-01-11,602.69,140.46,20377.92,545.64,3780.28,4942.62,883.96,3021.99,1064.06,117.32,804.68
1996-01-12,601.81,142.05,20287.42,547.11,3832.78,4962.8,880.74,3010.21,1078.88,118.64,808.5
1996-01-15,599.82,141.9,20287.42,551.04,3975.99,5027.01,865.46,3022.51,1088.56,118.69,809.25
1996-01-16,608.44,143.49,20567.07,547.76,4030.66,5015.36,868.27,3015.48,1085.28,120.03,808.56
1996-01-17,606.37,143.29,20570.26,537.31,3965.3,5017.48,857.06,2962.91,1085.91,119.88,809.91
1996-01-18,608.24,144.27,20370.04,517.63,3926.44,5028.2,849.14,2940.4,1068.25,119.43,813.52
1996-01-19,611.83,145.08,20365.76,523.51,3962.22,5016.76,848.07,2918.21,1080.85,121.56,823.98
1996-01-22,613.4,145.02,20196.53,516.46,3969.95,5039.0,842.8,2926.78,1093.14,122.9,831.76
1996-01-23,612.79,144.4,20080.92,519.6,3907.25,5008.25,850.83,2896.7,1098.01,121.92,833.78
1996-01-24,619.96,145.65,20312.74,522.63,3900.91,5013.72,865.55,2838.57,1091.22,121.34,829.66
1996-01-25,617.03,145.63,20414.69,521.37,3851.92,4940.07,868.17,2826.08,1094.86,121.48,828.23
1996-01-26,621.62,145.78,20663.84,525.57,3812.71,4935.09,867.38,2826.08,1092.18,120.37,826.0
1996-01-29,624.22,145.8,20589.2,529.14,3788.22,4692.3,873.15,2872.18,1083.59,120.01,830.31
1996-01-30,630.15,146.06,20722.44,532.57,3787.66,4803.8,875.45,2909.92,1088.73,120.06,837.72
1996-01-31,636.02,147.1,20812.74,537.35,3795.6,4763.4,878.82,2931.84,1099.83,122.93,839.93
1996-02-01,638.46,147.48,20935.12,536.68,3759.13,4775.28,885.13,3001.42,1102.17,124.03,851.77
1996-02-02,635.84,147.97,20904.03,536.04,3777.67,4791.32,881.48,3172.83,1122.2,124.69,865.63
1996-02-05,641.43,146.55,20653.38,522.85,3794.08,4759.25,890.68,3233.32,1130.88,125.49,857.93
1996-02-06,646.33,147.07,20751.15,520.69,4002.17,4690.22,881.21,3154.89,1128.82,124.97,854.16
1996-02-07,649.93,146.94,20943.49,524.3,4048.76,4758.83,883.77,3202.49,1125.21,125.39,846.53
1996-02-08,656.07,146.26,21118.3,521.86,4034.61,4741.46,889.01,3380.04,1114.97,124.3,850.7
1996-02-09,656.37,146.16,20934.82,525.41,3940.6,4764.95,881.88,3470.53,1102.37,123.5,847.12
1996-02-12,661.45,146.3,20934.82,525.77,3923.49,4866.81,865.12,3471.68,1099.29,123.87,845.15
1996-02-13,660.51,147.23,20784.23,529.58,3925.74,4857.27,858.18,3527.84,1104.75,123.17,844.88
1996-02-14,655.58,146.86,20943.59,529.25,4045.2,4836.39,869.98,3581.0,1113.1,123.9,839.35
1996-02-15,651.32,147.04,20886.19,536.98,4108.73,4809.02,869.35,3542.12,1122.56,124.89,830.64
1996-02-16,647.98,146.94,20802.77,552.94,4099.87,4809.02,878.03,3499.06,1127.73,125.07,822.78
1996-02-19,647.98,145.55,20721.25,552.94,4099.87,4809.02,889.34,3483.33,1129.8,125.86,821.28
1996-02-20,640.65,144.11,20655.67,552.94,4099.87,4809.02,889.34,3453.8,1128.31,125.2,815.96
1996-02-21,648.1,144.73,20372.23,552.94,4099.87,4809.02,883.23,3453.8,1126.36,125.72,819.87
1996-02-22,658.86,146.01,20340.94,552.94,4055.36,4809.02,881.6,3500.48,1121.48,126.12,827.32
1996-02-23,659.08,146.97,20300.38,552.94,4052.32,4865.0,876.55,3492.95,1116.3,126.12,828.7
1996-02-26,650.46,145.91,20480.27,552.94,3992.7,4775.86,859.05,3538.1,1111.14,129.33,822.8
1996-02-27,647.24,146.08,20000.4,552.94,3964.7,4769.64,859.87,3519.29,1105.25,130.8,815.73
1996-02-28,644.75,147.25,19919.97,552.94,4023.88,4751.19,855.21,3494.09,1100.74,130.9,811.8
1996-02-29,640.43,147.45,20125.37,552.94,3955.53,4797.67,852.83,3391.99,1100.76,129.94,788.93
1996-03-01,644.37,148.49,20168.63,552.94,3897.17,4877.38,852.83,3417.81,1106.24,130.42,806.51
1996-03-04,650.81,148.82,20063.88,601.98,3930.74,4855.23,855.1,3402.05,1112.82,133.36,813.06
1996-03-05,655.79,147.64,20183.87,587.06,3972.64,4792.74,857.72,3402.05,1116.88,132.78,811.38
1996-03-06,652.0,147.64,20241.18,559.7,4007.29,4725.81,851.06,3424.65,1122.19,133.1,793.31
1996-03-07,653.65,148.6,19957.15,569.33,3924.36,4750.74,842.22,3383.92,1113.47,132.53,776.4
1996-03-08,633.5,147.13,20155.87,573.13,3921.06,4805.09,849.15,3344.64,1102.23,130.54,762.64
1996-03-11,640.02,145.75,19796.29,568.12,3623.95,4711.43,848.26,3291.65,1060.95,129.63,769.59
1996-03-12,637.09,145.71,19950.27,563.88,3703.29,4692.4,844.42,3299.9,1076.22,128.85,768.58
1996-03-13,638.55,145.97,19734.7,563.2,3589.99,4751.08,838.87,3373.73,1060.63,129.37,777.12
1996-03-14,640.87,146.88,19923.66,562.3,3615.18,4851.65,844.43,3386.05,1078.65,130.55,776.12
1996-03-15,641.43,146.17,20190.85,562.39,3724.09,4936.31,856.47,3343.27,1090.58,130.47,774.21
1996-03-18,652.65,147.67,20285.13,567.87,3718.4,4941.42,854.46,3292.21,1094.19,131.31,779.71
1996-03-19,651.69,148.44,20442.6,566.55,3828.74,4950.32,860.13,3256.08,1105.05,131.31,786.97
1996-03-20,649.98,148.57,20442.6,569.67,3866.21,5040.52,869.98,3256.08,1099.64,130.57,786.84
1996-03-21,649.19,148.99,20727.53,569.76,3821.22,5042.28,868.2,3291.43,1117.96,131.29,795.77
1996-03-22,650.62,149.17,20700.92,570.18,3822.61,5066.55,872.04,3238.71,1119.47,130.97,802.48
1996-03-25,650.04,148.66,20915.44,570.24,3823.35,5067.51,863.27,3226.02,1120.78,131.61,804.06
1996-03-26,652.97,148.09,21014.77,563.52,3689.56,5092.92,859.07,3242.78,1119.56,131.63,799.59
1996-03-27,648.91,148.97,21329.98,562.35,3699.73,5043.11,857.21,3309.85,1111.37,131.59,796.83
1996-03-28,648.94,148.22,21295.82,554.04,3679.1,5032.35,856.56,3309.85,1106.57,130.84,796.73
1996-03-29,645.5,149.02,21406.85,556.39,3684.92,5032.35,866.76,3366.61,1111.0,131.18,797.2
1996-04-01,653.73,149.72,21560.39,566.19,3694.3,5127.49,880.16,3366.61,1112.4,130.69,804.38
1996-04-02,655.26,149.59,21600.08,557.21,3819.97,5175.75,884.47,3409.69,1115.73,131.88,802.85
1996-04-03,655.88,149.56,21464.73,560.98,3865.3,5175.75,884.75,3407.47,1126.0,131.89,800.52
1996-04-04,655.86,150.17,21471.16,563.19,3865.3,5175.75,881.5,3410.28,1130.78,132.06,800.52
1996-04-05,655.86,150.17,21695.84,582.53,3865.3,5377.19,881.5,3443.86,1129.66,131.9,800.09
1996-04-08,644.24,150.22,21424.24,581.38,3865.3,5599.8,877.03,3485.75,1114.75,132.67,785.52
1996-04-09,642.19,150.13,21744.17,578.07,3808.63,5589.72,869.82,3485.63,1117.08,130.8,785.78
1996-04-10,633.5,150.72,21791.7,579.82,3749.05,5768.03,869.17,3469.94,1130.48,130.69,791.97
1996-04-11,631.18,149.97,21694.43,583.38,3713.27,5712.5,869.17,3464.33,1129.47,130.19,792.36
1996-04-12,636.71,150.29,21660.47,586.96,3705.76,5945.06,889.82,3487.51,1129.68,129.72,812.71
1996-04-15,642.49,151.16,21883.04,584.67,3702.33,6122.46,908.09,3543.66,1136.73,128.5,819.55
1996-04-16,645.0,151.86,21868.17,590.85,3648.88,5938.22,907.73,3590.54,1151.13,127.81,820.01
1996-04-17,641.61,151.1,21816.22,593.38,3606.58,6087.98,922.4,3718.91,1150.8,128.36,824.81
1996-04-18,643.61,151.99,21812.5,600.28,3554.65,5942.8,936.89,3737.86,1145.74,128.08,829.59
1996-04-19,645.07,153.23,21883.84,618.12,3542.32,5945.67,948.37,3737.86,1147.3,127.88,838.89
1996-04-22,647.89,153.89,22123.89,613.97,3554.56,6052.85,950.61,3710.79,1145.15,126.26,838.17
1996-04-23,651.58,153.68,22119.88,623.77,3556.86,5907.01,940.55,3728.76,1136.93,125.96,835.81
1996-04-24,650.17,153.43,22282.05,664.65,3509.05,5986.81,956.61,3869.87,1137.47,126.94,837.07
1996-04-25,652.87,153.92,22230.1,652.67,3457.34,5970.15,964.69,3836.91,1132.46,126.54,841.59
1996-04-26,653.46,154.41,22235.03,707.61,3460.11,6051.21,964.57,3765.11,1142.58,125.96,839.12
1996-04-29,654.16,153.43,22235.03,738.62,3462.24,6182.7,985.03,3765.11,1140.16,125.64,836.75
1996-04-30,654.17,153.63,22041.3,681.16,3585.48,6134.28,980.9,3826.72,1148.98,125.57,837.05
1996-05-01,654.58,153.34,21815.01,681.16,3788.05,6114.14,980.9,3826.72,1151.23,125.53,837.86
1996-05-02,643.38,152.92,21662.38,654.43,3770.68,6081.71,961.52,3845.48,1149.07,127.33,834.29
1996-05-03,641.63,151.65,21662.38,650.04,3657.21,6131.45,965.67,3785.51,1140.48,126.48,829.12
1996-05-06,640.81,151.87,21662.38,671.28,3616.27,6086.37,974.1,3712.87,1129.5,126.27,830.1
1996-05-07,638.26,151.51,21495.28,661.16,3607.32,6025.19,986.84,3712.87,1135.44,127.43,837.65
1996-05-08,644.77,150.96,21728.6,661.27,3592.3,6019.87,976.75,3767.25,1132.75,127.4,845.01
1996-05-09,645.44,151.28,21411.88,656.9,3566.42,5965.02,959.14,3694.3,1138.75,127.39,850.68
1996-05-10,652.09,152.19,21420.12,661.47,3521.26,6035.21,965.83,3694.39,1140.12,127.57,852.71
1996-05-13,661.51,151.83,21171.82,666.11,3529.2,6127.19,978.73,3750.37,1142.98,127.09,860.82
1996-05-14,665.6,152.84,21301.05,665.42,3492.38,6155.83,964.11,3810.13,1140.26,126.19,859.42
1996-05-15,665.42,153.44,22055.97,682.05,3491.64,6095.41,958.17,3796.29,1131.21,124.92,860.37
1996-05-16,664.85,152.89,22147.21,683.08,3462.5,6096.93,940.96,3823.11,1124.78,126.08,858.75
1996-05-17,668.91,153.33,21916.6,711.93,3475.23,6022.72,937.51,3795.96,1127.59,126.87,864.8
1996-05-20,673.15,153.62,21979.0,703.08,3555.34,5774.89,935.07,3694.29,1122.42,128.02,874.88
1996-05-21,672.76,153.93,22091.74,661.85,3576.62,5729.48,919.88,3671.95,1121.08,127.47,877.66
1996-05-22,678.42,152.89,21958.0,668.62,3586.78,5732.99,924.0,3685.85,1116.35,125.52,879.91
1996-05-23,676.0,152.8,21724.08,642.67,3575.36,5790.76,918.11,3683.99,1118.77,125.0,868.32
1996-05-24,678.51,152.78,21798.43,639.8,3556.86,5934.81,918.11,3709.25,1127.77,123.36,869.23
1996-05-27,678.51,152.76,21699.76,637.96,3581.09,5898.45,920.43,3653.1,1126.39,122.51,871.02
1996-05-28,672.23,153.41,21944.53,646.91,3556.04,5859.54,906.21,3636.01,1123.7,121.9,871.32
1996-05-29,667.93,153.51,22021.5,650.56,3612.1,5876.43,894.29,3740.45,1120.05,123.16,861.68
1996-05-30,671.7,152.7,21886.35,636.36,3630.16,5892.92,898.56,3700.62,1123.59,125.49,862.64
1996-05-31,669.12,153.3,21956.19,643.65,3665.33,5966.82,903.09,3724.97,1122.2,125.33,860.33
1996-06-03,667.68,152.67,21588.52,641.09,3638.98,5973.49,897.22,3799.01,1113.74,126.03,851.82
1996-06-04,672.56,153.46,21858.12,651.51,3604.37,5921.92,909.43,3793.46,1107.18,126.24,851.9
1996-06-05,678.44,153.88,21881.43,696.97,3587.3,5951.86,913.25,3813.05,1108.36,125.3,854.85
1996-06-06,673.03,153.48,21804.46,702.64,3558.03,6019.05,913.25,3830.31,1115.28,125.64,855.77
1996-06-07,673.31,152.18,21751.81,727.34,3584.78,6096.54,907.83,3866.21,1116.5,126.88,852.21
1996-06-10,672.16,152.96,21719.15,764.39,3550.35,6073.09,892.17,3889.34,1115.95,127.98,846.31
1996-06-11,670.97,153.48,21817.62,752.26,3516.57,6125.79,888.66,3914.28,1107.61,128.44,840.56
1996-06-12,669.04,153.63,22104.8,755.77,3558.73,6301.82,873.31,3939.2,1103.32,129.51,844.5
1996-06-13,667.92,153.24,22082.4,768.68,3520.6,6376.1,874.68,3965.44,1093.48,129.34,845.76
1996-06-14,665.85,152.8,22289.39,777.28,3506.97,6314.74,862.53,4049.39,1098.02,128.74,854.05
1996-06-17,665.16,152.81,22245.38,752.0,3506.97,6423.11,856.43,4067.29,1097.4,129.15,866.42
1996-06-18,662.06,153.03,22332.4,793.56,3501.41,6323.76,862.31,4069.26,1099.09,129.39,872.92
1996-06-19,661.96,152.86,22367.36,796.91,3526.73,6380.07,869.56,3980.04,1102.81,129.78,874.3
1996-06-20,662.1,152.27,22437.3,793.59,3526.73,6380.07,861.72,3995.2,1105.76,129.1,869.56
1996-06-21,666.84,152.36,22530.65,796.11,3499.85,6355.66,864.27,3924.95,1104.75,129.28,878.8
1996-06-24,668.85,152.78,22603.2,793.34,3523.12,6431.25,842.48,3928.58,1105.39,129.32,884.85
1996-06-25,668.48,152.49,22597.17,780.65,3493.16,6384.07,836.94,3855.06,1106.21,129.23,877.68
1996-06-26,664.39,152.77,22666.8,801.46,3494.42,6380.87,823.63,3792.75,1101.8,130.18,886.75
1996-06-27,668.55,152.03,22501.61,806.46,3455.95,6537.2,820.05,3849.11,1104.62,131.54,885.49
1996-06-28,670.63,153.23,22530.75,804.251,3476.53,6507.05,823.53,3812.52,1106.63,132.44,881.11
1996-07-01,675.88,153.58,22455.49,761.115,3503.8,6560.41,833.79,3754.38,1105.84,133.21,883.88
1996-07-02,673.61,153.72,22347.97,759.713,3504.32,6497.83,837.93,3747.47,1105.15,132.71,893.11
1996-07-03,672.4,153.43,22379.02,786.134,3496.72,6435.41,838.24,3656.03,1108.31,132.62,897.17
1996-07-04,672.4,154.32,22292.91,785.429,3443.05,6428.4,841.51,3701.74,1106.72,133.58,900.73
1996-07-05,657.44,153.34,22232.42,785.379,3435.02,6441.02,845.12,3707.01,1100.12,132.89,886.71
1996-07-08,652.54,152.62,21924.94,807.339,3361.07,6327.46,847.99,3730.72,1088.42,132.85,878.61
1996-07-09,654.75,153.06,21919.82,817.612,3437.1,6328.23,858.05,3651.01,1089.56,132.7,888.09
1996-07-10,656.06,153.29,21778.94,820.046,3466.37,6225.59,858.79,3671.66,1089.64,132.01,881.47
1996-07-11,645.67,152.72,21892.58,792.068,3441.62,6247.19,847.39,3700.69,1085.07,131.33,877.14
1996-07-12,646.19,151.54,21656.45,796.41,3446.48,6226.26,839.82,3651.56,1078.26,130.16,879.38
1996-07-15,629.8,150.56,21753.42,789.158,3440.83,6062.52,814.11,3712.37,1071.17,128.86,859.51
1996-07-16,628.37,146.82,21406.35,823.08,3477.01,5955.5,812.66,3644.93,1064.98,129.41,853.28
1996-07-17,634.07,147.52,21412.88,808.99,3394.15,6102.73,812.66,3722.24,1066.43,129.05,856.71
1996-07-18,643.56,148.4,21566.42,818.044,3428.29,6122.2,816.47,3775.99,1067.2,128.51,863.89
1996-07-19,638.73,148.73,21476.29,856.928,3446.44,6192.28,837.39,3763.09,1074.43,128.51,873.51
1996-07-22,633.77,146.86,21005.63,884.939,3431.32,6159.08,838.75,3807.6,1061.32,128.77,865.24
1996-07-23,626.87,147.72,21163.69,871.474,3392.2,6086.16,838.78,3663.08,1059.11,127.75,861.15
1996-07-24,626.65,145.68,20631.03,887.596,3355.94,6095.74,832.48,3582.06,1043.64,126.85,848.23
1996-07-25,631.17,146.57,20883.84,868.159,3365.89,6034.07,820.29,3559.28,1039.29,127.28,846.35
1996-07-26,635.9,146.42,21124.9,845.123,3373.27,6053.7,814.03,3560.0,1028.45,127.77,837.69
1996-07-29,630.91,146.6,20967.54,855.421,3355.29,6123.05,805.15,3491.01,1015.87,127.84,833.69
1996-07-30,635.26,146.21,20880.33,836.932,3300.32,6106.97,807.28,3448.33,1001.33,127.52,846.15
1996-07-31,639.95,147.05,20692.83,822.477,3288.2,6106.97,821.71,3536.94,1008.93,127.02,844.72
1996-08-01,650.02,147.98,20984.83,835.105,3305.35,6106.97,835.27,3538.6,1027.78,128.14,862.52
1996-08-02,662.49,149.36,20940.41,838.875,3302.57,6160.99,826.23,3511.63,1040.15,127.54,878.21
1996-08-05,660.23,150.03,21077.47,853.193,3311.09,6083.66,824.3,3482.68,1054.47,128.12,872.45
1996-08-06,662.38,150.3,20744.88,862.223,3320.07,6266.98,828.05,3481.29,1041.17,126.96,870.62
1996-08-07,664.16,150.76,20477.59,867.267,3333.4,6261.46,834.03,3543.44,1044.2,126.59,871.56
1996-08-08,662.59,151.02,20731.31,875.999,3371.79,6341.93,837.2,3509.18,1041.16,126.48,872.14
1996-08-09,662.1,150.46,20551.05,871.604,3356.46,6315.66,832.61,3497.73,1041.59,127.55,872.63
1996-08-12,665.77,150.24,20666.6,886.046,3383.43,6317.62,837.99,3458.98,1037.73,127.6,875.45
1996-08-13,660.2,150.69,20864.95,874.805,3401.71,6325.16,833.43,3447.96,1033.35,127.07,865.53
1996-08-14,662.05,151.03,20981.11,871.645,3380.22,6373.93,825.84,3424.63,1028.05,126.43,866.02
1996-08-15,662.28,150.96,20968.25,865.827,3408.96,6284.93,825.84,3424.63,1023.46,126.26,876.31
1996-08-16,665.21,151.77,20834.0,853.87,3556.6,6249.61,814.96,3382.75,1024.96,126.07,883.26
1996-08-19,666.58,151.59,21106.41,835.615,3628.12,6047.51,800.52,3281.49,1019.87,126.48,879.18
1996-08-20,665.69,152.59,21127.01,822.442,3555.47,6057.44,793.91,3316.06,1023.92,127.12,886.76
1996-08-21,665.07,151.85,21275.02,833.606,3557.34,6177.78,789.12,3406.22,1043.21,128.71,881.3
1996-08-22,670.68,153.18,21363.24,818.196,3652.65,6160.82,779.63,3388.8,1043.83,128.5,875.44
1996-08-23,667.03,153.23,21228.8,803.693,3661.17,6200.22,781.42,3431.4,1049.19,130.27,870.94
1996-08-26,663.88,152.96,20883.74,773.068,3661.17,6200.48,766.89,3433.55,1046.56,130.97,860.71
1996-08-27,666.4,153.04,20910.27,787.467,3585.7,6232.53,761.75,3438.8,1045.85,130.93,872.95
1996-08-28,664.81,153.14,20709.81,796.839,3541.66,6256.76,753.35,3438.8,1046.85,131.42,878.33
1996-08-29,657.4,152.07,20553.16,788.734,3538.67,6312.43,766.16,3493.61,1047.67,131.09,868.71
1996-08-30,651.99,151.31,20166.9,809.938,3516.74,6309.82,782.87,3514.61,1050.64,131.27,867.15
1996-09-02,651.99,151.56,20107.11,804.778,3451.13,6342.17,774.26,3562.98,1039.59,130.22,866.19
1996-09-03,654.72,150.79,20198.15,800.223,3367.01,6257.97,769.8,3484.68,1025.31,129.54,865.38
1996-09-04,655.61,151.3,20201.87,812.015,3432.8,6228.78,791.64,3516.9,1029.79,130.15,869.95
1996-09-05,649.44,151.8,20379.82,814.383,3470.97,6304.96,787.14,3516.9,1026.7,129.95,867.01
1996-09-06,655.68,151.85,20152.53,801.234,3479.39,6290.23,784.05,3508.07,1020.48,129.59,876.34
1996-09-09,663.76,153.11,20202.27,793.586,3476.96,6435.43,797.38,3468.29,1016.33,129.17,879.54
1996-09-10,663.81,153.98,20559.59,764.449,3465.2,6415.76,803.04,3434.83,1022.13,128.86,877.12
1996-09-11,667.28,153.52,20571.04,769.245,3473.97,6455.44,801.45,3382.71,1021.05,128.73,875.23
1996-09-12,671.15,154.36,20443.93,757.087,3454.34,6425.68,797.57,3391.54,1028.61,128.78,878.53
1996-09-13,680.54,155.79,20842.64,779.069,3447.3,6471.63,785.19,3347.37,1035.67,129.32,885.61
1996-09-16,683.98,156.1,20842.64,778.293,3498.59,6518.46,781.88,3347.37,1048.79,130.49,890.02
1996-09-17,682.94,155.72,21310.59,776.479,3482.09,6478.44,781.76,3347.37,1056.4,130.28,891.49
1996-09-18,681.47,155.34,21156.75,760.756,3442.57,6499.02,782.1,3414.01,1052.0,130.8,893.67
1996-09-19,683.0,155.57,21322.85,769.099,3466.02,6535.59,773.15,3349.77,1057.77,130.21,894.19
1996-09-20,687.03,155.69,21112.24,805.538,3450.47,6499.52,759.35,3346.78,1055.49,130.2,893.01
1996-09-23,686.48,154.17,21112.24,851.986,3423.55,6453.98,769.2,3331.09,1049.73,129.49,891.33
1996-09-24,685.61,154.03,21171.99,849.924,3412.57,6477.85,777.91,3337.73,1048.24,129.44,892.7
1996-09-25,685.83,155.53,21350.67,835.181,3436.8,6438.52,793.21,3343.92,1051.77,130.26,887.46
1996-09-26,685.86,156.04,21461.37,854.664,3464.2,6508.17,793.21,3307.05,1051.8,129.54,888.98
1996-09-27,686.19,156.95,21547.02,875.525,3464.76,6508.17,793.21,3254.73,1052.62,129.79,887.54
1996-09-30,687.31,157.4,21556.4,875.525,3480.87,6504.68,789.67,3239.48,1061.93,129.89,886.41
1996-10-01,689.08,158.13,21462.97,875.525,3497.55,6513.73,789.47,3226.8,1060.11,129.91,894.15
1996-10-02,694.01,159.25,21498.6,875.525,3523.86,6538.24,794.01,3226.8,1059.51,130.74,906.06
1996-10-03,692.78,159.17,21331.5,865.486,3555.69,6611.58,794.01,3195.77,1052.37,131.02,909.05
1996-10-04,701.46,159.93,21148.03,863.459,3621.04,6616.21,776.43,3101.27,1050.24,131.22,915.72
1996-10-07,703.34,159.73,21161.01,864.663,3715.23,6620.42,795.33,3002.86,1032.3,131.98,915.24
1996-10-08,700.64,159.89,21038.53,877.607,3657.82,6584.91,797.62,3027.35,1024.68,132.08,919.13
1996-10-09,696.74,159.33,20870.83,874.011,3681.88,6587.86,817.78,3037.63,1023.75,132.12,917.18
1996-10-10,694.61,158.76,20870.83,904.095,3722.83,6587.86,830.21,3126.34,1014.64,131.36,913.24
1996-10-11,700.66,159.46,20968.16,909.894,3690.91,6578.36,833.43,3160.52,1011.33,130.74,908.52
1996-10-14,703.54,159.82,21029.25,940.786,3701.59,6626.41,842.28,3099.34,1010.49,131.27,904.41
1996-10-15,702.57,161.47,21429.93,937.293,3744.89,6616.38,828.61,3118.95,1011.49,129.74,905.64
1996-10-16,704.41,160.27,21397.19,933.883,3693.95,6551.26,835.17,3104.66,1016.2,129.74,898.15
1996-10-17,706.99,160.71,21423.74,952.322,3688.7,6494.34,839.73,3112.02,1021.26,129.4,903.39
1996-10-18,710.82,161.61,21612.3,939.932,3675.19,6475.42,830.25,3130.21,1032.21,129.91,907.82
1996-10-21,709.85,161.81,21302.95,964.392,3675.19,6441.15,832.62,3130.21,1026.04,130.0,902.27
1996-10-22,706.57,162.06,21123.68,976.471,3671.72,6426.3,819.22,3227.13,1029.11,129.45,891.59
1996-10-23,707.27,159.95,21082.15,1010.834,3628.99,6437.06,811.98,3341.86,1032.12,130.32,891.25
1996-10-24,702.29,159.25,21003.49,1007.914,3597.25,6458.91,804.44,3250.94,1032.15,129.62,892.01
1996-10-25,700.92,160.02,20739.97,1012.672,3598.68,6458.91,793.78,3250.66,1028.2,128.38,883.32
1996-10-28,697.26,160.59,20885.41,1022.864,3552.69,6424.72,780.08,3264.52,1016.54,128.18,878.48
1996-10-29,701.5,158.75,20958.08,1017.518,3480.35,6359.67,766.32,3239.94,1012.88,128.13,881.51
1996-10-30,700.9,158.62,20681.67,958.939,3470.36,6426.09,757.09,3172.98,1011.46,128.54,874.98
1996-10-31,705.27,158.95,20466.86,976.71,3439.88,6426.09,757.59,3163.78,1016.15,127.76,876.63
1996-11-01,703.77,158.63,20633.06,930.789,3454.69,6455.11,767.87,3148.57,1015.97,127.65,884.6
1996-11-04,706.73,158.46,20633.06,945.117,3464.63,6622.61,747.42,3092.72,1022.77,127.78,885.18
1996-11-05,714.14,159.83,20592.33,928.029,3460.46,6604.14,733.65,3062.84,1025.47,127.61,887.26
1996-11-06,724.59,160.69,20991.52,915.051,3455.16,6653.65,747.29,3044.16,1032.9,128.33,888.7
