,Observation,Next State,Current Weight,Action,# Rebalance,Trading Cost,Trace Error,Daily Return,Total Cost,Total Error,Total UE,Total Return,Reward
1209,[-6.13799200e-06  3.50538279e-03  1.95994827e-03  3.26378206e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.07993098 0.2401681  0.17021051 0.5110032 ],[ 0.0007732  -0.00338699  0.00136861  0.00124518],135,3.321652680218503e-05,0.008735251110821698,0.9974871323124116,0.031092256605701432,12.265366328989913,10.437888941147817,1.6750216224828467,0.9886962428009725
1210,[0.00017414 0.00348948 0.00161153 0.00344783],[0.08       0.23999999 0.17000002 0.50999999],[0.08026308 0.24078585 0.17161761 0.5126708 ],[-6.47225336e-06  1.62677670e-04  3.61085285e-04 -5.17290701e-04],135,5.123515357526777e-06,0.008722975126826016,1.0013127999761051,0.0311008498271865,12.274089304116739,10.44639240890851,1.6772120088298108,0.992581231627794
1211,[0.00016337 0.00383518 0.00089239 0.00383204],[0.08       0.23999999 0.17000002 0.50999999],[0.0800793  0.23999999 0.17098943 0.51146066],[ 1.73809255e-04  1.46769992e-04  1.26670348e-05 -3.33246282e-04],135,3.264120047156466e-06,0.008722975126826057,1.0053373392454428,0.03110635365056937,12.282812279243565,10.45496067057063,1.6861583836861247,0.9966088602952339
1212,[0.00012307 0.00394823 0.00104086 0.00361082],[0.08       0.23999999 0.17000002 0.50999999],[0.08007216 0.24069286 0.16903673 0.50941345],[ 1.63035548e-04  4.92476008e-04 -7.06475107e-04  5.09635510e-05],135,6.956776923707338e-06,0.008722975126826168,1.0025293936892479,0.03111811346706214,12.291535254370391,10.463508586667176,1.6904116118331596,0.993794658745929
1213,[-0.00013472  0.00246079  0.00242939  0.00396751],[0.08       0.23999999 0.17000002 0.50999999],[0.08003402 0.23966855 0.17028881 0.51143103],[ 0.00012274  0.00060552 -0.00055801 -0.00017025],135,7.189371901156308e-06,0.008992409827360132,0.9992151920198116,0.031130256839663608,12.300527664197752,10.472149090098036,1.6890728103126462,0.9902106388198499
1214,[7.99934639e-05 4.01456887e-03 1.55194748e-03 3.07646532e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08001494 0.23813506 0.17031575 0.50999999],[-0.00013505 -0.00088191  0.00083052  0.00018644],135,1.003150146441926e-05,0.008722975126825891,1.00142240988991,0.031147224707283313,12.309250639324578,10.480630696101022,1.6914584202464429,0.9926824668954645
1215,[-0.00013756  0.00484171  0.00102142  0.0029974 ],[0.08       0.23999999 0.17000002 0.50999999],[0.07981784 0.24294077 0.17152482 0.50870336],[ 7.96592025e-05  6.71863751e-04 -4.69155149e-05 -7.04607439e-04],135,7.423631798478836e-06,0.008998088829182294,0.9984657372952548,0.031159762113205376,12.31824872815376,10.489169497995894,1.688850721911117,0.9894551110601504
1216,[0.00042018 0.00112538 0.00058485 0.00659257],[0.08       0.23999999 0.17000002 0.50999999],[0.07947801 0.24179039 0.16920393 0.50651704],[-0.00013789  0.00149901 -0.00057744 -0.00078368],135,1.4784559196392106e-05,0.008722975126826044,1.00298678661323,0.031184805234339467,12.326971703280586,10.498032158291721,1.693869989725593,0.9942387683652699
1217,[0.00028232 0.00082217 0.001884   0.00573448],[0.08       0.23999999 0.17000002 0.50999999],[0.07981759 0.24099765 0.16931185 0.51325604],[ 0.00041985 -0.00221733 -0.00101402  0.0028115 ],135,3.1965082851362696e-05,0.00872297512682603,0.9969893723431322,0.031238785188645916,12.335694678407412,10.506798852733333,1.6887162331928258,0.9882124172619997
1218,[0.00045186 0.00315763 0.0028579  0.00225558],[0.08       0.23999999 0.17000002 0.50999999],[0.0800154  0.24077734 0.16999225 0.51192   ],[ 0.00028199 -0.00252053  0.00028514  0.00195341],135,2.4857749192049547e-05,0.00872297512682585,1.0033831284783128,0.03128090384565657,12.344417653534238,10.515051891168259,1.694387399488548,0.9946180346944763
1219,[0.00020079 0.0032149  0.00206522 0.00324207],[0.08       0.23999999 0.17000002 0.50999999],[0.08001055 0.24225881 0.17071791 0.50940746],[ 0.00045153 -0.00018508  0.00125904 -0.00152549],135,1.6926441075622556e-05,0.00872297512682585,1.00270499217467,0.03130966088772003,12.353140628661064,10.52351389190185,1.6989420241965474,0.9939532600057807
1220,[0.00018093 0.00166265 0.00128882 0.00559058],[0.08       0.23999999 0.17000002 0.50999999],[0.07991131 0.24044599 0.16937674 0.5108492 ],[ 0.00020045 -0.0001278   0.00046636 -0.00053901],135,6.6159485865033336e-06,0.008722975126826016,1.0023947235861992,0.03132092784340347,12.36186360378789,10.532299147954252,1.7029992806203922,0.9936604815036897
1221,[0.0001356  0.00303687 0.00232087 0.00322964],[0.08       0.23999999 0.17000002 0.50999999],[0.07979705 0.24020343 0.16797673 0.50629916],[ 0.0001806  -0.00168006 -0.00031004  0.0018095 ],135,1.979259875170107e-05,0.008722975126826099,1.0005832456590884,0.03135465361702838,12.370586578914716,10.540772827704869,1.703958840776809,0.9918265447586374
1222,[-0.00025608  0.00175652  0.00265518  0.00456735],[0.08       0.23999999 0.17000002 0.50999999],[0.07951792 0.23836401 0.16805096 0.5098787 ],[ 0.00013527 -0.00030584  0.000722   -0.00055144],135,8.530823340441785e-06,0.009235136167572197,0.9942763641034736,0.031369106465117924,12.379821715082288,10.549520145681512,1.6941914646176854,0.9850267750878119
1223,[0.00014795 0.00397612 0.00284109 0.0017578 ],[0.08       0.23999999 0.17000002 0.50999999],[0.07968085 0.23460001 0.1702085  0.50166101],[-0.00025641 -0.00158618  0.00105632  0.00078628],135,1.823081347678572e-05,0.008722975126826016,0.9958115930717487,0.03139986302543474,12.388544690209114,10.557790702616316,1.6870646148609112,0.9870578613846058
1224,[-0.00079957  0.00544794 -0.00100005  0.00507466],[0.08       0.23999999 0.17000002 0.50999999],[0.0798041  0.23786113 0.16860067 0.51231321],[ 0.00014762  0.00063342  0.00124223 -0.00202327],135,1.9934174922923344e-05,0.012322223111664254,0.9861503759845736,0.03143302682998722,12.400866913320778,10.566811316787458,1.6636657740142184,0.9737949890683568
1225,[8.26786392e-05 5.14311592e-03 2.75830304e-03 7.38877532e-04],[0.08       0.23999999 0.17000002 0.50999999],[0.0795114  0.2415879  0.16845208 0.50173106],[-0.0007999   0.00210523 -0.00259892  0.00129359],135,3.302229504016977e-05,0.00872297512682596,0.9985791051340918,0.031487885016633764,12.409589888447604,10.574968537553529,1.6612469417952966,0.9898012718206193
1226,[-0.00021031 -0.00036978  0.00166539  0.00763767],[0.08       0.23999999 0.17000002 0.50999999],[0.079617   0.23623965 0.16980659 0.50676526],[ 8.23443779e-05  1.80041080e-03  1.15944005e-03 -3.04219523e-03],135,2.95144111084272e-05,0.009883153632350122,0.9912824483591447,0.03153648686683469,12.419473042079954,10.584118720851908,1.6467159050667903,0.9813506928765936
1227,[-0.00022409  0.00530072  0.00049679  0.00314956],[0.08       0.23999999 0.17000002 0.50999999],[0.07950447 0.23517063 0.16665149 0.50567059],[-2.10642414e-04 -3.71248622e-03  6.65305828e-05  3.85659805e-03],135,3.7728025344706296e-05,0.009171157971982383,0.9924284975900766,0.03159814146499474,12.428644200051936,10.59270934925341,1.634185664283716,0.9831956850199342
1228,[-0.00055154  0.0050739   0.00275191  0.00144871],[0.08       0.23999999 0.17000002 0.50999999],[0.08051524 0.24092259 0.16954736 0.52037972],[-0.00022443  0.00195801 -0.00110207 -0.00063152],135,1.8686582239117627e-05,0.00982606055703028,0.9869971840300009,0.03162828116769099,12.438470260608966,10.601129703365407,1.6129061114854144,0.9771409837702744
1229,[ 0.00038986  0.0051274   0.00395675 -0.00075104],[0.08       0.23999999 0.17000002 0.50999999],[0.08096247 0.24556945 0.1726505  0.52224775],[-0.00055188  0.0017312   0.00115305 -0.00233237],135,2.7167751863994355e-05,0.010225058589578964,1.0113649098264814,0.031672597009602045,12.448695319198546,10.6089907076835,1.6311928249680103,1.0010955353949913
1230,[0.0007365  0.00292543 0.00257068 0.00249036],[0.08       0.23999999 0.17000002 0.50999999],[0.08025081 0.24573641 0.1715371  0.51233073],[ 0.00038952  0.0017847   0.00235789 -0.00453211],135,4.317367541581501e-05,0.008722975126825988,1.0214301833892572,0.03174452777054896,12.457418294325372,10.61720234646532,1.6660791617607495,1.0126352775014842
1231,[5.32681372e-04 4.40267516e-06 1.73578643e-03 6.45010465e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08021433 0.24018713 0.17204926 0.51194329],[ 0.00073616 -0.00041727  0.00097182 -0.00129071],135,1.661850203115726e-05,0.008722975126825988,1.009855058167421,0.03177248791464156,12.466141269452198,10.625996991659859,1.682470781071496,1.0011041228965025
1232,[0.00013692 0.00420634 0.0003023  0.00407741],[0.08       0.23999999 0.17000002 0.50999999],[0.0801094  0.23999999 0.16880132 0.51089066],[ 0.00053235 -0.0033383   0.00013692  0.00266903],135,3.280092247773817e-05,0.008722975126826085,1.0043940112858065,0.031827915188646735,12.474864244579024,10.634614088409434,1.689808390077903,0.9956156088849752
1233,[-0.00012499  0.00329503  0.00276403  0.00278891],[0.08       0.23999999 0.17000002 0.50999999],[0.08003043 0.24298163 0.16815919 0.50992896],[ 0.00013659  0.00086363 -0.00129656  0.00029634],135,1.2795099612297711e-05,0.00897294698873792,0.9998013801261426,0.03184953188426396,12.483837191567762,10.643093346483388,1.689451139281946,0.9908068164417875
1234,[5.78583710e-05 6.28105244e-04 3.62449297e-03 4.41251854e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08       0.23938864 0.17000002 0.50999999],[-1.25320192e-04 -4.76782385e-05  1.16516487e-03 -9.92166442e-04],135,1.1495976472889174e-05,0.008722975126826113,1.0011002134435842,0.031868974919764724,12.492560166694588,10.651719808185808,1.6912904742471133,0.9923577952812573
1235,[-4.86037286e-05  3.80761603e-03  1.49486975e-03  3.46909307e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08002927 0.24013759 0.17020726 0.51168784],[ 5.75241096e-05 -2.71459987e-03  2.02562998e-03  6.31445783e-04],135,2.681247312162008e-05,0.008820182584061823,0.999388649090102,0.0319142936609172,12.50138034927865,10.660287992109572,1.690211154596399,0.9905231477648877
1236,[0.00013574 0.00369925 0.00174186 0.00314613],[0.08       0.23999999 0.17000002 0.50999999],[0.08007518 0.23879966 0.17096073 0.51043948],[-4.89379900e-05  4.64910919e-04 -1.03993241e-04 -3.11979687e-04],135,4.5890581029476635e-06,0.00872297512682596,1.0020619633038916,0.03192206609608831,12.510103324405476,10.668760456522177,1.6936885514958104,0.9933312157418945
1237,[-5.28247585e-05  4.60870654e-03  6.85159643e-04  3.48193370e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08000496 0.23622236 0.17004848 0.50750679],[ 0.00013541  0.00035654  0.00014299 -0.00063494],135,6.2802705340370525e-06,0.008828624643890046,1.0002750426704166,0.031932705777169994,12.518931949049366,10.67734495976906,1.694143751295564,0.9914357783454448
1238,[-0.00050516  0.00564246  0.00048652  0.00309915],[0.08       0.23999999 0.17000002 0.50999999],[0.08000053 0.23999999 0.17059482 0.5047415 ],[-5.31590199e-05  1.26600142e-03 -9.13703347e-04 -2.99139055e-04],135,1.2525564244879968e-05,0.009733299224559316,0.9937825981758293,0.03195379368384488,12.528665248273924,10.686004934973765,1.6835893587394544,0.984028211044595
1239,[-0.000375    0.0022183   0.00020483  0.00667485],[0.08       0.23999999 0.17000002 0.50999999],[0.08       0.23999999 0.17005021 0.50999999],[-0.0005055   0.00229975 -0.00111234 -0.00068192],135,2.2611547508294833e-05,0.009472980687951105,0.9953368433258241,0.03199168386416217,12.538138228961875,10.695098840925912,1.6757004492239074,0.9858259724575557
1240,[4.34985389e-06 3.35475189e-03 1.55720122e-03 3.80667216e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08001732 0.23999999 0.17235069 0.5098266 ],[-0.00037534 -0.0011244  -0.00139404  0.00289377],135,2.8318737771340943e-05,0.008722975126825919,1.0000501974272735,0.032039138623992304,12.546861204088701,10.703695552539912,1.6757371113537345,0.9912797675406175
1241,[ 0.00015823  0.00386826 -0.0003744   0.00507088],[0.08       0.23999999 0.17000002 0.50999999],[0.07978604 0.23942154 0.16972217 0.50067816],[ 4.01559252e-06  1.20467776e-05 -4.16617725e-05  2.55994024e-05],135,4.077148011482642e-07,0.009471766928959999,1.0021946037285576,0.03203982334594023,12.556332971017662,10.712447203198606,1.6794140070435704,0.9927221520776497
1242,[-6.23554914e-04  1.40693589e-03  9.44205601e-05  7.84517359e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.07972402 0.23275507 0.1647804  0.50546431],[ 0.0001579   0.00052555 -0.00197326  0.00128981],135,1.9353284748256562e-05,0.009970084954562128,0.9896079054421179,0.03207198712870306,12.566303055972224,10.721761876382903,1.6619288757030533,0.9796056567047929
1243,[-0.00112523  0.00649582  0.00392165 -0.00056926],[0.08       0.23999999 0.17000002 0.50999999],[0.08023555 0.24003042 0.16950465 0.5159312 ],[-0.00062389 -0.00193577 -0.00150444  0.0040641 ],135,3.9444799726161396e-05,0.012111970167185834,0.9827238077796933,0.03213640646327428,12.57841502613941,10.730055233692813,1.6331515185382677,0.9705474182779362
1244,[0.00021968 0.00467313 0.00305524 0.00077492],[0.08       0.23999999 0.17000002 0.50999999],[0.08032549 0.24400494 0.17231157 0.51912305],[-0.00112557  0.00315311  0.00232279 -0.00435034],136,5.222701381024104e-05,0.008722975126826085,1.0057018066090821,0.03222218296897099,12.587138001266236,10.738175270662014,1.642378138033389,0.9968930549765593
1245,[0.00092152 0.00312481 0.00196164 0.002715  ],[0.08       0.23999999 0.17000002 0.50999999],[0.08010018 0.24042821 0.17114481 0.50571401],[ 0.00021935  0.00133043  0.00145637 -0.00300615],136,2.8833432204442645e-05,0.008722975126825877,1.0157650491659775,0.032270283562438086,12.595860976393062,10.74637639654631,1.668222954729915,1.0069939734456845
1246,[-3.09678703e-04  2.28465482e-03  5.73160910e-06  6.74226740e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.07996863 0.23999999 0.17078562 0.50587222],[ 0.00092119 -0.0002179   0.00036278 -0.00106607],136,1.2508993050760348e-05,0.009342332532306041,0.9973872024219252,0.03229109656744142,12.605203308925368,10.755464781757563,1.6638433580447602,0.9880240568846159
1247,[-0.00023898  0.00253032  0.00023516  0.00619648],[0.08       0.23999999 0.17000002 0.50999999],[0.08000183 0.23846463 0.16901682 0.50868492],[-0.00031001 -0.00105805 -0.00159313  0.00296119],136,2.8773470004007993e-05,0.009200944448804843,0.9966264611280216,0.032338808230233516,12.614404253374174,10.764459423889317,1.6581824432525591,0.9873778050164246
1248,[-0.00030922  0.00396081  0.00193193  0.00313946],[0.08       0.23999999 0.17000002 0.50999999],[0.07978405 0.23590231 0.16951089 0.50703533],[-0.00023932 -0.00081239 -0.0013637   0.00241541],136,2.3390321798741755e-05,0.009341423937309148,0.9961681959942146,0.032377444125847386,12.623745677311483,10.773047722117788,1.6517898277032321,0.9867881361612916
1249,[-0.00040828  0.00559369  0.00076102  0.00277655],[0.08       0.23999999 0.17000002 0.50999999],[0.08007752 0.24446878 0.17453013 0.50528357],[-0.00030956  0.0006181   0.00033307 -0.00064161],136,9.175407971881158e-06,0.009539543016700194,0.9922325786036812,0.032392482110500276,12.633285220328183,10.78163512755166,1.6389445242077554,0.9826779976023281
1250,[ 2.70432204e-04 -6.48267013e-05 -2.17359921e-03  1.06909688e-02],[0.08       0.23999999 0.17000002 0.50999999],[0.07993071 0.2365696  0.17028061 0.51684633],[-0.00040862  0.00225099 -0.00083784 -0.00100453],136,2.1545159541662248e-05,0.013199826949375618,1.0043600007837195,0.032427946628354555,12.646485047277558,10.791116342625662,1.64605501229652,0.9911247093164895
1251,[ 0.0003585   0.0076281   0.00193369 -0.00119731],[0.08       0.23999999 0.17000002 0.50999999],[0.08004513 0.24213655 0.17084706 0.50999999],[ 0.0002701  -0.00340753 -0.00377246  0.0069099 ],137,6.902100441809098e-05,0.011117597430095369,1.0036272548450522,0.03254196325801133,12.657602644707653,10.79896161767437,1.651912060944819,0.9923956407853001
1252,[0.0001969  0.0019373  0.00126771 0.00532106],[0.08       0.23999999 0.17000002 0.50999999],[0.08002168 0.24496537 0.17314389 0.51079046],[ 0.00035817  0.00428539  0.00033483 -0.00497838],137,4.802729817404888e-05,0.008722975126826196,1.0030287311981194,0.03262153661084671,12.66632561983448,10.807707927785508,1.6568359216672441,0.9942261827184579
1253,[ 6.86250175e-04  5.43436676e-04 -1.39835240e-05  7.50727180e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08000442 0.23881397 0.17061535 0.51241313],[ 0.00019657 -0.0014054  -0.00033115  0.00153999],137,1.680278532952344e-05,0.008750942174831855,1.0089214049673787,0.03264962396846602,12.67507656200931,10.816627677107881,1.6715893864306197,1.0001423754349275
1254,[0.00014339 0.00496898 0.00129805 0.00231255],[0.08       0.23999999 0.17000002 0.50999999],[0.08014238 0.24067414 0.17068946 0.51778757],[ 0.00068592 -0.00279927 -0.00161285  0.0037262 ],137,4.307142804168786e-05,0.008722975126825988,1.001846884442791,0.032721751580902916,12.683799537136137,10.824997249616121,1.67460462112118,0.9930517817035281
1255,[0.0005959  0.00488468 0.00248113 0.00076127],[0.08       0.23999999 0.17000002 0.50999999],[0.08011227 0.24253073 0.17159897 0.50719927],[ 0.00014306  0.00162627 -0.00030081 -0.00146852],137,1.730350665583399e-05,0.008722975126825905,1.0092935529892366,0.03275099690665227,12.692522512262963,10.833023742460009,1.6901386713713829,1.0005413325366614
1256,[3.35894379e-06 1.16101180e-03 2.46865993e-04 7.31173839e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08008367 0.23940752 0.17000002 0.5113099 ],[ 0.00059557  0.00154197  0.00088226 -0.0030198 ],137,2.9806709495607697e-05,0.008722975126826002,1.001441248857573,0.03280144548392497,12.701245487389789,10.842097716845968,1.6925242043282518,0.9926678251534743
1257,[-1.92283781e-05  4.12681322e-03  1.73494205e-03  2.88044824e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08000053 0.24411867 0.1716966  0.50317219],[ 3.02468242e-06 -2.18169332e-03 -1.35199700e-03  3.53066563e-03],137,3.492820131558111e-05,0.008761431883111528,1.000801106255428,0.03286060760408006,12.710006919272901,10.850577546533847,1.6938209792296621,0.9919805122521614
1258,[-8.12407421e-05 -1.02327242e-03 -2.71655016e-04  1.00991433e-02],[0.08       0.23999999 0.17000002 0.50999999],[0.08016936 0.2403705  0.16993184 0.50311723],[-1.95626395e-05  7.84108099e-04  1.36079063e-04 -9.00624523e-04],137,9.102412752548865e-06,0.011475311476918396,0.9989879927262043,0.032876009718438105,12.72148223074982,10.860044909724154,1.692091402220492,0.9874972791349279
