a2c_3, 237.13,0.0478, 10.29, 396, 2009-10-29, 2019-10-29
a2c_3, 237.89,0.0480, 10.10, 388, 2009-10-29, 2019-10-29
a2c_3, 238.02,0.0480, 9.59, 387, 2009-10-29, 2019-10-29
a2c_3, 238.90,0.0482, 10.33, 390, 2009-10-29, 2019-10-29
a2c_3, 239.60,0.0483, 9.17, 382, 2009-10-29, 2019-10-29
a2c_3, 236.98,0.0478, 9.48, 383, 2009-10-29, 2019-10-29
a2c_3, 236.31,0.0477, 10.96, 390, 2009-10-29, 2019-10-29
a2c_3, 240.58,0.0485, 10.66, 392, 2009-10-29, 2019-10-29
a2c_3, 237.55,0.0479, 10.38, 394, 2009-10-29, 2019-10-29
a2c_3, 236.94,0.0478, 8.75, 377, 2009-10-29, 2019-10-29
a2c_3, 238.25,0.0480, 9.29, 389, 2009-10-29, 2019-10-29
a2c_3, 239.25,0.0482, 9.21, 379, 2009-10-29, 2019-10-29
a2c_3, 238.26,0.0480, 10.27, 387, 2009-10-29, 2019-10-29
a2c_3, 238.52,0.0481, 9.52, 383, 2009-10-29, 2019-10-29
a2c_3, 236.82,0.0478, 9.33, 388, 2009-10-29, 2019-10-29
a2c_3, 238.79,0.0482, 8.70, 377, 2009-10-29, 2019-10-29
a2c_3, 238.63,0.0481, 9.50, 387, 2009-10-29, 2019-10-29
a2c_3, 237.79,0.0480, 10.64, 395, 2009-10-29, 2019-10-29
a2c_3, 238.12,0.0480, 9.99, 388, 2009-10-29, 2019-10-29
a2c_3, 242.92,0.0490, 10.13, 388, 2009-10-29, 2019-10-29
a2c_3, 238.06,0.0480, 9.15, 380, 2009-10-29, 2019-10-29
a2c_3, 238.07,0.0480, 9.56, 386, 2009-10-29, 2019-10-29
a2c_3, 239.53,0.0483, 10.08, 397, 2009-10-29, 2019-10-29
a2c_3, 238.58,0.0481, 9.81, 387, 2009-10-29, 2019-10-29
a2c_3, 238.27,0.0481, 10.46, 392, 2009-10-29, 2019-10-29
a2c_3, 238.61,0.0481, 9.26, 382, 2009-10-29, 2019-10-29
a2c_3, 239.47,0.0483, 9.81, 384, 2009-10-29, 2019-10-29
a2c_3, 239.11,0.0482, 9.71, 381, 2009-10-29, 2019-10-29
a2c_3, 238.46,0.0481, 9.85, 387, 2009-10-29, 2019-10-29
a2c_3, 238.80,0.0482, 9.93, 390, 2009-10-29, 2019-10-29
a2c_3, 238.94,0.0482, 9.45, 385, 2009-10-29, 2019-10-29
a2c_3, 237.51,0.0479, 8.02, 376, 2009-10-29, 2019-10-29
a2c_3, 236.97,0.0478, 9.79, 395, 2009-10-29, 2019-10-29
a2c_3, 237.82,0.0479, 9.03, 382, 2009-10-29, 2019-10-29
a2c_3, 238.41,0.0481, 9.33, 379, 2009-10-29, 2019-10-29
a2c_3, 237.79,0.0479, 10.45, 395, 2009-10-29, 2019-10-29
a2c_3, 240.64,0.0485, 9.32, 387, 2009-10-29, 2019-10-29
a2c_3, 238.11,0.0480, 10.02, 389, 2009-10-29, 2019-10-29
a2c_3, 237.75,0.0479, 10.57, 388, 2009-10-29, 2019-10-29
a2c_3, 238.12,0.0480, 9.08, 379, 2009-10-29, 2019-10-29
a2c_3, 237.89,0.0480, 9.68, 388, 2009-10-29, 2019-10-29
a2c_3, 240.75,0.0486, 9.24, 384, 2009-10-29, 2019-10-29
a2c_3, 237.91,0.0479, 9.22, 383, 2009-10-29, 2019-10-29
a2c_3, 237.88,0.0480, 9.97, 386, 2009-10-29, 2019-10-29
a2c_3, 237.46,0.0479, 9.54, 387, 2009-10-29, 2019-10-29
a2c_3, 237.90,0.0480, 9.75, 392, 2009-10-29, 2019-10-29
a2c_3, 237.20,0.0478, 9.81, 389, 2009-10-29, 2019-10-29
a2c_3, 239.30,0.0483, 9.95, 384, 2009-10-29, 2019-10-29
a2c_3, 239.64,0.0483, 9.58, 382, 2009-10-29, 2019-10-29
a2c_3, 237.06,0.0478, 10.09, 389, 2009-10-29, 2019-10-29
a2c_3, 240.54,0.0485, 9.61, 383, 2009-10-29, 2019-10-29
a2c_3, 236.39,0.0476, 9.96, 386, 2009-10-29, 2019-10-29
a2c_3, 238.84,0.0482, 10.49, 396, 2009-10-29, 2019-10-29
a2c_3, 237.38,0.0479, 10.15, 392, 2009-10-29, 2019-10-29
a2c_3, 237.10,0.0478, 9.37, 385, 2009-10-29, 2019-10-29
a2c_3, 238.24,0.0480, 10.49, 395, 2009-10-29, 2019-10-29
a2c_3, 236.81,0.0478, 8.96, 380, 2009-10-29, 2019-10-29
a2c_3, 237.75,0.0479, 9.11, 386, 2009-10-29, 2019-10-29
a2c_3, 238.41,0.0481, 10.15, 401, 2009-10-29, 2019-10-29
