model,return,sharpe,cost,n_trade,start,end
a2c_24, 91.16,-0.0120, 1.28, 53, 2017-10-29, 2019-10-29
a2c_24, 90.97,-0.0126, 1.43, 48, 2017-10-29, 2019-10-29
a2c_24, 91.14,-0.0124, 1.64, 53, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 1.13, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_25, 89.48,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.52,-0.0152, 0.59, 19, 2017-10-29, 2019-10-29
a2c_25, 89.57,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.62,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.66,-0.0152, 0.63, 19, 2017-10-29, 2019-10-29
a2c_25, 89.74,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.78,-0.0151, 0.64, 21, 2017-10-29, 2019-10-29
a2c_25, 89.83,-0.0151, 0.65, 21, 2017-10-29, 2019-10-29
a2c_25, 89.43,-0.0152, 0.58, 20, 2017-10-29, 2019-10-29
a2c_26, 118.27,0.0414, 4.92, 79, 2017-10-29, 2019-10-29
a2c_26, 117.34,0.0395, 4.18, 81, 2017-10-29, 2019-10-29
a2c_26, 120.38,0.0450, 3.88, 72, 2017-10-29, 2019-10-29
a2c_26, 118.29,0.0408, 4.17, 79, 2017-10-29, 2019-10-29
a2c_26, 117.74,0.0394, 3.64, 71, 2017-10-29, 2019-10-29
a2c_26, 119.12,0.0420, 3.70, 75, 2017-10-29, 2019-10-29
a2c_26, 118.30,0.0402, 3.42, 63, 2017-10-29, 2019-10-29
a2c_26, 119.09,0.0414, 3.99, 74, 2017-10-29, 2019-10-29
a2c_26, 119.69,0.0424, 3.90, 69, 2017-10-29, 2019-10-29
a2c_26, 119.35,0.0433, 3.19, 62, 2017-10-29, 2019-10-29
a2c_26, 117.80,0.0404, 3.78, 71, 2017-10-29, 2019-10-29
a2c_26, 117.74,0.0398, 3.90, 75, 2017-10-29, 2019-10-29
a2c_26, 118.53,0.0410, 4.62, 75, 2017-10-29, 2019-10-29
a2c_26, 119.11,0.0419, 4.51, 83, 2017-10-29, 2019-10-29
a2c_26, 118.53,0.0406, 4.33, 77, 2017-10-29, 2019-10-29
a2c_26, 119.96,0.0430, 4.10, 77, 2017-10-29, 2019-10-29
a2c_26, 119.35,0.0417, 4.28, 76, 2017-10-29, 2019-10-29
a2c_26, 119.25,0.0432, 3.91, 75, 2017-10-29, 2019-10-29
a2c_26, 118.37,0.0414, 3.13, 63, 2017-10-29, 2019-10-29
a2c_26, 119.50,0.0431, 4.14, 75, 2017-10-29, 2019-10-29
a2c_26, 120.68,0.0451, 4.27, 76, 2017-10-29, 2019-10-29
a2c_26, 118.57,0.0410, 3.12, 62, 2017-10-29, 2019-10-29
a2c_26, 118.11,0.0397, 5.06, 95, 2017-10-29, 2019-10-29
a2c_26, 119.42,0.0421, 3.97, 76, 2017-10-29, 2019-10-29
a2c_26, 120.26,0.0435, 3.52, 69, 2017-10-29, 2019-10-29
a2c_26, 117.08,0.0391, 3.78, 70, 2017-10-29, 2019-10-29
a2c_26, 117.91,0.0405, 3.24, 64, 2017-10-29, 2019-10-29
a2c_26, 119.44,0.0431, 3.43, 65, 2017-10-29, 2019-10-29
a2c_26, 118.28,0.0407, 4.04, 76, 2017-10-29, 2019-10-29
a2c_26, 118.44,0.0408, 3.79, 70, 2017-10-29, 2019-10-29
a2c_26, 118.15,0.0398, 3.35, 67, 2017-10-29, 2019-10-29
a2c_26, 118.86,0.0426, 4.18, 74, 2017-10-29, 2019-10-29
a2c_26, 118.44,0.0416, 3.63, 72, 2017-10-29, 2019-10-29
a2c_26, 118.11,0.0407, 4.41, 82, 2017-10-29, 2019-10-29
a2c_26, 118.38,0.0411, 3.78, 74, 2017-10-29, 2019-10-29
a2c_26, 118.91,0.0417, 4.40, 83, 2017-10-29, 2019-10-29
a2c_26, 119.31,0.0422, 4.08, 73, 2017-10-29, 2019-10-29
a2c_26, 118.86,0.0412, 4.47, 78, 2017-10-29, 2019-10-29
a2c_26, 119.42,0.0421, 4.73, 85, 2017-10-29, 2019-10-29
a2c_26, 119.91,0.0427, 3.60, 66, 2017-10-29, 2019-10-29
a2c_26, 118.58,0.0419, 4.05, 77, 2017-10-29, 2019-10-29
a2c_26, 118.93,0.0423, 3.34, 62, 2017-10-29, 2019-10-29
a2c_26, 119.08,0.0424, 3.00, 69, 2017-10-29, 2019-10-29
a2c_26, 118.43,0.0408, 4.24, 78, 2017-10-29, 2019-10-29
a2c_26, 117.71,0.0393, 4.26, 78, 2017-10-29, 2019-10-29
a2c_26, 119.27,0.0420, 3.23, 65, 2017-10-29, 2019-10-29
a2c_26, 118.85,0.0410, 3.67, 66, 2017-10-29, 2019-10-29
a2c_26, 118.78,0.0406, 4.13, 77, 2017-10-29, 2019-10-29
a2c_26, 118.24,0.0413, 4.00, 78, 2017-10-29, 2019-10-29
a2c_26, 118.15,0.0410, 3.35, 67, 2017-10-29, 2019-10-29
a2c_26, 117.85,0.0400, 4.45, 81, 2017-10-29, 2019-10-29
a2c_26, 120.06,0.0439, 4.43, 81, 2017-10-29, 2019-10-29
a2c_26, 119.36,0.0425, 2.92, 60, 2017-10-29, 2019-10-29
a2c_26, 119.40,0.0422, 3.72, 72, 2017-10-29, 2019-10-29
a2c_26, 120.21,0.0435, 4.56, 93, 2017-10-29, 2019-10-29
a2c_26, 119.09,0.0412, 3.70, 69, 2017-10-29, 2019-10-29
a2c_26, 118.16,0.0410, 3.61, 70, 2017-10-29, 2019-10-29
a2c_26, 116.97,0.0387, 3.49, 74, 2017-10-29, 2019-10-29
a2c_26, 118.62,0.0416, 3.00, 61, 2017-10-29, 2019-10-29
a2c_26, 119.09,0.0421, 4.46, 82, 2017-10-29, 2019-10-29
a2c_26, 118.99,0.0427, 3.66, 68, 2017-10-29, 2019-10-29
a2c_26, 119.73,0.0440, 4.03, 76, 2017-10-29, 2019-10-29
a2c_26, 119.05,0.0426, 3.91, 75, 2017-10-29, 2019-10-29
a2c_26, 119.40,0.0430, 4.14, 84, 2017-10-29, 2019-10-29
a2c_26, 118.40,0.0406, 4.29, 78, 2017-10-29, 2019-10-29
a2c_26, 118.15,0.0402, 3.35, 66, 2017-10-29, 2019-10-29
a2c_26, 120.22,0.0438, 4.30, 78, 2017-10-29, 2019-10-29
a2c_26, 117.11,0.0377, 4.23, 80, 2017-10-29, 2019-10-29
a2c_26, 117.24,0.0376, 4.53, 86, 2017-10-29, 2019-10-29
a2c_26, 119.22,0.0432, 2.68, 60, 2017-10-29, 2019-10-29
a2c_26, 118.65,0.0418, 3.48, 65, 2017-10-29, 2019-10-29
a2c_26, 119.31,0.0429, 3.51, 65, 2017-10-29, 2019-10-29
a2c_26, 117.89,0.0399, 4.55, 86, 2017-10-29, 2019-10-29
a2c_26, 118.32,0.0405, 3.70, 74, 2017-10-29, 2019-10-29
a2c_26, 118.92,0.0412, 3.88, 72, 2017-10-29, 2019-10-29
a2c_26, 119.90,0.0429, 2.78, 58, 2017-10-29, 2019-10-29
a2c_26, 119.81,0.0425, 4.14, 78, 2017-10-29, 2019-10-29
a2c_26, 119.92,0.0444, 3.59, 70, 2017-10-29, 2019-10-29
a2c_26, 117.91,0.0403, 3.49, 65, 2017-10-29, 2019-10-29
a2c_26, 118.25,0.0408, 3.36, 64, 2017-10-29, 2019-10-29
a2c_26, 118.07,0.0402, 3.68, 68, 2017-10-29, 2019-10-29
a2c_26, 119.01,0.0418, 3.49, 61, 2017-10-29, 2019-10-29
a2c_26, 118.80,0.0412, 3.95, 72, 2017-10-29, 2019-10-29
a2c_26, 119.24,0.0417, 2.86, 61, 2017-10-29, 2019-10-29
a2c_26, 120.70,0.0441, 3.71, 75, 2017-10-29, 2019-10-29
a2c_26, 119.33,0.0434, 4.03, 71, 2017-10-29, 2019-10-29
a2c_26, 117.17,0.0390, 3.53, 67, 2017-10-29, 2019-10-29
a2c_26, 117.87,0.0400, 4.66, 84, 2017-10-29, 2019-10-29
a2c_26, 119.17,0.0423, 3.71, 70, 2017-10-29, 2019-10-29
a2c_26, 119.30,0.0423, 3.45, 72, 2017-10-29, 2019-10-29
a2c_26, 118.67,0.0410, 3.99, 76, 2017-10-29, 2019-10-29
a2c_26, 119.37,0.0418, 3.19, 63, 2017-10-29, 2019-10-29
a2c_26, 120.26,0.0434, 4.41, 86, 2017-10-29, 2019-10-29
a2c_26, 118.64,0.0420, 3.83, 75, 2017-10-29, 2019-10-29
a2c_26, 118.24,0.0410, 4.05, 76, 2017-10-29, 2019-10-29
a2c_26, 120.75,0.0455, 5.06, 93, 2017-10-29, 2019-10-29
a2c_26, 117.39,0.0389, 3.57, 68, 2017-10-29, 2019-10-29
a2c_26, 118.53,0.0409, 3.94, 76, 2017-10-29, 2019-10-29
a2c_26, 118.33,0.0403, 3.25, 64, 2017-10-29, 2019-10-29
a2c_26, 119.65,0.0425, 3.09, 59, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 1.43, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 0.99, 116, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.93,-0.0065, 1.00, 116, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0061, 1.04, 118, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.88,-0.0063, 1.00, 117, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.13,-0.0066, 1.09, 117, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.18,-0.0068, 1.13, 120, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 0.99, 116, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.22,-0.0064, 1.09, 118, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 1.10, 118, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.06,-0.0068, 1.32, 123, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.32,-0.0064, 1.10, 116, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 1.04, 117, 2017-10-29, 2019-10-29
a2c_27, 95.24,-0.0063, 1.09, 117, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0067, 1.06, 115, 2017-10-29, 2019-10-29
a2c_27, 95.05,-0.0062, 1.08, 118, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 0.99, 116, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.36,-0.0061, 1.32, 123, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 1.00, 118, 2017-10-29, 2019-10-29
a2c_27, 95.26,-0.0063, 1.11, 119, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 1.06, 118, 2017-10-29, 2019-10-29
a2c_27, 95.32,-0.0061, 1.09, 118, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.01,-0.0063, 1.05, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 0.99, 116, 2017-10-29, 2019-10-29
a2c_27, 95.09,-0.0064, 1.07, 117, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.40,-0.0062, 1.21, 120, 2017-10-29, 2019-10-29
a2c_27, 94.97,-0.0070, 1.09, 117, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.83,-0.0065, 1.01, 118, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 0.99, 116, 2017-10-29, 2019-10-29
a2c_27, 94.73,-0.0073, 1.07, 115, 2017-10-29, 2019-10-29
a2c_27, 94.92,-0.0066, 1.13, 118, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 0.99, 116, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 1.01, 116, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.46,-0.0058, 1.08, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0061, 1.04, 117, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.81,-0.0065, 1.09, 116, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 0.99, 116, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.84,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_27, 95.21,-0.0064, 1.02, 117, 2017-10-29, 2019-10-29
a2c_27, 95.08,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.96,-0.0064, 0.98, 115, 2017-10-29, 2019-10-29
a2c_27, 94.88,-0.0064, 1.07, 116, 2017-10-29, 2019-10-29
a2c_27, 95.33,-0.0064, 0.98, 117, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.30, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
