,Observation,Next State,Current Weight,Action,# Rebalance,Trading Cost,Trace Error,Daily Return,Total Cost,Total Error,Total UE,Total Return,Reward
624,"[[0.48881229]
 [0.17027164]
 [0.23684512]
 [0.10407095]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48983803 0.16975225 0.23882324 0.10587361],[ 0.10292728 -0.10187339 -0.0006086  -0.00044529],388,0.0007370044451245428,2.003456311556217,0.9965168650557845,0.23636920024869051,1252.1601947226238,-10.961931992074646,1.2218317777070937,-1.0076764509455574
625,"[[0.487747  ]
 [0.1690276 ]
 [0.23780374]
 [0.10542166]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38534722 0.26874092 0.2367978  0.10229618],[ 0.00168772 -0.00087164  0.0006549  -0.00147097],388,1.6715699387627736e-05,2.003456311556217,1.0042871310132795,0.23638591594807815,1254.16365103418,-10.994959261121041,1.2270699306143122,-0.9991858962423255
626,"[[0.38799251]
 [0.27058574]
 [0.23842334]
 [0.10299841]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.38691963 0.26978155 0.24174579 0.10335227],[-0.09724699  0.1003724  -0.00030373 -0.00282168],389,0.0007192774741317895,2.003456311556217,0.9931821258567293,0.23710519342220993,1256.1671073457362,-10.993588728833949,1.2187039222623919,-1.0109934631736197
627,"[[0.38622472]
 [0.26929702]
 [0.24131161]
 [0.10316665]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.50101257 0.16777047 0.2364143  0.10385041],[ 0.0025075  -0.00118574 -0.00092333 -0.00039843],389,1.784647417881016e-05,2.003456311556217,1.0017992352070617,0.23712303989638875,1258.1705636572924,-10.992910855587477,1.2208966572663105,-1.0016749228233344
628,"[[0.49652018]
 [0.16626614]
 [0.23429446]
 [0.10291922]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39368723 0.26931887 0.23750001 0.10166046],[ 0.10427528 -0.09989701 -0.0038116  -0.00056667],390,0.0007434865718545843,2.003456311556217,1.0090477528455424,0.23786652646824333,1260.1740199688486,-11.026763781132093,1.231943028471205,-0.9951520452825295
629,"[[0.39283612]
 [0.26873663]
 [0.23698656]
 [0.10144068]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.47848461 0.18216746 0.23421856 0.10304787],[-0.10602017  0.10313386  0.00320555 -0.00031925],391,0.0007650639419688487,2.003456311556217,1.0021665690402128,0.23863159041021217,1262.1774762804048,-11.026020837514583,1.2346121180959968,-1.0020548064579733
630,"[[0.47948266]
 [0.18254743]
 [0.2347071 ]
 [0.10326281]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.47556674 0.18433326 0.23750001 0.10259998],[0.39459935 0.2694     0.23801779 0.10384362],[ 0.08273062 -0.08440337  0.00051345  0.0011593 ],392,0.000608559652331908,2.003456311556217,0.9979184930562233,0.2392401500625441,1264.180932591961,-11.054327849443172,1.232042264399309,-1.0061463781523257
631,"[[0.39230017]
 [0.26783031]
 [0.23663096]
 [0.10323857]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39412832 0.27013488 0.23763814 0.10327316],[-0.08898265  0.08685257  0.00279291 -0.00066283],393,0.0006450105939527842,2.003456311556217,1.0058607641316097,0.23988516065649687,1266.1843889035172,-11.053712140243729,1.2392629735111278,-0.9982405580185603
632,"[[0.3920994 ]
 [0.26874426]
 [0.23641482]
 [0.10274153]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39196221 0.27567796 0.23740089 0.10442235],[-0.00180016  0.00156969  0.00086906 -0.00063859],393,1.764993448552321e-05,2.003456311556217,1.0051745013764541,0.2399028105909824,1268.1878452150734,-11.052805813530215,1.2456755414733498,-0.9982994601142485
633,"[[0.38828769]
 [0.27309356]
 [0.23517533]
 [0.10344342]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.3874965  0.27156872 0.23403538 0.10360018],[-0.00159939  0.00065574  0.0010852  -0.00014155],393,1.2664881481459173e-05,2.003456311556217,1.0094634151039559,0.23991547547246386,1270.1913015266296,-11.050242447382537,1.2574638862071572,-0.9940055613337426
634,"[[0.38877917]
 [0.27246765]
 [0.23481007]
 [0.10394311]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.4925098  0.2695259  0.13744661 0.10243189],[ 0.00221232 -0.00369356  0.00232468 -0.00084344],393,3.331788196692488e-05,2.003456311556217,0.9967007802973866,0.23994879335443078,1272.1947578381858,-11.047817470577355,1.2533152365784577,-1.0067888491407977
635,"[[0.49156884]
 [0.26901096]
 [0.13718402]
 [0.10223619]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.26939997 0.13750005 0.10259998],[0.48970954 0.16772588 0.23577117 0.10124201],[ 0.10172083 -0.00306768 -0.09731002 -0.00134313],394,0.0007445314887582251,2.003456311556217,1.0019142048826937,0.240693324843189,1274.198214149742,-11.037693127610016,1.2557143387238705,-1.002286638162282
636,"[[0.49244329]
 [0.16866219]
 [0.23708734]
 [0.10180718]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39086387 0.26992796 0.23454252 0.10184036],[-0.00106884 -0.09961095  0.100316    0.00036379],395,0.000738322325206228,2.003456311556217,0.9944485980538167,0.24143164716839524,1276.2016704612981,-11.071078829190808,1.2487433637000285,-1.0097460358276067
637,"[[0.3919713 ]
 [0.27069275]
 [0.23520705]
 [0.1021289 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.44319005 0.22116923 0.23802151 0.1049071 ],[-0.10194328  0.10073781  0.00041267  0.0007928 ],396,0.0007434378306067837,2.003456311556217,0.9971747081459297,0.24217508499900203,1278.2051267728543,-11.069446812368724,1.2452152992467425,-1.0070250412408943
638,"[[0.43998349]
 [0.21956903]
 [0.23629939]
 [0.10414808]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.43892485 0.22097516 0.23750001 0.10259998],[0.39166572 0.27197687 0.23790389 0.10291933],[ 0.04695355 -0.04971759  0.00229296  0.00047108],397,0.0003615491471232362,2.003456311556217,1.0072878885006669,0.24253663414612528,1280.2085830844105,-11.085194420202072,1.2542902895069772,-0.9965299722026735
639,"[[0.38992439]
 [0.27076767]
 [0.23684618]
 [0.10246176]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39361783 0.27720009 0.23980664 0.1037576 ],[-0.04948349  0.04983097  0.00120062 -0.0015481 ],398,0.00037380921109869274,2.003456311556217,1.0044658129222344,0.24291044335722398,1282.2120393959667,-11.08366063624945,1.2598917152900906,-0.9993643078450816
640,"[[0.38803702]
 [0.27326988]
 [0.2364066 ]
 [0.1022865 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.38754839 0.2746294  0.23397613 0.10372789],[ 0.00057562 -0.00136767  0.00065383  0.00013822],398,1.006301840945891e-05,2.003456311556217,1.0143821660793668,0.24292050637563342,1284.215495707523,-11.08124686210953,1.2780116871814111,-0.98908420849526
641,"[[0.3875942 ]
 [0.27466187]
 [0.23400379]
 [0.10374015]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48965049 0.16974806 0.23706657 0.10253085],[ 0.00246299 -0.00386988  0.00109341  0.00031348],398,2.8883184758660388e-05,2.003456311556217,0.999881816754776,0.24294938956039208,1286.218952019079,-11.078015424169386,1.2778606476127858,-1.0036033779861997
642,"[[0.4901426 ]
 [0.16991867]
 [0.23730483]
 [0.1026339 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38679169 0.2670649  0.23939392 0.10127065],[ 0.10290581 -0.10526186  0.00349622 -0.00114017],399,0.0007940470974437356,2.003456311556217,0.9989959755268193,0.24374343665783582,1288.2224083306353,-11.110923883967173,1.276577644249268,-1.0052543831268417
643,"[[0.38892254]
 [0.26853616]
 [0.24071275]
 [0.10182855]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.38844262 0.26801477 0.24167194 0.10194436],[-9.96425959e-02  9.94813348e-02  1.95177999e-04 -3.39169347e-05],400,0.0007431096784432052,2.003456311556217,0.9945211570761293,0.24448654633627903,1290.2258646421915,-11.11056139612139,1.2695834758563014,-1.0096782641585311
644,"[[0.388414  ]
 [0.26799503]
 [0.24165413]
 [0.10193685]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.38989898 0.26984164 0.24161952 0.10134816],[ 0.00157747  0.00086384 -0.00321273  0.00077143],400,2.3820394100085467e-05,2.003456311556217,1.0000736855919716,0.24451036673037913,1292.2293209537477,-11.110461559742092,1.2696770258662773,-1.0034064463583454
645,"[[0.38884587]
 [0.2691128 ]
 [0.24096691]
 [0.10107442]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49332402 0.16838738 0.23634948 0.10320828],[ 0.00208601  0.00140497 -0.00415412  0.00066313],400,3.0802427554789425e-05,2.003456311556217,1.00270830654206,0.24454116915793392,1294.2327772653039,-11.109988352026763,1.2731157004617342,-1.000778807441712
646,"[[0.49269871]
 [0.16817394]
 [0.2360499 ]
 [0.10307746]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49647883 0.17190141 0.2377987  0.10392169],[ 0.10165413 -0.09971279 -0.0034669   0.00152556],401,0.000767140560480626,2.003456311556217,1.001269157177869,0.24530830971841455,1296.23623357686,-11.143339378054511,1.2747314843912327,-1.002954294938829
647,"[[0.49151422]
 [0.17018246]
 [0.2354208 ]
 [0.10288251]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39164345 0.26931506 0.23827786 0.10132129],[-0.0021987   0.00122607  0.00145012 -0.00047748],401,1.9922646805130018e-05,2.003456311556217,1.0101006294995631,0.2453282323652197,1298.2396898884163,-11.175963104348394,1.2876070748264967,-0.9933756047034592
648,"[[0.39142517]
 [0.26916496]
 [0.23814506]
 [0.10126481]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39442832 0.26662889 0.23828125 0.10254065],[-0.10101422  0.09921754  0.00207921 -0.00028253],402,0.0007617135817396145,2.003456311556217,1.0005576654151374,0.24608994594695932,1300.2431461999724,-11.175195606664035,1.2883251287604136,-1.0036603597228195
649,"[[0.39368854]
 [0.26612881]
 [0.23783433]
 [0.10234832]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.4905     0.16883741 0.23791022 0.10452396],[-0.00092516  0.00023504 -0.00064505  0.00133516],402,1.181394074707735e-05,2.003456311556217,1.0018791078643887,0.2461017598877064,1302.2466025115286,-11.175345620018394,1.2907460306417569,-1.0015890176325755
650,"[[0.48963257]
 [0.16853883]
 [0.23748948]
 [0.10433912]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38979482 0.26992083 0.23515126 0.10221742],[ 0.09681146 -0.0967288  -0.00033432  0.00025165],403,0.000731657600483481,2.003456311556217,1.0017715974494918,0.2468334174881899,1304.2500588230848,-11.208600464164574,1.2930327130175836,-1.0024163717072088
651,"[[0.39093466]
 [0.27071013]
 [0.23583889]
 [0.10251632]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48812821 0.16502889 0.23273467 0.10336479],[-9.91325622e-02  1.00861172e-01  1.05278457e-05 -1.73913755e-03],404,0.0007617135805066871,2.003456311556217,0.9970843288577735,0.2475951310686966,1306.253515134641,-11.206988733524064,1.2892626548502835,-1.00713369627895
652,"[[0.49342934]
 [0.16682112]
 [0.2352622 ]
 [0.10448735]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39098289 0.26892849 0.23756288 0.10224963],[ 9.95653414e-02 -1.01310122e-01  1.66112321e-03  8.36579043e-05],405,0.0007627936876241953,2.003456311556217,0.9892565603537757,0.2483579247563208,1308.2569714461972,-11.240611583819698,1.2754115393297685,-1.0149625448900654
653,"[[0.39109088]
 [0.26900277]
 [0.23762849]
 [0.10227787]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39285494 0.26781522 0.23656229 0.10335127],[-0.10292933  0.10257888  0.00223782 -0.00188737],406,0.0007807170460943607,2.003456311556217,0.999723896195458,0.24913864180241516,1310.2604277577534,-11.239767639903741,1.2750593933514027,-1.0045131324068535
654,"[[0.39262576]
 [0.26765899]
 [0.23642428]
 [0.10329098]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49162093 0.16954289 0.23913892 0.10277932],[-0.00059087  0.00039723 -0.00012848  0.00032211],406,5.356504371947807e-06,2.003456311556217,1.0005837175475256,0.2491439983067871,1312.2638840693096,-11.239186955144326,1.2758036678934392,-1.0028779505130636
655,"[[0.49011038]
 [0.16902196]
 [0.23840415]
 [0.10246352]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49237476 0.16976257 0.23787064 0.10187553],[ 0.09787425 -0.09825898  0.00107573 -0.000691  ],407,0.0007372459430254306,2.003456311556217,1.00308206556048,0.24988124424981253,1314.2673403808658,-11.272517108320901,1.2797357784401877,-1.0011114919387627
656,"[[0.49144911]
 [0.16944343]
 [0.23742345]
 [0.10168401]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39056868 0.27046995 0.23848395 0.10265581],[ 0.00038962  0.00037805 -0.00090414  0.00013646],407,6.757199558706372e-06,2.003456311556217,1.0018834981260123,0.24988800144937123,1316.270796692422,-11.305677514151874,1.2821461583806706,-1.0015795706297634
657,"[[0.38971972]
 [0.26988204]
 [0.23796557]
 [0.10243267]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48883045 0.169137   0.23893081 0.10230039],[-1.00949105e-01  9.99565738e-02  7.65618891e-05  9.15969786e-04],408,0.00075588000538817,2.003456311556217,1.0021783949352208,0.2506438814547594,1318.2742530039782,-11.304551792772564,1.2849391790782998,-1.0020337966263844
658,"[[0.48922249]
 [0.16927264]
 [0.23912243]
 [0.10238244]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38794957 0.26885673 0.23801348 0.1023261 ],[ 0.10078028 -0.10048204 -0.00046555  0.00016731],409,0.0007575152475043606,2.003456311556217,0.99919865404509,0.25140139670226375,1320.2777093155344,-11.337869505206422,1.28390949826484,-1.0050151727586316
659,"[[0.38906   ]
 [0.26962627]
 [0.23869474]
 [0.10261899]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49225694 0.16763672 0.23557303 0.10290966],[-0.09872248  0.10012736 -0.00162242  0.00021754],410,0.0007523891999223068,2.003456311556217,0.9971458805924253,0.25215378590218607,1322.2811656270906,-11.336882970066402,1.2802450672482728,-1.0070628201637142
660,"[[0.49305749]
 [0.16790935]
 [0.23595614]
 [0.10307702]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38808799 0.27153798 0.23407802 0.10187828],[ 1.01440006e-01 -1.00226267e-01 -1.19473038e-03 -1.90080059e-05],411,0.0007584295117300413,2.003456311556217,0.998376357921905,0.2529122154139161,1324.2846219386468,-11.370315653297757,1.278166407486815,-1.0058383831460422
661,"[[0.38981007]
 [0.27274289]
 [0.2351167 ]
 [0.10233034]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39091273 0.26927069 0.23324077 0.10229487],[-0.10255748  0.10149065  0.00154387 -0.00047704],412,0.0007691003775402538,2.003456311556217,0.9955822705682952,0.25368131579145636,1326.288078250203,-11.36795892266888,1.2725198141298442,-1.0086431413654622
662,"[[0.3925934 ]
 [0.27042838]
 [0.23424355]
 [0.10273467]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39528168 0.2716434  0.23394551 0.10184263],[ 0.00068994 -0.00334289  0.00238331  0.00026963],412,2.4842715534329613e-05,2.003456311556217,0.9957190666201161,0.2537061585069907,1328.2915345617591,-11.366277841372586,1.267072241580972,-1.0077620876516356
663,"[[0.3942121 ]
 [0.27090836]
 [0.23331248]
 [0.10156706]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39233072 0.2715676  0.23665532 0.10307188],[-0.00209339 -0.00102838  0.00325646 -0.00013469],412,2.4096832045213775e-05,2.003456311556217,1.00271321775439,0.2537302553390359,1330.2949908733153,-11.364443843792964,1.2705100844829245,-1.0007671906338724
664,"[[0.39091346]
 [0.27058658]
 [0.23580042]
 [0.10269954]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48791882 0.17021604 0.23739541 0.10118298],[-0.00371209 -0.00150836  0.00418753  0.00103292],413,3.873460781387004e-05,2.003456311556217,1.0036255110107821,0.2537689899468498,1332.2984471848715,-11.362855515795246,1.275116332783527,-0.9998695351532487
665,"[[0.48952778]
 [0.17077734]
 [0.23817824]
 [0.10151664]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39338488 0.27005861 0.23782527 0.10256877],[ 9.95865447e-02 -1.01186576e-01  1.69959323e-03 -9.95621716e-05],414,0.0007542453951769545,2.003456311556217,0.9967132385709319,0.25452323534202675,1334.3019034964277,-11.395644395679867,1.2709253296033594,-1.007497318380462
666,"[[0.39188102]
 [0.26902621]
 [0.2369161 ]
 [0.10217667]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48970732 0.16919669 0.23626859 0.10315322],[-0.09902777  0.09862266 -0.00067823  0.00108334],415,0.0007400382462078039,2.003456311556217,1.0038375293714263,0.2552632735882346,1336.305359807984,-11.394735037193591,1.275802542884602,-1.0003588204309988
667,"[[0.49052855]
 [0.16948043]
 [0.23666481]
 [0.10332621]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48926365 0.1701334  0.23484911 0.10260061],[ 0.09861898 -0.0996262   0.00058391  0.00042331],416,0.0007422836446795813,2.003456311556217,0.9983258256049806,0.2560055572329142,1338.30881611954,-11.42767643943872,1.273666626934204,-1.005872769595916
668,"[[0.49081129]
 [0.17067157]
 [0.23559199]
 [0.10292516]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48546856 0.1695251  0.23612041 0.10251957],[-2.85482552e-05 -8.04281087e-05  8.35205195e-04 -7.26228831e-04],416,6.2124342231760255e-06,2.003456311556217,0.996846780004742,0.25601176966713735,1340.3122724310963,-11.460145552337112,1.2696504758588623,-1.0066157439856982
669,"[[0.48857903]
 [0.17061127]
 [0.23763327]
 [0.10317643]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38698596 0.26721908 0.23456747 0.10086776],[-0.00031129 -0.00127156  0.00190803 -0.00032518],416,1.4147547289824529e-05,2.003456311556217,0.9936336357959945,0.2560259172144272,1342.3157287426525,-11.492803006865097,1.261567418517756,-1.0098368233075123
670,"[[0.391037  ]
 [0.27001638]
 [0.23702296]
 [0.10192366]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.38818918 0.2662171  0.23766261 0.10067935],[-0.09807902  0.09878873 -0.00013325 -0.00057645],417,0.0007278312520050254,2.003456311556217,0.9896402673202076,0.25675374846643223,1344.3191850542087,-11.491586605273756,1.2484979173043762,-1.0145438754880145
671,"[[0.3910248 ]
 [0.26816174]
 [0.23939867]
 [0.10141478]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.37938094 0.26382846 0.23670028 0.09780661],[-0.00053699 -0.00061638  0.00047705  0.00067632],417,8.409454087537276e-06,2.003456311556217,0.9927482268017943,0.25676215792051976,1346.3226413657649,-11.49126483856198,1.2394440935696527,-1.0107164942085105
672,"[[0.38802764]
 [0.26984153]
 [0.24209505]
 [0.10003578]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49183305 0.17167111 0.23929266 0.10371988],[-0.00052479  0.00123826 -0.00189866  0.00118519],417,1.754180139677085e-05,2.003456311556217,0.9777162925291584,0.25677969972191655,1348.326097677321,-11.49073335611096,1.211824683962084,-1.0257575608284557
673,"[[0.48864867]
 [0.17055962]
 [0.23774336]
 [0.10304834]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.48551312 0.17438689 0.23750001 0.10259998],[0.48902341 0.17001452 0.23590227 0.10393134],[ 0.09748549 -0.09545464 -0.00459504  0.0025642 ],418,0.0007080572302146491,2.003456311556217,1.0065166947373307,0.2574877569521312,1350.3295539888773,-11.523429236191856,1.2197217755026273,-0.9976476740491012
674,"[[0.48957588]
 [0.17020659]
 [0.23616877]
 [0.10404876]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49876143 0.17179715 0.2402681  0.10608421],[ 0.00185133 -0.00115962 -0.00024335 -0.00044836],418,1.31873396557904e-05,2.003456311556217,0.9988715418084158,0.257500944291787,1352.3330103004334,-11.556017064438214,1.2183453704736076,-1.0045979570874572
675,"[[0.49046719]
 [0.16894022]
 [0.23627252]
 [0.10432006]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38791625 0.26749134 0.23911962 0.10253772],[ 0.00092412 -0.00080658  0.00133124 -0.00144878],418,1.6047214982624903e-05,2.003456311556217,1.016910897424712,0.2575169915067696,1354.3364666119896,-11.589024075407098,1.2389486840615596,-0.9865614613464877
676,"[[0.38905816]
 [0.26827876]
 [0.23982352]
 [0.10283956]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.38440597 0.27216948 0.23982352 0.09863468],[-0.09996718  0.10045978  0.00122749 -0.00172009],419,0.0007357541972433837,2.003456311556217,0.9970649257370039,0.25825274570401296,1356.3399229235458,-11.588583376953403,1.2353122776657977,-1.0071271400164568
677,"[[0.38632459]
 [0.27352792]
 [0.24102051]
 [0.09912698]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39626458 0.26770282 0.23355821 0.10428027],[ 0.00144185  0.00112124 -0.00232351 -0.00023958],419,1.8490689704763293e-05,2.003456311556217,0.9950336479935248,0.25827123639371774,1358.343379235102,-11.58676999743438,1.2291772820569886,-1.008441154252397
678,"[[0.39555027]
 [0.26722026]
 [0.23313719]
 [0.10409229]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.4761319  0.17010582 0.23977083 0.0987686 ],[ 0.00417542 -0.00412792 -0.0035205   0.003473  ],420,5.490337655221069e-05,2.003456311556217,1.0018058768720335,0.25832613977026997,1360.3468355466582,-11.585968858990837,1.2313970248822843,-1.001705338060736
679,"[[0.48349202]
 [0.17273535]
 [0.24347725]
 [0.10029538]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49170873 0.16981511 0.23750001 0.10191992],[ 0.09494974 -0.09782025  0.00436282 -0.00149231],421,0.0007141922405312993,2.003456311556217,0.984777163897375,0.2590403320108013,1362.3502918582144,-11.618680604115621,1.2126516697952412,-1.0193933398993735
680,"[[0.49124511]
 [0.16965499]
 [0.23727608]
 [0.10182382]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.4983319  0.17013857 0.23752282 0.10303146],[ 0.00700798 -0.00333534 -0.00597724  0.00230459],422,6.595059706679107e-05,2.003456311556217,1.000943761904745,0.25910628260786805,1364.3537481697706,-11.651743600206167,1.2137961242449193,-1.0025785002485388
681,"[[0.4938748 ]
 [0.16861684]
 [0.23539841]
 [0.10210994]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39522735 0.2750547  0.23783168 0.10143435],[-0.00074511 -0.00025499  0.00022393  0.00077616],422,7.0892147558911855e-06,2.003456311556217,1.00902474824048,0.25911337182262395,1366.3572044813268,-11.684963587036018,1.2247503286815,-0.9944386525304929
682,"[[0.39148938]
 [0.27245329]
 [0.23558232]
 [0.10047501]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48661781 0.16921816 0.23702708 0.10270655],[-0.1033748   0.10078316  0.0021016   0.00049004],423,0.00073939255763041,2.003456311556217,1.009548087216326,0.25985276438025434,1368.360660792883,-11.682902680668946,1.236444351637975,-0.9946476168975213
683,"[[0.48878332]
 [0.1699712 ]
 [0.23808188]
 [0.1031636 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.42644749 0.23696774 0.23579715 0.10405346],[ 0.09901062 -0.10305329  0.00191769  0.00212497],424,0.0007441307756572953,2.003456311556217,0.9955695903320696,0.2605968951559116,1370.3641171044392,-11.715821058828567,1.2309663966286202,-1.008630851999805
