model,return,sharpe,cost,n_trade,start,end
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 1.39, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_15, 122.26,0.0574, 0.84, 32, 2015-10-29, 2017-10-29
a2c_15, 121.58,0.0574, 0.83, 31, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.89, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.57,0.0086, 0.81, 33, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.66,0.0088, 0.91, 38, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.82,0.0087, 0.83, 37, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.17,0.0089, 0.90, 36, 2015-10-29, 2017-10-29
a2c_16, 100.83,0.0088, 0.91, 34, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.97,0.0090, 0.87, 33, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_16, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_16, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_16, 100.72,0.0085, 0.92, 35, 2015-10-29, 2017-10-29
a2c_17, 121.32,0.0613, 7.87, 128, 2015-10-29, 2017-10-29
a2c_17, 120.68,0.0599, 6.24, 117, 2015-10-29, 2017-10-29
a2c_17, 121.20,0.0631, 5.08, 90, 2015-10-29, 2017-10-29
a2c_17, 122.54,0.0647, 6.82, 123, 2015-10-29, 2017-10-29
a2c_17, 120.78,0.0619, 6.29, 117, 2015-10-29, 2017-10-29
a2c_17, 121.13,0.0614, 5.25, 95, 2015-10-29, 2017-10-29
a2c_17, 121.74,0.0648, 6.01, 105, 2015-10-29, 2017-10-29
a2c_17, 121.55,0.0622, 7.39, 127, 2015-10-29, 2017-10-29
a2c_17, 120.67,0.0615, 6.41, 111, 2015-10-29, 2017-10-29
a2c_17, 121.57,0.0619, 6.79, 123, 2015-10-29, 2017-10-29
a2c_17, 121.92,0.0641, 5.64, 97, 2015-10-29, 2017-10-29
a2c_17, 122.43,0.0644, 5.93, 115, 2015-10-29, 2017-10-29
a2c_17, 121.33,0.0636, 6.38, 112, 2015-10-29, 2017-10-29
a2c_17, 120.19,0.0588, 6.65, 124, 2015-10-29, 2017-10-29
a2c_17, 121.93,0.0653, 6.29, 104, 2015-10-29, 2017-10-29
a2c_17, 121.86,0.0631, 7.35, 126, 2015-10-29, 2017-10-29
a2c_17, 121.51,0.0637, 6.51, 111, 2015-10-29, 2017-10-29
a2c_17, 120.46,0.0595, 7.07, 122, 2015-10-29, 2017-10-29
a2c_17, 122.09,0.0657, 7.05, 121, 2015-10-29, 2017-10-29
a2c_17, 122.64,0.0645, 5.72, 106, 2015-10-29, 2017-10-29
a2c_17, 120.44,0.0611, 7.06, 124, 2015-10-29, 2017-10-29
a2c_17, 121.40,0.0616, 5.80, 107, 2015-10-29, 2017-10-29
a2c_17, 121.75,0.0630, 5.86, 100, 2015-10-29, 2017-10-29
a2c_17, 121.03,0.0610, 6.75, 117, 2015-10-29, 2017-10-29
a2c_17, 119.86,0.0597, 6.61, 119, 2015-10-29, 2017-10-29
a2c_17, 120.93,0.0608, 6.38, 108, 2015-10-29, 2017-10-29
a2c_17, 120.05,0.0604, 6.82, 117, 2015-10-29, 2017-10-29
a2c_17, 120.71,0.0604, 7.00, 127, 2015-10-29, 2017-10-29
a2c_17, 120.67,0.0619, 5.95, 103, 2015-10-29, 2017-10-29
a2c_17, 120.54,0.0599, 6.61, 121, 2015-10-29, 2017-10-29
a2c_17, 120.25,0.0608, 7.88, 135, 2015-10-29, 2017-10-29
a2c_17, 121.09,0.0612, 6.27, 111, 2015-10-29, 2017-10-29
a2c_17, 121.86,0.0631, 6.51, 118, 2015-10-29, 2017-10-29
a2c_17, 120.44,0.0612, 5.71, 102, 2015-10-29, 2017-10-29
a2c_17, 122.30,0.0638, 6.72, 114, 2015-10-29, 2017-10-29
a2c_17, 121.39,0.0636, 5.80, 97, 2015-10-29, 2017-10-29
a2c_17, 124.94,0.0698, 7.18, 131, 2015-10-29, 2017-10-29
a2c_17, 119.30,0.0585, 5.63, 100, 2015-10-29, 2017-10-29
a2c_17, 122.16,0.0640, 6.56, 117, 2015-10-29, 2017-10-29
a2c_17, 120.71,0.0613, 7.41, 130, 2015-10-29, 2017-10-29
a2c_17, 121.08,0.0611, 6.12, 104, 2015-10-29, 2017-10-29
a2c_17, 120.93,0.0610, 6.08, 102, 2015-10-29, 2017-10-29
a2c_17, 121.38,0.0619, 6.93, 120, 2015-10-29, 2017-10-29
a2c_17, 120.83,0.0624, 6.69, 119, 2015-10-29, 2017-10-29
a2c_17, 120.09,0.0584, 6.76, 118, 2015-10-29, 2017-10-29
a2c_17, 119.15,0.0578, 6.25, 118, 2015-10-29, 2017-10-29
a2c_17, 121.52,0.0616, 6.60, 121, 2015-10-29, 2017-10-29
a2c_17, 120.37,0.0609, 6.59, 112, 2015-10-29, 2017-10-29
a2c_17, 122.61,0.0646, 7.65, 132, 2015-10-29, 2017-10-29
a2c_17, 119.72,0.0594, 7.11, 123, 2015-10-29, 2017-10-29
a2c_17, 119.52,0.0572, 6.43, 120, 2015-10-29, 2017-10-29
a2c_17, 121.26,0.0631, 7.90, 141, 2015-10-29, 2017-10-29
a2c_17, 120.46,0.0594, 7.18, 127, 2015-10-29, 2017-10-29
a2c_17, 120.71,0.0617, 7.12, 126, 2015-10-29, 2017-10-29
a2c_17, 121.60,0.0622, 6.79, 119, 2015-10-29, 2017-10-29
a2c_17, 121.82,0.0629, 6.84, 116, 2015-10-29, 2017-10-29
a2c_17, 121.89,0.0628, 7.42, 126, 2015-10-29, 2017-10-29
a2c_17, 120.54,0.0609, 7.04, 125, 2015-10-29, 2017-10-29
a2c_17, 122.95,0.0655, 7.27, 130, 2015-10-29, 2017-10-29
a2c_17, 120.34,0.0610, 6.95, 125, 2015-10-29, 2017-10-29
a2c_17, 122.14,0.0638, 3.93, 70, 2015-10-29, 2017-10-29
a2c_17, 121.58,0.0638, 7.07, 129, 2015-10-29, 2017-10-29
a2c_17, 122.20,0.0639, 6.88, 114, 2015-10-29, 2017-10-29
a2c_17, 119.66,0.0593, 5.68, 106, 2015-10-29, 2017-10-29
a2c_17, 122.31,0.0637, 6.95, 123, 2015-10-29, 2017-10-29
a2c_17, 121.22,0.0632, 6.19, 110, 2015-10-29, 2017-10-29
a2c_17, 121.53,0.0619, 6.53, 120, 2015-10-29, 2017-10-29
a2c_17, 120.75,0.0621, 6.23, 107, 2015-10-29, 2017-10-29
a2c_17, 122.17,0.0637, 7.81, 132, 2015-10-29, 2017-10-29
a2c_17, 122.38,0.0658, 7.51, 132, 2015-10-29, 2017-10-29
a2c_17, 121.34,0.0619, 8.05, 135, 2015-10-29, 2017-10-29
a2c_17, 121.25,0.0633, 7.06, 120, 2015-10-29, 2017-10-29
a2c_17, 121.06,0.0607, 6.80, 121, 2015-10-29, 2017-10-29
a2c_17, 120.93,0.0625, 6.88, 122, 2015-10-29, 2017-10-29
a2c_17, 122.78,0.0651, 6.17, 113, 2015-10-29, 2017-10-29
a2c_17, 119.69,0.0592, 7.40, 136, 2015-10-29, 2017-10-29
a2c_17, 121.02,0.0611, 5.68, 99, 2015-10-29, 2017-10-29
a2c_17, 120.79,0.0619, 5.85, 99, 2015-10-29, 2017-10-29
a2c_17, 120.93,0.0608, 5.45, 99, 2015-10-29, 2017-10-29
a2c_17, 119.01,0.0575, 7.50, 134, 2015-10-29, 2017-10-29
a2c_17, 120.97,0.0610, 5.31, 89, 2015-10-29, 2017-10-29
a2c_17, 121.20,0.0632, 6.60, 114, 2015-10-29, 2017-10-29
a2c_17, 121.39,0.0618, 6.79, 120, 2015-10-29, 2017-10-29
a2c_17, 123.38,0.0664, 7.31, 127, 2015-10-29, 2017-10-29
a2c_17, 121.67,0.0628, 6.55, 113, 2015-10-29, 2017-10-29
a2c_17, 119.44,0.0586, 5.11, 100, 2015-10-29, 2017-10-29
a2c_17, 121.16,0.0613, 7.63, 126, 2015-10-29, 2017-10-29
a2c_17, 122.79,0.0650, 6.75, 122, 2015-10-29, 2017-10-29
a2c_17, 121.37,0.0637, 6.54, 117, 2015-10-29, 2017-10-29
a2c_17, 122.48,0.0642, 6.53, 115, 2015-10-29, 2017-10-29
a2c_17, 119.70,0.0593, 6.87, 118, 2015-10-29, 2017-10-29
a2c_17, 122.18,0.0636, 8.11, 142, 2015-10-29, 2017-10-29
a2c_17, 120.96,0.0608, 6.20, 107, 2015-10-29, 2017-10-29
a2c_17, 122.43,0.0645, 6.44, 108, 2015-10-29, 2017-10-29
a2c_17, 121.69,0.0641, 6.78, 116, 2015-10-29, 2017-10-29
a2c_17, 121.94,0.0629, 6.44, 113, 2015-10-29, 2017-10-29
a2c_17, 121.03,0.0624, 5.75, 111, 2015-10-29, 2017-10-29
a2c_17, 121.45,0.0619, 6.61, 115, 2015-10-29, 2017-10-29
a2c_17, 121.74,0.0630, 6.35, 112, 2015-10-29, 2017-10-29
a2c_17, 121.29,0.0617, 6.83, 124, 2015-10-29, 2017-10-29
a2c_18, 123.86,0.0612, 3.05, 49, 2015-10-29, 2017-10-29
a2c_18, 123.07,0.0594, 2.28, 53, 2015-10-29, 2017-10-29
a2c_18, 123.76,0.0626, 2.58, 51, 2015-10-29, 2017-10-29
a2c_18, 122.92,0.0592, 2.58, 56, 2015-10-29, 2017-10-29
a2c_18, 122.39,0.0595, 2.98, 59, 2015-10-29, 2017-10-29
a2c_18, 121.58,0.0560, 2.69, 61, 2015-10-29, 2017-10-29
a2c_18, 121.97,0.0588, 3.09, 58, 2015-10-29, 2017-10-29
a2c_18, 123.23,0.0598, 2.82, 61, 2015-10-29, 2017-10-29
a2c_18, 121.85,0.0583, 2.88, 57, 2015-10-29, 2017-10-29
a2c_18, 122.07,0.0575, 3.42, 65, 2015-10-29, 2017-10-29
a2c_18, 121.82,0.0583, 3.20, 67, 2015-10-29, 2017-10-29
a2c_18, 124.19,0.0619, 2.65, 56, 2015-10-29, 2017-10-29
a2c_18, 121.23,0.0571, 2.40, 46, 2015-10-29, 2017-10-29
a2c_18, 123.07,0.0597, 2.74, 54, 2015-10-29, 2017-10-29
a2c_18, 122.96,0.0610, 3.16, 61, 2015-10-29, 2017-10-29
a2c_18, 122.51,0.0581, 2.83, 56, 2015-10-29, 2017-10-29
a2c_18, 122.38,0.0597, 3.23, 65, 2015-10-29, 2017-10-29
a2c_18, 121.95,0.0572, 2.27, 54, 2015-10-29, 2017-10-29
a2c_18, 121.50,0.0578, 2.28, 51, 2015-10-29, 2017-10-29
a2c_18, 121.40,0.0559, 3.42, 69, 2015-10-29, 2017-10-29
a2c_18, 121.75,0.0581, 3.00, 58, 2015-10-29, 2017-10-29
a2c_18, 122.70,0.0586, 3.19, 60, 2015-10-29, 2017-10-29
a2c_18, 121.92,0.0587, 3.00, 59, 2015-10-29, 2017-10-29
a2c_18, 124.47,0.0626, 2.91, 62, 2015-10-29, 2017-10-29
a2c_18, 123.19,0.0614, 3.21, 64, 2015-10-29, 2017-10-29
a2c_18, 123.05,0.0594, 3.12, 70, 2015-10-29, 2017-10-29
a2c_18, 121.88,0.0583, 2.72, 58, 2015-10-29, 2017-10-29
a2c_18, 121.66,0.0563, 2.50, 54, 2015-10-29, 2017-10-29
a2c_18, 122.70,0.0602, 2.79, 53, 2015-10-29, 2017-10-29
a2c_18, 122.97,0.0592, 2.22, 49, 2015-10-29, 2017-10-29
a2c_18, 122.16,0.0594, 3.10, 63, 2015-10-29, 2017-10-29
a2c_18, 123.62,0.0605, 2.87, 53, 2015-10-29, 2017-10-29
a2c_18, 121.60,0.0577, 3.09, 62, 2015-10-29, 2017-10-29
a2c_18, 125.52,0.0649, 2.91, 59, 2015-10-29, 2017-10-29
a2c_18, 121.64,0.0578, 3.56, 70, 2015-10-29, 2017-10-29
a2c_18, 123.53,0.0607, 2.24, 50, 2015-10-29, 2017-10-29
a2c_18, 123.77,0.0629, 3.33, 71, 2015-10-29, 2017-10-29
a2c_18, 124.17,0.0618, 3.46, 66, 2015-10-29, 2017-10-29
a2c_18, 121.68,0.0578, 3.17, 63, 2015-10-29, 2017-10-29
a2c_18, 122.23,0.0576, 2.43, 48, 2015-10-29, 2017-10-29
a2c_18, 121.49,0.0576, 3.45, 69, 2015-10-29, 2017-10-29
a2c_18, 121.51,0.0560, 3.05, 61, 2015-10-29, 2017-10-29
a2c_18, 121.08,0.0566, 2.89, 62, 2015-10-29, 2017-10-29
a2c_18, 121.41,0.0559, 2.26, 45, 2015-10-29, 2017-10-29
