model,return,sharpe,cost,n_trade,start,end
a2c_13, 91.78,-0.0117, 1.87, 65, 2017-10-29, 2019-10-29
a2c_13, 91.34,-0.0127, 1.60, 60, 2017-10-29, 2019-10-29
a2c_13, 90.50,-0.0131, 1.62, 59, 2017-10-29, 2019-10-29
a2c_13, 89.98,-0.0143, 2.06, 61, 2017-10-29, 2019-10-29
a2c_13, 90.88,-0.0127, 1.37, 58, 2017-10-29, 2019-10-29
a2c_13, 90.96,-0.0128, 2.02, 62, 2017-10-29, 2019-10-29
a2c_13, 90.96,-0.0129, 1.74, 60, 2017-10-29, 2019-10-29
a2c_13, 91.36,-0.0123, 1.87, 55, 2017-10-29, 2019-10-29
a2c_13, 91.10,-0.0130, 2.22, 64, 2017-10-29, 2019-10-29
a2c_13, 91.88,-0.0117, 1.84, 60, 2017-10-29, 2019-10-29
a2c_13, 90.60,-0.0129, 1.76, 54, 2017-10-29, 2019-10-29
a2c_13, 90.64,-0.0130, 2.16, 68, 2017-10-29, 2019-10-29
a2c_13, 90.94,-0.0126, 1.46, 49, 2017-10-29, 2019-10-29
a2c_13, 90.93,-0.0128, 1.45, 52, 2017-10-29, 2019-10-29
a2c_13, 90.71,-0.0135, 1.79, 55, 2017-10-29, 2019-10-29
a2c_13, 91.65,-0.0118, 1.52, 53, 2017-10-29, 2019-10-29
a2c_13, 91.01,-0.0132, 1.42, 55, 2017-10-29, 2019-10-29
a2c_13, 91.08,-0.0133, 1.80, 67, 2017-10-29, 2019-10-29
a2c_13, 91.09,-0.0119, 1.48, 57, 2017-10-29, 2019-10-29
a2c_13, 90.58,-0.0131, 1.84, 57, 2017-10-29, 2019-10-29
a2c_13, 91.18,-0.0121, 1.44, 52, 2017-10-29, 2019-10-29
a2c_13, 91.18,-0.0123, 1.60, 60, 2017-10-29, 2019-10-29
a2c_13, 91.05,-0.0128, 1.44, 54, 2017-10-29, 2019-10-29
a2c_13, 90.95,-0.0131, 1.65, 57, 2017-10-29, 2019-10-29
a2c_13, 92.14,-0.0110, 1.72, 62, 2017-10-29, 2019-10-29
a2c_13, 91.68,-0.0121, 1.76, 57, 2017-10-29, 2019-10-29
a2c_13, 91.36,-0.0114, 1.64, 55, 2017-10-29, 2019-10-29
a2c_13, 90.26,-0.0138, 1.59, 63, 2017-10-29, 2019-10-29
a2c_13, 91.06,-0.0124, 1.91, 60, 2017-10-29, 2019-10-29
a2c_13, 90.86,-0.0130, 1.92, 67, 2017-10-29, 2019-10-29
a2c_13, 90.74,-0.0134, 1.90, 61, 2017-10-29, 2019-10-29
a2c_13, 90.93,-0.0132, 1.84, 55, 2017-10-29, 2019-10-29
a2c_13, 91.09,-0.0130, 1.39, 60, 2017-10-29, 2019-10-29
a2c_13, 91.07,-0.0133, 1.58, 53, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 1.44, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_14, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_14, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_14, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_14, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_14, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.44, 132, 2017-10-29, 2019-10-29
a2c_15, 98.50,0.0024, 1.16, 130, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.83,0.0024, 1.21, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.21,0.0025, 1.16, 131, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.10, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.29,0.0027, 1.42, 136, 2017-10-29, 2019-10-29
a2c_15, 98.61,0.0019, 1.31, 137, 2017-10-29, 2019-10-29
a2c_15, 98.49,0.0024, 1.48, 133, 2017-10-29, 2019-10-29
a2c_15, 98.07,0.0022, 1.31, 137, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.10, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.81,0.0024, 1.21, 132, 2017-10-29, 2019-10-29
a2c_15, 98.38,0.0022, 1.19, 130, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.10, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.22,0.0025, 1.18, 133, 2017-10-29, 2019-10-29
a2c_15, 98.63,0.0020, 1.53, 135, 2017-10-29, 2019-10-29
a2c_15, 98.38,0.0022, 1.19, 130, 2017-10-29, 2019-10-29
a2c_15, 98.34,0.0028, 1.30, 134, 2017-10-29, 2019-10-29
a2c_15, 98.80,0.0023, 1.21, 132, 2017-10-29, 2019-10-29
a2c_15, 98.71,0.0021, 1.17, 131, 2017-10-29, 2019-10-29
a2c_15, 98.48,0.0024, 1.19, 133, 2017-10-29, 2019-10-29
a2c_15, 98.04,0.0021, 1.20, 134, 2017-10-29, 2019-10-29
a2c_15, 98.68,0.0021, 1.31, 133, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.29,0.0027, 1.20, 132, 2017-10-29, 2019-10-29
a2c_15, 98.72,0.0022, 1.31, 134, 2017-10-29, 2019-10-29
a2c_15, 98.31,0.0020, 1.20, 130, 2017-10-29, 2019-10-29
a2c_15, 98.02,0.0021, 1.26, 135, 2017-10-29, 2019-10-29
a2c_15, 98.74,0.0022, 1.20, 131, 2017-10-29, 2019-10-29
a2c_15, 98.69,0.0029, 1.41, 134, 2017-10-29, 2019-10-29
a2c_15, 98.25,0.0026, 1.32, 133, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.10, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.09, 130, 2017-10-29, 2019-10-29
a2c_15, 98.17,0.0025, 1.25, 135, 2017-10-29, 2019-10-29
a2c_15, 98.65,0.0020, 1.23, 134, 2017-10-29, 2019-10-29
a2c_15, 98.48,0.0024, 1.42, 136, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.79,0.0023, 1.18, 134, 2017-10-29, 2019-10-29
a2c_15, 98.26,0.0019, 1.37, 137, 2017-10-29, 2019-10-29
a2c_15, 98.45,0.0031, 1.45, 136, 2017-10-29, 2019-10-29
a2c_15, 98.72,0.0022, 1.20, 132, 2017-10-29, 2019-10-29
a2c_15, 98.42,0.0023, 1.13, 129, 2017-10-29, 2019-10-29
a2c_15, 97.94,0.0019, 1.29, 135, 2017-10-29, 2019-10-29
a2c_15, 98.82,0.0024, 1.13, 134, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.12,0.0023, 1.37, 137, 2017-10-29, 2019-10-29
a2c_15, 98.80,0.0023, 1.12, 135, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.10, 131, 2017-10-29, 2019-10-29
a2c_15, 98.45,0.0023, 1.14, 134, 2017-10-29, 2019-10-29
a2c_15, 98.09,0.0023, 1.11, 133, 2017-10-29, 2019-10-29
a2c_15, 98.79,0.0023, 1.33, 132, 2017-10-29, 2019-10-29
a2c_15, 98.31,0.0020, 1.17, 130, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.80,0.0023, 1.21, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.10,0.0023, 1.30, 134, 2017-10-29, 2019-10-29
a2c_15, 98.70,0.0021, 1.19, 132, 2017-10-29, 2019-10-29
a2c_15, 98.42,0.0023, 1.20, 130, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.77,0.0023, 1.21, 131, 2017-10-29, 2019-10-29
a2c_15, 98.36,0.0021, 1.41, 134, 2017-10-29, 2019-10-29
a2c_15, 98.06,0.0022, 1.21, 133, 2017-10-29, 2019-10-29
a2c_15, 98.88,0.0025, 1.44, 135, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.23,0.0026, 1.19, 132, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.21, 132, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.01,0.0021, 1.17, 132, 2017-10-29, 2019-10-29
a2c_15, 98.80,0.0023, 1.22, 136, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.33,0.0028, 1.19, 132, 2017-10-29, 2019-10-29
a2c_15, 98.75,0.0022, 1.27, 134, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.23,0.0026, 1.32, 131, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.21, 133, 2017-10-29, 2019-10-29
a2c_15, 98.42,0.0023, 1.16, 131, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.85,0.0024, 1.43, 139, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.15, 131, 2017-10-29, 2019-10-29
a2c_15, 97.94,0.0011, 1.20, 131, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.81,0.0024, 1.21, 133, 2017-10-29, 2019-10-29
a2c_15, 98.27,0.0019, 1.25, 132, 2017-10-29, 2019-10-29
a2c_15, 97.99,0.0020, 1.31, 134, 2017-10-29, 2019-10-29
a2c_15, 98.91,0.0026, 1.21, 132, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.11,0.0023, 1.09, 131, 2017-10-29, 2019-10-29
a2c_15, 98.78,0.0023, 1.10, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_15, 98.15,0.0024, 1.17, 133, 2017-10-29, 2019-10-29
a2c_15, 98.77,0.0023, 1.14, 131, 2017-10-29, 2019-10-29
a2c_15, 98.43,0.0023, 1.08, 129, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 1.29, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_16, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_16, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_16, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_17, 102.64,0.0114, 1.65, 73, 2017-10-29, 2019-10-29
a2c_17, 101.89,0.0113, 1.02, 65, 2017-10-29, 2019-10-29
a2c_17, 102.73,0.0115, 1.56, 73, 2017-10-29, 2019-10-29
a2c_17, 101.62,0.0109, 1.01, 65, 2017-10-29, 2019-10-29
a2c_17, 102.42,0.0110, 1.36, 71, 2017-10-29, 2019-10-29
a2c_17, 102.12,0.0117, 1.39, 69, 2017-10-29, 2019-10-29
a2c_17, 102.72,0.0115, 1.84, 80, 2017-10-29, 2019-10-29
a2c_17, 101.78,0.0112, 1.37, 70, 2017-10-29, 2019-10-29
a2c_17, 102.72,0.0115, 1.28, 69, 2017-10-29, 2019-10-29
a2c_17, 101.57,0.0108, 1.13, 67, 2017-10-29, 2019-10-29
a2c_17, 102.13,0.0106, 1.59, 76, 2017-10-29, 2019-10-29
a2c_17, 101.88,0.0113, 1.09, 67, 2017-10-29, 2019-10-29
a2c_17, 102.32,0.0109, 1.38, 73, 2017-10-29, 2019-10-29
a2c_17, 101.95,0.0114, 1.12, 66, 2017-10-29, 2019-10-29
